from, to, dqf, range, status, distance, angle
2, 3, 84, 78, 16, 50, 120
2, 3, 71, 55, 16, 50, 120
2, 3, 67, 56, 16, 50, 120
2, 3, 81, 59, 16, 50, 120
2, 3, 81, 80, 16, 50, 120
2, 3, 73, 69, 16, 50, 120
2, 3, 78, 61, 16, 50, 120
2, 3, 68, 56, 16, 50, 120
2, 3, 78, 64, 16, 50, 120
2, 3, 73, 63, 16, 50, 120
2, 3, 85, 72, 16, 50, 120
2, 3, 79, 71, 16, 50, 120
2, 3, 73, 57, 16, 50, 120
2, 3, 80, 71, 16, 50, 120
2, 3, 83, 81, 16, 50, 120
2, 3, 50, 61, 16, 50, 120
2, 3, 74, 52, 16, 50, 120
2, 3, 85, 69, 16, 50, 120
2, 3, 76, 65, 16, 50, 120
2, 3, 71, 53, 16, 50, 120
2, 3, 82, 76, 16, 50, 120
2, 3, 76, 67, 16, 50, 120
2, 3, 78, 62, 16, 50, 120
2, 3, 79, 64, 16, 50, 120
2, 3, 81, 73, 16, 50, 120
2, 3, 86, 83, 16, 50, 120
2, 3, 77, 69, 16, 50, 120
2, 3, 75, 72, 16, 50, 120
2, 3, 84, 114, 16, 50, 120
2, 3, 71, 54, 16, 50, 120
2, 3, 73, 66, 16, 50, 120
2, 3, 85, 78, 16, 50, 120
2, 3, 91, 101, 16, 50, 120
2, 3, 79, 53, 16, 50, 120
2, 3, 72, 65, 16, 50, 120
2, 3, 79, 67, 16, 50, 120
2, 3, 78, 65, 16, 50, 120
2, 3, 83, 80, 16, 50, 120
2, 3, 76, 57, 16, 50, 120
2, 3, 74, 67, 16, 50, 120
2, 3, 73, 60, 16, 50, 120
2, 3, 78, 74, 16, 50, 120
2, 3, 75, 56, 16, 50, 120
2, 3, 83, 72, 16, 50, 120
2, 3, 81, 75, 16, 50, 120
2, 3, 87, 92, 16, 50, 120
2, 3, 70, 55, 16, 50, 120
2, 3, 74, 58, 16, 50, 120
2, 3, 69, 56, 16, 50, 120
2, 3, 79, 70, 16, 50, 120
2, 3, 79, 65, 16, 50, 120
2, 3, 77, 54, 16, 50, 120
2, 3, 67, 68, 16, 50, 120
2, 3, 85, 90, 16, 50, 120
2, 3, 80, 78, 16, 50, 120
2, 3, 79, 77, 16, 50, 120
2, 3, 78, 78, 16, 50, 120
2, 3, 77, 55, 16, 50, 120
2, 3, 81, 65, 16, 50, 120
2, 3, 69, 48, 16, 50, 120
2, 3, 76, 71, 16, 50, 120
2, 3, 76, 68, 16, 50, 120
2, 3, 76, 62, 16, 50, 120
2, 3, 73, 63, 16, 50, 120
2, 3, 72, 60, 16, 50, 120
2, 3, 76, 75, 16, 50, 120
2, 3, 68, 60, 16, 50, 120
2, 3, 86, 72, 16, 50, 120
2, 3, 72, 61, 16, 50, 120
2, 3, 72, 66, 16, 50, 120
2, 3, 79, 65, 16, 50, 120
2, 3, 75, 57, 16, 50, 120
2, 3, 79, 51, 16, 50, 120
2, 3, 81, 71, 16, 50, 120
2, 3, 82, 66, 16, 50, 120
2, 3, 79, 71, 16, 50, 120
2, 3, 77, 62, 16, 50, 120
2, 3, 64, 70, 16, 50, 120
2, 3, 84, 78, 16, 50, 120
2, 3, 85, 73, 16, 50, 120
2, 3, 80, 68, 16, 50, 120
2, 3, 76, 54, 16, 50, 120
2, 3, 78, 71, 16, 50, 120
2, 3, 77, 62, 16, 50, 120
2, 3, 77, 71, 16, 50, 120
2, 3, 76, 69, 16, 50, 120
2, 3, 73, 62, 16, 50, 120
2, 3, 74, 49, 16, 50, 120
2, 3, 88, 76, 16, 50, 120
2, 3, 73, 67, 16, 50, 120
2, 3, 73, 60, 16, 50, 120
2, 3, 70, 57, 16, 50, 120
2, 3, 81, 71, 16, 50, 120
