from, to, dqf, range, status, distance, angle
2, 3, 100, 74, 16, 100, 120
2, 3, 86, 131, 16, 100, 120
2, 3, 86, 127, 16, 100, 120
2, 3, 82, 96, 16, 100, 120
2, 3, 64, 78, 16, 100, 120
2, 3, 83, 92, 16, 100, 120
2, 3, 91, 127, 16, 100, 120
2, 3, 90, 132, 16, 100, 120
2, 3, 71, 69, 16, 100, 120
2, 3, 78, 105, 16, 100, 120
2, 3, 89, 127, 16, 100, 120
2, 3, 85, 113, 16, 100, 120
2, 3, 88, 128, 16, 100, 120
2, 3, 86, 110, 16, 100, 120
2, 3, 86, 123, 16, 100, 120
2, 3, 83, 133, 16, 100, 120
2, 3, 97, 167, 16, 100, 120
2, 3, 75, 67, 16, 100, 120
2, 3, 85, 106, 16, 100, 120
2, 3, 82, 121, 16, 100, 120
2, 3, 76, 86, 16, 100, 120
2, 3, 77, 136, 16, 100, 120
2, 3, 87, 123, 16, 100, 120
2, 3, 87, 134, 16, 100, 120
2, 3, 90, 141, 16, 100, 120
2, 3, 91, 142, 16, 100, 120
2, 3, 81, 120, 16, 100, 120
2, 3, 73, 92, 16, 100, 120
2, 3, 96, 168, 16, 100, 120
2, 3, 90, 137, 16, 100, 120
2, 3, 87, 135, 16, 100, 120
2, 3, 88, 129, 16, 100, 120
2, 3, 75, 91, 16, 100, 120
2, 3, 86, 113, 16, 100, 120
2, 3, 87, 141, 16, 100, 120
2, 3, 93, 135, 16, 100, 120
2, 3, 86, 124, 16, 100, 120
2, 3, 91, 149, 16, 100, 120
2, 3, 79, 107, 16, 100, 120
2, 3, 74, 94, 16, 100, 120
2, 3, 63, 98, 16, 100, 120
2, 3, 59, 79, 16, 100, 120
2, 3, 90, 145, 16, 100, 120
2, 3, 71, 110, 16, 100, 120
2, 3, 82, 131, 16, 100, 120
2, 3, 76, 97, 16, 100, 120
2, 3, 66, 115, 16, 100, 120
2, 3, 82, 114, 16, 100, 120
2, 3, 83, 121, 16, 100, 120
2, 3, 80, 96, 16, 100, 120
2, 3, 79, 101, 16, 100, 120
2, 3, 79, 89, 16, 100, 120
2, 3, 88, 114, 16, 100, 120
2, 3, 88, 131, 16, 100, 120
2, 3, 92, 145, 16, 100, 120
2, 3, 87, 126, 16, 100, 120
2, 3, 82, 134, 16, 100, 120
2, 3, 92, 141, 16, 100, 120
2, 3, 87, 133, 16, 100, 120
2, 3, 88, 119, 16, 100, 120
2, 3, 92, 139, 16, 100, 120
2, 3, 90, 137, 16, 100, 120
2, 3, 79, 115, 16, 100, 120
2, 3, 74, 83, 16, 100, 120
2, 3, 86, 117, 16, 100, 120
2, 3, 75, 113, 16, 100, 120
2, 3, 89, 132, 16, 100, 120
2, 3, 82, 102, 16, 100, 120
2, 3, 81, 90, 16, 100, 120
2, 3, 80, 84, 16, 100, 120
2, 3, 85, 103, 16, 100, 120
2, 3, 82, 114, 16, 100, 120
2, 3, 92, 144, 16, 100, 120
2, 3, 86, 115, 16, 100, 120
2, 3, 86, 118, 16, 100, 120
2, 3, 93, 129, 16, 100, 120
2, 3, 81, 106, 16, 100, 120
2, 3, 84, 115, 16, 100, 120
2, 3, 81, 111, 16, 100, 120
2, 3, 89, 114, 16, 100, 120
2, 3, 90, 134, 16, 100, 120
2, 3, 87, 131, 16, 100, 120
2, 3, 77, 105, 16, 100, 120
2, 3, 89, 128, 16, 100, 120
2, 3, 80, 119, 16, 100, 120
2, 3, 73, 83, 16, 100, 120
2, 3, 87, 122, 16, 100, 120
2, 3, 86, 142, 16, 100, 120
2, 3, 87, 120, 16, 100, 120
2, 3, 80, 124, 16, 100, 120
2, 3, 85, 146, 16, 100, 120
2, 3, 82, 103, 16, 100, 120
2, 3, 82, 96, 16, 100, 120
2, 3, 88, 127, 16, 100, 120
2, 3, 82, 113, 16, 100, 120
2, 3, 93, 145, 16, 100, 120
2, 3, 79, 74, 16, 100, 120
2, 3, 88, 128, 16, 100, 120
2, 3, 95, 157, 16, 100, 120
2, 3, 88, 140, 16, 100, 120
2, 3, 93, 139, 16, 100, 120
2, 3, 68, 101, 16, 100, 120
2, 3, 74, 79, 16, 100, 120
2, 3, 87, 124, 16, 100, 120
2, 3, 89, 136, 16, 100, 120
2, 3, 96, 166, 16, 100, 120
2, 3, 93, 139, 16, 100, 120
2, 3, 92, 152, 16, 100, 120
2, 3, 90, 125, 16, 100, 120
2, 3, 84, 119, 16, 100, 120
2, 3, 77, 89, 16, 100, 120
2, 3, 89, 124, 16, 100, 120
2, 3, 74, 89, 16, 100, 120
2, 3, 76, 93, 16, 100, 120
2, 3, 68, 104, 16, 100, 120
2, 3, 82, 109, 16, 100, 120
2, 3, 75, 94, 16, 100, 120
2, 3, 87, 138, 16, 100, 120
2, 3, 81, 110, 16, 100, 120
2, 3, 89, 143, 16, 100, 120
2, 3, 91, 137, 16, 100, 120
2, 3, 78, 105, 16, 100, 120
2, 3, 83, 103, 16, 100, 120
2, 3, 82, 101, 16, 100, 120
2, 3, 88, 155, 16, 100, 120
2, 3, 79, 109, 16, 100, 120
2, 3, 70, 95, 16, 100, 120
2, 3, 77, 101, 16, 100, 120
2, 3, 93, 142, 16, 100, 120
2, 3, 88, 132, 16, 100, 120
2, 3, 89, 135, 16, 100, 120
2, 3, 87, 136, 16, 100, 120
2, 3, 81, 115, 16, 100, 120
2, 3, 84, 107, 16, 100, 120
2, 3, 85, 124, 16, 100, 120
2, 3, 86, 124, 16, 100, 120
2, 3, 91, 131, 16, 100, 120
2, 3, 73, 83, 16, 100, 120
2, 3, 71, 95, 16, 100, 120
2, 3, 82, 114, 16, 100, 120
2, 3, 88, 115, 16, 100, 120
2, 3, 85, 109, 16, 100, 120
2, 3, 90, 140, 16, 100, 120
2, 3, 87, 134, 16, 100, 120
2, 3, 88, 125, 16, 100, 120
2, 3, 89, 132, 16, 100, 120
2, 3, 88, 135, 16, 100, 120
2, 3, 94, 157, 16, 100, 120
2, 3, 92, 147, 16, 100, 120
2, 3, 78, 129, 16, 100, 120
2, 3, 78, 121, 16, 100, 120
2, 3, 81, 110, 16, 100, 120
2, 3, 88, 140, 16, 100, 120
2, 3, 84, 109, 16, 100, 120
2, 3, 92, 126, 16, 100, 120
2, 3, 78, 126, 16, 100, 120
2, 3, 84, 115, 16, 100, 120
2, 3, 90, 127, 16, 100, 120
2, 3, 96, 152, 16, 100, 120
2, 3, 81, 118, 16, 100, 120
2, 3, 85, 112, 16, 100, 120
2, 3, 86, 121, 16, 100, 120
2, 3, 69, 90, 16, 100, 120
2, 3, 87, 136, 16, 100, 120
2, 3, 89, 146, 16, 100, 120
2, 3, 80, 83, 16, 100, 120
2, 3, 75, 121, 16, 100, 120
2, 3, 85, 131, 16, 100, 120
2, 3, 86, 120, 16, 100, 120
2, 3, 85, 112, 16, 100, 120
2, 3, 74, 76, 16, 100, 120
2, 3, 86, 106, 16, 100, 120
2, 3, 90, 127, 16, 100, 120
2, 3, 88, 118, 16, 100, 120
2, 3, 75, 114, 16, 100, 120
2, 3, 86, 137, 16, 100, 120
2, 3, 93, 147, 16, 100, 120
2, 3, 87, 122, 16, 100, 120
2, 3, 86, 121, 16, 100, 120
2, 3, 90, 141, 16, 100, 120
2, 3, 82, 105, 16, 100, 120
2, 3, 79, 86, 16, 100, 120
2, 3, 76, 88, 16, 100, 120
2, 3, 70, 87, 16, 100, 120
2, 3, 91, 134, 16, 100, 120
2, 3, 78, 97, 16, 100, 120
2, 3, 77, 122, 16, 100, 120
2, 3, 78, 108, 16, 100, 120
