from, to, dqf, range, status, distance, angle
2, 3, 56, 86, 16, 150, 240
2, 3, 81, 123, 16, 150, 240
2, 3, 87, 198, 16, 150, 240
2, 3, 81, 135, 16, 150, 240
2, 3, 78, 146, 16, 150, 240
2, 3, 67, 122, 16, 150, 240
2, 3, 89, 192, 16, 150, 240
2, 3, 82, 132, 16, 150, 240
2, 3, 95, 216, 16, 150, 240
2, 3, 88, 201, 16, 150, 240
2, 3, 91, 191, 16, 150, 240
2, 3, 91, 199, 16, 150, 240
2, 3, 87, 197, 16, 150, 240
2, 3, 86, 155, 16, 150, 240
2, 3, 91, 211, 16, 150, 240
2, 3, 97, 229, 16, 150, 240
2, 3, 88, 219, 16, 150, 240
2, 3, 84, 212, 16, 150, 240
2, 3, 90, 170, 16, 150, 240
2, 3, 95, 205, 16, 150, 240
2, 3, 79, 186, 16, 150, 240
2, 3, 93, 215, 16, 150, 240
2, 3, 92, 225, 16, 150, 240
2, 3, 97, 218, 16, 150, 240
2, 3, 98, 221, 16, 150, 240
2, 3, 91, 206, 16, 150, 240
2, 3, 92, 189, 16, 150, 240
2, 3, 93, 213, 16, 150, 240
2, 3, 91, 225, 16, 150, 240
2, 3, 80, 167, 16, 150, 240
2, 3, 86, 155, 16, 150, 240
2, 3, 79, 179, 16, 150, 240
2, 3, 91, 206, 16, 150, 240
2, 3, 81, 200, 16, 150, 240
2, 3, 89, 181, 16, 150, 240
2, 3, 98, 230, 16, 150, 240
2, 3, 88, 189, 16, 150, 240
2, 3, 95, 189, 16, 150, 240
2, 3, 94, 211, 16, 150, 240
2, 3, 82, 162, 16, 150, 240
2, 3, 89, 180, 16, 150, 240
2, 3, 78, 158, 16, 150, 240
2, 3, 88, 198, 16, 150, 240
2, 3, 87, 157, 16, 150, 240
2, 3, 86, 158, 16, 150, 240
2, 3, 92, 209, 16, 150, 240
2, 3, 88, 170, 16, 150, 240
2, 3, 91, 188, 16, 150, 240
2, 3, 85, 183, 16, 150, 240
2, 3, 85, 158, 16, 150, 240
2, 3, 94, 231, 16, 150, 240
2, 3, 93, 196, 16, 150, 240
2, 3, 93, 187, 16, 150, 240
2, 3, 85, 199, 16, 150, 240
2, 3, 96, 234, 16, 150, 240
2, 3, 84, 188, 16, 150, 240
2, 3, 84, 152, 16, 150, 240
2, 3, 88, 168, 16, 150, 240
2, 3, 95, 209, 16, 150, 240
2, 3, 81, 160, 16, 150, 240
2, 3, 88, 170, 16, 150, 240
2, 3, 82, 168, 16, 150, 240
2, 3, 87, 158, 16, 150, 240
2, 3, 93, 197, 16, 150, 240
2, 3, 93, 213, 16, 150, 240
2, 3, 91, 210, 16, 150, 240
2, 3, 78, 164, 16, 150, 240
2, 3, 94, 211, 16, 150, 240
2, 3, 78, 126, 16, 150, 240
2, 3, 85, 177, 16, 150, 240
2, 3, 86, 160, 16, 150, 240
2, 3, 87, 184, 16, 150, 240
2, 3, 91, 203, 16, 150, 240
2, 3, 86, 172, 16, 150, 240
2, 3, 90, 216, 16, 150, 240
2, 3, 91, 184, 16, 150, 240
2, 3, 80, 126, 16, 150, 240
2, 3, 86, 186, 16, 150, 240
2, 3, 73, 218, 16, 150, 240
2, 3, 89, 174, 16, 150, 240
