from, to, dqf, range, status, distance, angle
2, 3, 72, 57, 16, 50, 180
2, 3, 56, 54, 16, 50, 180
2, 3, 87, 89, 16, 50, 180
2, 3, 83, 82, 16, 50, 180
2, 3, 86, 87, 16, 50, 180
2, 3, 72, 68, 16, 50, 180
2, 3, 85, 75, 16, 50, 180
2, 3, 85, 82, 16, 50, 180
2, 3, 99, 100, 16, 50, 180
2, 3, 84, 91, 16, 50, 180
2, 3, 67, 59, 16, 50, 180
2, 3, 82, 80, 16, 50, 180
2, 3, 87, 86, 16, 50, 180
2, 3, 89, 97, 16, 50, 180
2, 3, 83, 70, 16, 50, 180
2, 3, 78, 70, 16, 50, 180
2, 3, 81, 68, 16, 50, 180
2, 3, 79, 88, 16, 50, 180
2, 3, 87, 85, 16, 50, 180
2, 3, 85, 80, 16, 50, 180
2, 3, 95, 95, 16, 50, 180
2, 3, 82, 74, 16, 50, 180
2, 3, 85, 94, 16, 50, 180
2, 3, 91, 96, 16, 50, 180
2, 3, 83, 78, 16, 50, 180
2, 3, 77, 73, 16, 50, 180
2, 3, 87, 82, 16, 50, 180
2, 3, 80, 78, 16, 50, 180
2, 3, 82, 82, 16, 50, 180
2, 3, 78, 72, 16, 50, 180
2, 3, 80, 81, 16, 50, 180
2, 3, 83, 81, 16, 50, 180
2, 3, 86, 82, 16, 50, 180
2, 3, 95, 99, 16, 50, 180
2, 3, 75, 56, 16, 50, 180
2, 3, 86, 88, 16, 50, 180
2, 3, 93, 92, 16, 50, 180
2, 3, 88, 82, 16, 50, 180
2, 3, 83, 78, 16, 50, 180
2, 3, 90, 90, 16, 50, 180
2, 3, 91, 93, 16, 50, 180
2, 3, 89, 108, 16, 50, 180
2, 3, 83, 87, 16, 50, 180
2, 3, 52, 58, 16, 50, 180
2, 3, 79, 62, 16, 50, 180
2, 3, 86, 94, 16, 50, 180
2, 3, 86, 89, 16, 50, 180
2, 3, 88, 91, 16, 50, 180
2, 3, 88, 82, 16, 50, 180
