from, to, dqf, range, status, distance, angle
2, 3, 84, 95, 16, 50, 90
2, 3, 82, 88, 16, 50, 90
2, 3, 83, 75, 16, 50, 90
2, 3, 90, 90, 16, 50, 90
2, 3, 84, 72, 16, 50, 90
2, 3, 60, 96, 16, 50, 90
2, 3, 94, 103, 16, 50, 90
2, 3, 87, 89, 16, 50, 90
2, 3, 93, 101, 16, 50, 90
2, 3, 93, 102, 16, 50, 90
2, 3, 85, 79, 16, 50, 90
2, 3, 89, 87, 16, 50, 90
2, 3, 72, 80, 16, 50, 90
2, 3, 81, 81, 16, 50, 90
2, 3, 89, 92, 16, 50, 90
2, 3, 85, 91, 16, 50, 90
2, 3, 73, 87, 16, 50, 90
2, 3, 80, 84, 16, 50, 90
2, 3, 84, 79, 16, 50, 90
2, 3, 94, 98, 16, 50, 90
2, 3, 75, 61, 16, 50, 90
2, 3, 89, 96, 16, 50, 90
2, 3, 88, 89, 16, 50, 90
2, 3, 84, 84, 16, 50, 90
2, 3, 80, 83, 16, 50, 90
2, 3, 72, 74, 16, 50, 90
2, 3, 65, 83, 16, 50, 90
2, 3, 88, 85, 16, 50, 90
2, 3, 74, 58, 16, 50, 90
2, 3, 93, 102, 16, 50, 90
2, 3, 83, 85, 16, 50, 90
2, 3, 83, 78, 16, 50, 90
2, 3, 85, 88, 16, 50, 90
2, 3, 86, 85, 16, 50, 90
2, 3, 89, 94, 16, 50, 90
2, 3, 86, 89, 16, 50, 90
2, 3, 85, 86, 16, 50, 90
2, 3, 81, 85, 16, 50, 90
2, 3, 88, 91, 16, 50, 90
2, 3, 95, 107, 16, 50, 90
2, 3, 84, 84, 16, 50, 90
2, 3, 86, 87, 16, 50, 90
2, 3, 92, 92, 16, 50, 90
2, 3, 91, 96, 16, 50, 90
2, 3, 84, 89, 16, 50, 90
2, 3, 85, 84, 16, 50, 90
2, 3, 86, 97, 16, 50, 90
2, 3, 89, 97, 16, 50, 90
2, 3, 88, 94, 16, 50, 90
2, 3, 81, 82, 16, 50, 90
2, 3, 89, 94, 16, 50, 90
2, 3, 79, 65, 16, 50, 90
2, 3, 87, 104, 16, 50, 90
2, 3, 91, 97, 16, 50, 90
2, 3, 90, 91, 16, 50, 90
2, 3, 85, 81, 16, 50, 90
2, 3, 94, 100, 16, 50, 90
2, 3, 90, 98, 16, 50, 90
2, 3, 89, 97, 16, 50, 90
2, 3, 89, 103, 16, 50, 90
2, 3, 90, 97, 16, 50, 90
2, 3, 82, 88, 16, 50, 90
2, 3, 77, 81, 16, 50, 90
2, 3, 88, 83, 16, 50, 90
2, 3, 91, 97, 16, 50, 90
2, 3, 83, 93, 16, 50, 90
2, 3, 87, 93, 16, 50, 90
2, 3, 88, 94, 16, 50, 90
2, 3, 88, 90, 16, 50, 90
2, 3, 92, 102, 16, 50, 90
2, 3, 90, 100, 16, 50, 90
2, 3, 85, 79, 16, 50, 90
2, 3, 90, 101, 16, 50, 90
2, 3, 84, 98, 16, 50, 90
2, 3, 83, 98, 16, 50, 90
2, 3, 85, 81, 16, 50, 90
