from, to, dqf, range, status, distance, angle
2, 3, 75, 77, 16, 200, 30
2, 3, 99, 237, 16, 200, 30
2, 3, 59, 124, 16, 200, 30
2, 3, 88, 204, 16, 200, 30
2, 3, 81, 158, 16, 200, 30
2, 3, 79, 178, 16, 200, 30
2, 3, 75, 164, 16, 200, 30
2, 3, 79, 157, 16, 200, 30
2, 3, 78, 170, 16, 200, 30
2, 3, 87, 224, 16, 200, 30
2, 3, 85, 159, 16, 200, 30
2, 3, 72, 165, 16, 200, 30
2, 3, 89, 191, 16, 200, 30
2, 3, 51, 200, 16, 200, 30
2, 3, 61, 196, 16, 200, 30
2, 3, 73, 185, 16, 200, 30
2, 3, 78, 197, 16, 200, 30
2, 3, 84, 208, 16, 200, 30
2, 3, 92, 230, 16, 200, 30
2, 3, 75, 203, 16, 200, 30
2, 3, 76, 178, 16, 200, 30
2, 3, 84, 180, 16, 200, 30
2, 3, 68, 150, 16, 200, 30
2, 3, 91, 226, 16, 200, 30
2, 3, 79, 182, 16, 200, 30
2, 3, 86, 215, 16, 200, 30
2, 3, 72, 118, 16, 200, 30
2, 3, 0, 140, 16, 200, 30
2, 3, 99, 231, 16, 200, 30
2, 3, 88, 195, 16, 200, 30
2, 3, 86, 180, 16, 200, 30
2, 3, 76, 131, 16, 200, 30
2, 3, 80, 161, 16, 200, 30
2, 3, 93, 190, 16, 200, 30
2, 3, 85, 166, 16, 200, 30
2, 3, 83, 151, 16, 200, 30
2, 3, 80, 169, 16, 200, 30
2, 3, 78, 123, 16, 200, 30
2, 3, 92, 242, 16, 200, 30
2, 3, 69, 131, 16, 200, 30
2, 3, 87, 198, 16, 200, 30
2, 3, 58, 158, 16, 200, 30
2, 3, 75, 193, 16, 200, 30
2, 3, 85, 194, 16, 200, 30
2, 3, 92, 229, 16, 200, 30
2, 3, 80, 170, 16, 200, 30
2, 3, 83, 144, 16, 200, 30
2, 3, 87, 228, 16, 200, 30
2, 3, 77, 123, 16, 200, 30
2, 3, 85, 183, 16, 200, 30
2, 3, 68, 145, 16, 200, 30
2, 3, 83, 167, 16, 200, 30
2, 3, 86, 180, 16, 200, 30
2, 3, 84, 149, 16, 200, 30
2, 3, 83, 185, 16, 200, 30
2, 3, 45, 205, 16, 200, 30
2, 3, 70, 143, 16, 200, 30
2, 3, 68, 204, 16, 200, 30
2, 3, 95, 245, 16, 200, 30
2, 3, 90, 207, 16, 200, 30
2, 3, 78, 213, 16, 200, 30
2, 3, 85, 229, 16, 200, 30
2, 3, 88, 220, 16, 200, 30
2, 3, 98, 230, 16, 200, 30
2, 3, 81, 176, 16, 200, 30
2, 3, 81, 123, 16, 200, 30
2, 3, 78, 170, 16, 200, 30
2, 3, 92, 222, 16, 200, 30
2, 3, 96, 252, 16, 200, 30
2, 3, 77, 203, 16, 200, 30
2, 3, 74, 204, 16, 200, 30
2, 3, 75, 107, 16, 200, 30
2, 3, 91, 236, 16, 200, 30
2, 3, 79, 162, 16, 200, 30
2, 3, 89, 208, 16, 200, 30
2, 3, 49, 198, 16, 200, 30
2, 3, 79, 146, 16, 200, 30
2, 3, 76, 110, 16, 200, 30
2, 3, 68, 133, 16, 200, 30
2, 3, 93, 189, 16, 200, 30
2, 3, 83, 179, 16, 200, 30
2, 3, 81, 208, 16, 200, 30
2, 3, 90, 224, 16, 200, 30
2, 3, 67, 196, 16, 200, 30
2, 3, 74, 123, 16, 200, 30
2, 3, 82, 137, 16, 200, 30
2, 3, 92, 232, 16, 200, 30
2, 3, 79, 222, 16, 200, 30
2, 3, 80, 216, 16, 200, 30
2, 3, 82, 136, 16, 200, 30
2, 3, 90, 244, 16, 200, 30
2, 3, 89, 176, 16, 200, 30
2, 3, 82, 210, 16, 200, 30
2, 3, 67, 219, 16, 200, 30
2, 3, 84, 143, 16, 200, 30
2, 3, 88, 205, 16, 200, 30
2, 3, 91, 231, 16, 200, 30
2, 3, 81, 183, 16, 200, 30
2, 3, 75, 256, 16, 200, 30
2, 3, 82, 239, 16, 200, 30
2, 3, 82, 224, 16, 200, 30
2, 3, 86, 230, 16, 200, 30
2, 3, 87, 175, 16, 200, 30
2, 3, 89, 191, 16, 200, 30
2, 3, 86, 200, 16, 200, 30
2, 3, 86, 249, 16, 200, 30
2, 3, 85, 188, 16, 200, 30
2, 3, 89, 190, 16, 200, 30
2, 3, 92, 190, 16, 200, 30
2, 3, 95, 218, 16, 200, 30
2, 3, 92, 186, 16, 200, 30
2, 3, 83, 161, 16, 200, 30
2, 3, 75, 223, 16, 200, 30
2, 3, 90, 188, 16, 200, 30
2, 3, 79, 204, 16, 200, 30
2, 3, 86, 184, 16, 200, 30
2, 3, 80, 184, 16, 200, 30
2, 3, 92, 192, 16, 200, 30
2, 3, 72, 121, 16, 200, 30
2, 3, 82, 244, 16, 200, 30
2, 3, 86, 218, 16, 200, 30
2, 3, 90, 224, 16, 200, 30
2, 3, 90, 239, 16, 200, 30
2, 3, 75, 194, 16, 200, 30
2, 3, 78, 211, 16, 200, 30
2, 3, 76, 131, 16, 200, 30
2, 3, 91, 199, 16, 200, 30
2, 3, 87, 239, 16, 200, 30
2, 3, 77, 166, 16, 200, 30
2, 3, 76, 137, 16, 200, 30
2, 3, 85, 202, 16, 200, 30
2, 3, 89, 215, 16, 200, 30
2, 3, 71, 177, 16, 200, 30
2, 3, 95, 254, 16, 200, 30
2, 3, 79, 228, 16, 200, 30
2, 3, 89, 209, 16, 200, 30
2, 3, 71, 107, 16, 200, 30
2, 3, 88, 240, 16, 200, 30
2, 3, 82, 183, 16, 200, 30
2, 3, 77, 170, 16, 200, 30
2, 3, 78, 118, 16, 200, 30
2, 3, 92, 190, 16, 200, 30
2, 3, 76, 190, 16, 200, 30
2, 3, 73, 102, 16, 200, 30
2, 3, 91, 221, 16, 200, 30
2, 3, 86, 195, 16, 200, 30
2, 3, 97, 221, 16, 200, 30
2, 3, 80, 200, 16, 200, 30
2, 3, 81, 211, 16, 200, 30
2, 3, 78, 203, 16, 200, 30
2, 3, 81, 203, 16, 200, 30
2, 3, 95, 220, 16, 200, 30
2, 3, 94, 221, 16, 200, 30
2, 3, 81, 221, 16, 200, 30
2, 3, 64, 172, 16, 200, 30
2, 3, 94, 221, 16, 200, 30
2, 3, 76, 215, 16, 200, 30
2, 3, 63, 182, 16, 200, 30
2, 3, 86, 217, 16, 200, 30
2, 3, 95, 219, 16, 200, 30
2, 3, 63, 232, 16, 200, 30
2, 3, 70, 243, 16, 200, 30
2, 3, 81, 250, 16, 200, 30
2, 3, 77, 245, 16, 200, 30
2, 3, 80, 221, 16, 200, 30
2, 3, 80, 225, 16, 200, 30
2, 3, 74, 252, 16, 200, 30
2, 3, 80, 223, 16, 200, 30
2, 3, 78, 203, 16, 200, 30
2, 3, 88, 156, 16, 200, 30
2, 3, 77, 150, 16, 200, 30
2, 3, 68, 121, 16, 200, 30
2, 3, 76, 105, 16, 200, 30
2, 3, 87, 204, 16, 200, 30
2, 3, 82, 194, 16, 200, 30
2, 3, 90, 197, 16, 200, 30
2, 3, 77, 117, 16, 200, 30
2, 3, 93, 208, 16, 200, 30
2, 3, 86, 138, 16, 200, 30
2, 3, 82, 230, 16, 200, 30
2, 3, 73, 156, 16, 200, 30
2, 3, 83, 132, 16, 200, 30
2, 3, 88, 179, 16, 200, 30
2, 3, 75, 192, 16, 200, 30
2, 3, 81, 195, 16, 200, 30
2, 3, 91, 187, 16, 200, 30
2, 3, 76, 196, 16, 200, 30
2, 3, 84, 157, 16, 200, 30
2, 3, 80, 235, 16, 200, 30
2, 3, 75, 143, 16, 200, 30
2, 3, 78, 163, 16, 200, 30
2, 3, 72, 172, 16, 200, 30
2, 3, 70, 156, 16, 200, 30
2, 3, 73, 196, 16, 200, 30
2, 3, 77, 161, 16, 200, 30
2, 3, 80, 245, 16, 200, 30
2, 3, 66, 163, 16, 200, 30
2, 3, 67, 95, 16, 200, 30
2, 3, 85, 221, 16, 200, 30
2, 3, 62, 199, 16, 200, 30
2, 3, 78, 224, 16, 200, 30
