from, to, dqf, range, status, distance, angle
2, 3, 63, 120, 16, 200, 240
2, 3, 70, 382, 16, 200, 240
2, 3, 94, 623, 16, 200, 240
2, 3, 72, 240, 16, 200, 240
2, 3, 71, 453, 16, 200, 240
2, 3, 58, 237, 16, 200, 240
2, 3, 58, 187, 16, 200, 240
2, 3, 56, 234, 16, 200, 240
2, 3, 68, 225, 16, 200, 240
2, 3, 65, 229, 16, 200, 240
2, 3, 73, 354, 16, 200, 240
2, 3, 82, 438, 16, 200, 240
2, 3, 64, 162, 16, 200, 240
2, 3, 69, 436, 16, 200, 240
2, 3, 73, 259, 16, 200, 240
2, 3, 64, 314, 16, 200, 240
2, 3, 77, 464, 16, 200, 240
2, 3, 68, 201, 16, 200, 240
2, 3, 61, 354, 16, 200, 240
2, 3, 59, 212, 16, 200, 240
2, 3, 51, 186, 16, 200, 240
2, 3, 76, 458, 16, 200, 240
2, 3, 71, 183, 16, 200, 240
2, 3, 70, 238, 16, 200, 240
2, 3, 72, 342, 16, 200, 240
2, 3, 82, 477, 16, 200, 240
2, 3, 83, 465, 16, 200, 240
2, 3, 76, 439, 16, 200, 240
2, 3, 72, 470, 16, 200, 240
2, 3, 55, 241, 16, 200, 240
2, 3, 66, 367, 16, 200, 240
2, 3, 70, 213, 16, 200, 240
2, 3, 63, 174, 16, 200, 240
2, 3, 83, 475, 16, 200, 240
2, 3, 77, 471, 16, 200, 240
2, 3, 71, 316, 16, 200, 240
2, 3, 62, 218, 16, 200, 240
2, 3, 85, 482, 16, 200, 240
2, 3, 77, 511, 16, 200, 240
2, 3, 84, 470, 16, 200, 240
2, 3, 73, 265, 16, 200, 240
2, 3, 53, 221, 16, 200, 240
2, 3, 86, 475, 16, 200, 240
2, 3, 63, 204, 16, 200, 240
2, 3, 75, 313, 16, 200, 240
2, 3, 69, 209, 16, 200, 240
2, 3, 65, 291, 16, 200, 240
2, 3, 85, 458, 16, 200, 240
2, 3, 84, 478, 16, 200, 240
2, 3, 75, 348, 16, 200, 240
2, 3, 76, 260, 16, 200, 240
2, 3, 75, 259, 16, 200, 240
2, 3, 76, 201, 16, 200, 240
2, 3, 66, 284, 16, 200, 240
2, 3, 52, 221, 16, 200, 240
2, 3, 70, 241, 16, 200, 240
2, 3, 72, 242, 16, 200, 240
2, 3, 91, 249, 16, 200, 240
2, 3, 61, 212, 16, 200, 240
2, 3, 77, 421, 16, 200, 240
2, 3, 75, 399, 16, 200, 240
2, 3, 65, 239, 16, 200, 240
2, 3, 77, 265, 16, 200, 240
2, 3, 91, 209, 16, 200, 240
2, 3, 70, 218, 16, 200, 240
2, 3, 63, 265, 16, 200, 240
2, 3, 61, 190, 16, 200, 240
2, 3, 76, 190, 16, 200, 240
2, 3, 77, 294, 16, 200, 240
2, 3, 72, 244, 16, 200, 240
2, 3, 83, 201, 16, 200, 240
2, 3, 68, 179, 16, 200, 240
2, 3, 75, 193, 16, 200, 240
2, 3, 66, 269, 16, 200, 240
2, 3, 64, 244, 16, 200, 240
2, 3, 58, 206, 16, 200, 240
2, 3, 57, 224, 16, 200, 240
2, 3, 57, 242, 16, 200, 240
2, 3, 61, 229, 16, 200, 240
2, 3, 60, 197, 16, 200, 240
2, 3, 68, 339, 16, 200, 240
2, 3, 64, 224, 16, 200, 240
2, 3, 69, 186, 16, 200, 240
2, 3, 59, 193, 16, 200, 240
2, 3, 58, 217, 16, 200, 240
2, 3, 71, 195, 16, 200, 240
2, 3, 66, 266, 16, 200, 240
2, 3, 80, 227, 16, 200, 240
2, 3, 57, 221, 16, 200, 240
2, 3, 61, 242, 16, 200, 240
2, 3, 58, 259, 16, 200, 240
2, 3, 81, 184, 16, 200, 240
2, 3, 59, 194, 16, 200, 240
2, 3, 59, 201, 16, 200, 240
2, 3, 67, 407, 16, 200, 240
2, 3, 74, 233, 16, 200, 240
2, 3, 78, 429, 16, 200, 240
2, 3, 57, 208, 16, 200, 240
2, 3, 59, 211, 16, 200, 240
2, 3, 55, 259, 16, 200, 240
2, 3, 64, 244, 16, 200, 240
2, 3, 89, 189, 16, 200, 240
2, 3, 51, 214, 16, 200, 240
2, 3, 59, 240, 16, 200, 240
2, 3, 64, 376, 16, 200, 240
