from, to, dqf, range, status, distance, angle
2, 3, 72, 80, 16, 50, 210
2, 3, 74, 56, 16, 50, 210
2, 3, 78, 44, 16, 50, 210
2, 3, 63, 51, 16, 50, 210
2, 3, 81, 64, 16, 50, 210
2, 3, 76, 42, 16, 50, 210
2, 3, 75, 39, 16, 50, 210
2, 3, 85, 48, 16, 50, 210
2, 3, 78, 56, 16, 50, 210
2, 3, 75, 42, 16, 50, 210
2, 3, 73, 43, 16, 50, 210
2, 3, 77, 41, 16, 50, 210
2, 3, 92, 55, 16, 50, 210
2, 3, 69, 46, 16, 50, 210
2, 3, 75, 79, 16, 50, 210
2, 3, 90, 67, 16, 50, 210
2, 3, 79, 51, 16, 50, 210
2, 3, 74, 47, 16, 50, 210
2, 3, 70, 54, 16, 50, 210
2, 3, 76, 52, 16, 50, 210
2, 3, 74, 49, 16, 50, 210
2, 3, 76, 61, 16, 50, 210
2, 3, 82, 71, 16, 50, 210
2, 3, 79, 61, 16, 50, 210
2, 3, 73, 55, 16, 50, 210
2, 3, 78, 42, 16, 50, 210
2, 3, 83, 52, 16, 50, 210
2, 3, 81, 42, 16, 50, 210
2, 3, 75, 70, 16, 50, 210
2, 3, 76, 53, 16, 50, 210
2, 3, 65, 43, 16, 50, 210
2, 3, 73, 39, 16, 50, 210
2, 3, 90, 67, 16, 50, 210
2, 3, 78, 62, 16, 50, 210
2, 3, 91, 85, 16, 50, 210
2, 3, 88, 65, 16, 50, 210
2, 3, 89, 85, 16, 50, 210
2, 3, 92, 86, 16, 50, 210
2, 3, 82, 87, 16, 50, 210
2, 3, 74, 50, 16, 50, 210
2, 3, 75, 50, 16, 50, 210
2, 3, 81, 64, 16, 50, 210
2, 3, 76, 46, 16, 50, 210
2, 3, 80, 34, 16, 50, 210
2, 3, 83, 41, 16, 50, 210
2, 3, 76, 44, 16, 50, 210
2, 3, 72, 51, 16, 50, 210
2, 3, 82, 73, 16, 50, 210
2, 3, 75, 41, 16, 50, 210
2, 3, 73, 44, 16, 50, 210
2, 3, 80, 56, 16, 50, 210
2, 3, 68, 43, 16, 50, 210
2, 3, 71, 48, 16, 50, 210
2, 3, 84, 58, 16, 50, 210
2, 3, 79, 50, 16, 50, 210
2, 3, 93, 73, 16, 50, 210
2, 3, 69, 46, 16, 50, 210
2, 3, 81, 50, 16, 50, 210
2, 3, 70, 52, 16, 50, 210
2, 3, 80, 60, 16, 50, 210
2, 3, 78, 49, 16, 50, 210
2, 3, 78, 45, 16, 50, 210
2, 3, 78, 54, 16, 50, 210
2, 3, 55, 42, 16, 50, 210
2, 3, 79, 56, 16, 50, 210
2, 3, 79, 51, 16, 50, 210
2, 3, 100, 49, 16, 50, 210
2, 3, 71, 48, 16, 50, 210
