from, to, dqf, range, status, distance, angle
2, 3, 93, 267, 16, 200, 330
2, 3, 89, 310, 16, 200, 330
2, 3, 85, 288, 16, 200, 330
2, 3, 85, 349, 16, 200, 330
2, 3, 92, 316, 16, 200, 330
2, 3, 96, 343, 16, 200, 330
2, 3, 89, 322, 16, 200, 330
2, 3, 74, 206, 16, 200, 330
2, 3, 90, 308, 16, 200, 330
2, 3, 89, 311, 16, 200, 330
2, 3, 71, 191, 16, 200, 330
2, 3, 78, 255, 16, 200, 330
2, 3, 71, 169, 16, 200, 330
2, 3, 71, 190, 16, 200, 330
2, 3, 78, 206, 16, 200, 330
2, 3, 70, 199, 16, 200, 330
2, 3, 84, 311, 16, 200, 330
2, 3, 71, 174, 16, 200, 330
2, 3, 88, 329, 16, 200, 330
2, 3, 77, 225, 16, 200, 330
2, 3, 82, 294, 16, 200, 330
2, 3, 69, 193, 16, 200, 330
2, 3, 73, 181, 16, 200, 330
2, 3, 71, 265, 16, 200, 330
2, 3, 78, 204, 16, 200, 330
2, 3, 84, 266, 16, 200, 330
2, 3, 85, 277, 16, 200, 330
2, 3, 82, 285, 16, 200, 330
2, 3, 84, 326, 16, 200, 330
2, 3, 65, 225, 16, 200, 330
2, 3, 76, 181, 16, 200, 330
2, 3, 83, 282, 16, 200, 330
2, 3, 72, 168, 16, 200, 330
2, 3, 93, 339, 16, 200, 330
2, 3, 92, 313, 16, 200, 330
2, 3, 81, 275, 16, 200, 330
2, 3, 80, 190, 16, 200, 330
2, 3, 66, 181, 16, 200, 330
2, 3, 88, 298, 16, 200, 330
2, 3, 87, 261, 16, 200, 330
2, 3, 71, 188, 16, 200, 330
2, 3, 84, 320, 16, 200, 330
2, 3, 72, 204, 16, 200, 330
2, 3, 88, 277, 16, 200, 330
2, 3, 92, 298, 16, 200, 330
2, 3, 91, 336, 16, 200, 330
2, 3, 90, 313, 16, 200, 330
2, 3, 93, 319, 16, 200, 330
2, 3, 86, 292, 16, 200, 330
2, 3, 90, 307, 16, 200, 330
2, 3, 91, 313, 16, 200, 330
2, 3, 80, 217, 16, 200, 330
2, 3, 84, 308, 16, 200, 330
2, 3, 84, 311, 16, 200, 330
2, 3, 55, 169, 16, 200, 330
2, 3, 83, 263, 16, 200, 330
2, 3, 88, 273, 16, 200, 330
2, 3, 69, 196, 16, 200, 330
2, 3, 94, 307, 16, 200, 330
2, 3, 81, 242, 16, 200, 330
2, 3, 91, 297, 16, 200, 330
2, 3, 88, 226, 16, 200, 330
2, 3, 80, 259, 16, 200, 330
2, 3, 90, 293, 16, 200, 330
2, 3, 82, 293, 16, 200, 330
2, 3, 79, 251, 16, 200, 330
2, 3, 75, 267, 16, 200, 330
2, 3, 79, 217, 16, 200, 330
2, 3, 92, 316, 16, 200, 330
2, 3, 93, 309, 16, 200, 330
2, 3, 95, 323, 16, 200, 330
2, 3, 94, 310, 16, 200, 330
2, 3, 88, 233, 16, 200, 330
2, 3, 91, 325, 16, 200, 330
2, 3, 88, 280, 16, 200, 330
2, 3, 87, 299, 16, 200, 330
2, 3, 82, 337, 16, 200, 330
2, 3, 85, 311, 16, 200, 330
2, 3, 85, 326, 16, 200, 330
2, 3, 76, 176, 16, 200, 330
2, 3, 92, 297, 16, 200, 330
2, 3, 81, 181, 16, 200, 330
2, 3, 93, 310, 16, 200, 330
2, 3, 85, 232, 16, 200, 330
2, 3, 90, 302, 16, 200, 330
2, 3, 92, 288, 16, 200, 330
2, 3, 92, 305, 16, 200, 330
2, 3, 78, 219, 16, 200, 330
2, 3, 87, 286, 16, 200, 330
2, 3, 78, 235, 16, 200, 330
2, 3, 86, 350, 16, 200, 330
2, 3, 89, 307, 16, 200, 330
2, 3, 92, 303, 16, 200, 330
2, 3, 94, 332, 16, 200, 330
2, 3, 84, 279, 16, 200, 330
2, 3, 83, 197, 16, 200, 330
2, 3, 68, 159, 16, 200, 330
2, 3, 93, 309, 16, 200, 330
2, 3, 89, 282, 16, 200, 330
2, 3, 86, 242, 16, 200, 330
2, 3, 55, 165, 16, 200, 330
2, 3, 72, 203, 16, 200, 330
2, 3, 74, 309, 16, 200, 330
2, 3, 87, 302, 16, 200, 330
2, 3, 59, 132, 16, 200, 330
2, 3, 80, 179, 16, 200, 330
2, 3, 69, 181, 16, 200, 330
2, 3, 91, 296, 16, 200, 330
2, 3, 79, 158, 16, 200, 330
2, 3, 82, 235, 16, 200, 330
2, 3, 80, 191, 16, 200, 330
2, 3, 86, 280, 16, 200, 330
2, 3, 86, 219, 16, 200, 330
2, 3, 78, 299, 16, 200, 330
2, 3, 79, 235, 16, 200, 330
2, 3, 89, 277, 16, 200, 330
2, 3, 74, 276, 16, 200, 330
2, 3, 81, 229, 16, 200, 330
2, 3, 76, 210, 16, 200, 330
2, 3, 85, 239, 16, 200, 330
2, 3, 76, 183, 16, 200, 330
2, 3, 82, 208, 16, 200, 330
2, 3, 79, 207, 16, 200, 330
2, 3, 84, 191, 16, 200, 330
2, 3, 79, 172, 16, 200, 330
2, 3, 79, 200, 16, 200, 330
2, 3, 81, 302, 16, 200, 330
2, 3, 69, 203, 16, 200, 330
2, 3, 80, 207, 16, 200, 330
2, 3, 83, 229, 16, 200, 330
