from, to, dqf, range, status, distance, angle
2, 3, 60, 114, 16, 100, 60
2, 3, 49, 80, 16, 100, 60
2, 3, 59, 87, 16, 100, 60
2, 3, 49, 79, 16, 100, 60
2, 3, 52, 125, 16, 100, 60
2, 3, 59, 68, 16, 100, 60
2, 3, 51, 122, 16, 100, 60
2, 3, 63, 117, 16, 100, 60
2, 3, 62, 117, 16, 100, 60
2, 3, 72, 80, 16, 100, 60
2, 3, 48, 83, 16, 100, 60
2, 3, 61, 127, 16, 100, 60
2, 3, 76, 98, 16, 100, 60
2, 3, 100, 31, 16, 100, 60
2, 3, 70, 83, 16, 100, 60
2, 3, 81, 106, 16, 100, 60
2, 3, 82, 98, 16, 100, 60
2, 3, 70, 83, 16, 100, 60
2, 3, 76, 97, 16, 100, 60
2, 3, 68, 91, 16, 100, 60
2, 3, 59, 108, 16, 100, 60
2, 3, 57, 107, 16, 100, 60
2, 3, 64, 100, 16, 100, 60
2, 3, 52, 117, 16, 100, 60
2, 3, 46, 86, 16, 100, 60
2, 3, 48, 62, 16, 100, 60
2, 3, 68, 99, 16, 100, 60
2, 3, 66, 75, 16, 100, 60
2, 3, 59, 119, 16, 100, 60
2, 3, 63, 110, 16, 100, 60
2, 3, 62, 89, 16, 100, 60
2, 3, 57, 124, 16, 100, 60
2, 3, 72, 119, 16, 100, 60
2, 3, 69, 149, 16, 100, 60
2, 3, 57, 91, 16, 100, 60
2, 3, 52, 80, 16, 100, 60
2, 3, 45, 53, 16, 100, 60
2, 3, 65, 88, 16, 100, 60
2, 3, 76, 131, 16, 100, 60
2, 3, 43, 58, 16, 100, 60
2, 3, 51, 108, 16, 100, 60
2, 3, 56, 106, 16, 100, 60
2, 3, 39, 62, 16, 100, 60
2, 3, 76, 125, 16, 100, 60
2, 3, 58, 81, 16, 100, 60
2, 3, 68, 113, 16, 100, 60
2, 3, 44, 63, 16, 100, 60
2, 3, 39, 56, 16, 100, 60
2, 3, 61, 144, 16, 100, 60
2, 3, 42, 89, 16, 100, 60
2, 3, 50, 90, 16, 100, 60
2, 3, 49, 50, 16, 100, 60
2, 3, 51, 82, 16, 100, 60
2, 3, 56, 114, 16, 100, 60
2, 3, 49, 84, 16, 100, 60
2, 3, 46, 83, 16, 100, 60
2, 3, 52, 114, 16, 100, 60
2, 3, 71, 122, 16, 100, 60
2, 3, 90, 39, 16, 100, 60
2, 3, 63, 72, 16, 100, 60
2, 3, 66, 82, 16, 100, 60
2, 3, 66, 107, 16, 100, 60
2, 3, 60, 60, 16, 100, 60
2, 3, 56, 114, 16, 100, 60
2, 3, 49, 56, 16, 100, 60
2, 3, 59, 109, 16, 100, 60
2, 3, 47, 83, 16, 100, 60
2, 3, 64, 83, 16, 100, 60
2, 3, 48, 55, 16, 100, 60
2, 3, 65, 117, 16, 100, 60
2, 3, 53, 84, 16, 100, 60
2, 3, 49, 63, 16, 100, 60
2, 3, 49, 70, 16, 100, 60
2, 3, 45, 61, 16, 100, 60
2, 3, 52, 106, 16, 100, 60
2, 3, 75, 87, 16, 100, 60
2, 3, 53, 75, 16, 100, 60
2, 3, 50, 61, 16, 100, 60
2, 3, 52, 62, 16, 100, 60
2, 3, 60, 118, 16, 100, 60
2, 3, 57, 104, 16, 100, 60
2, 3, 42, 78, 16, 100, 60
2, 3, 70, 78, 16, 100, 60
2, 3, 61, 85, 16, 100, 60
2, 3, 67, 103, 16, 100, 60
2, 3, 45, 57, 16, 100, 60
2, 3, 65, 115, 16, 100, 60
2, 3, 58, 94, 16, 100, 60
2, 3, 62, 87, 16, 100, 60
2, 3, 57, 88, 16, 100, 60
2, 3, 52, 81, 16, 100, 60
2, 3, 56, 89, 16, 100, 60
2, 3, 57, 90, 16, 100, 60
2, 3, 66, 92, 16, 100, 60
2, 3, 71, 128, 16, 100, 60
2, 3, 78, 107, 16, 100, 60
2, 3, 70, 88, 16, 100, 60
2, 3, 67, 88, 16, 100, 60
2, 3, 94, 113, 16, 100, 60
2, 3, 76, 87, 16, 100, 60
2, 3, 75, 85, 16, 100, 60
2, 3, 83, 83, 16, 100, 60
2, 3, 72, 88, 16, 100, 60
2, 3, 65, 72, 16, 100, 60
2, 3, 58, 115, 16, 100, 60
2, 3, 54, 70, 16, 100, 60
2, 3, 68, 117, 16, 100, 60
2, 3, 62, 95, 16, 100, 60
2, 3, 58, 88, 16, 100, 60
2, 3, 51, 88, 16, 100, 60
2, 3, 62, 88, 16, 100, 60
2, 3, 67, 137, 16, 100, 60
2, 3, 57, 116, 16, 100, 60
2, 3, 74, 100, 16, 100, 60
2, 3, 50, 78, 16, 100, 60
