from, to, dqf, range, status, distance, angle
2, 3, 81, 105, 16, 100, 210
2, 3, 89, 121, 16, 100, 210
2, 3, 79, 96, 16, 100, 210
2, 3, 81, 94, 16, 100, 210
2, 3, 65, 96, 16, 100, 210
2, 3, 84, 112, 16, 100, 210
2, 3, 80, 69, 16, 100, 210
2, 3, 57, 55, 16, 100, 210
2, 3, 78, 88, 16, 100, 210
2, 3, 78, 63, 16, 100, 210
2, 3, 89, 104, 16, 100, 210
2, 3, 84, 101, 16, 100, 210
2, 3, 92, 126, 16, 100, 210
2, 3, 87, 81, 16, 100, 210
2, 3, 84, 86, 16, 100, 210
2, 3, 92, 124, 16, 100, 210
2, 3, 89, 88, 16, 100, 210
2, 3, 83, 135, 16, 100, 210
2, 3, 70, 90, 16, 100, 210
2, 3, 69, 80, 16, 100, 210
2, 3, 88, 94, 16, 100, 210
2, 3, 77, 67, 16, 100, 210
2, 3, 49, 83, 16, 100, 210
2, 3, 85, 86, 16, 100, 210
2, 3, 83, 81, 16, 100, 210
2, 3, 81, 74, 16, 100, 210
2, 3, 85, 93, 16, 100, 210
2, 3, 82, 93, 16, 100, 210
2, 3, 86, 102, 16, 100, 210
2, 3, 77, 87, 16, 100, 210
2, 3, 68, 71, 16, 100, 210
2, 3, 90, 99, 16, 100, 210
2, 3, 76, 88, 16, 100, 210
2, 3, 84, 87, 16, 100, 210
2, 3, 79, 86, 16, 100, 210
2, 3, 92, 104, 16, 100, 210
2, 3, 88, 97, 16, 100, 210
2, 3, 78, 92, 16, 100, 210
2, 3, 82, 93, 16, 100, 210
2, 3, 84, 88, 16, 100, 210
2, 3, 83, 84, 16, 100, 210
2, 3, 77, 93, 16, 100, 210
2, 3, 86, 129, 16, 100, 210
2, 3, 85, 99, 16, 100, 210
2, 3, 89, 101, 16, 100, 210
2, 3, 87, 91, 16, 100, 210
2, 3, 79, 87, 16, 100, 210
2, 3, 88, 99, 16, 100, 210
2, 3, 75, 80, 16, 100, 210
2, 3, 79, 100, 16, 100, 210
2, 3, 83, 85, 16, 100, 210
2, 3, 85, 88, 16, 100, 210
2, 3, 85, 84, 16, 100, 210
2, 3, 79, 81, 16, 100, 210
2, 3, 74, 114, 16, 100, 210
2, 3, 89, 100, 16, 100, 210
2, 3, 73, 84, 16, 100, 210
2, 3, 83, 98, 16, 100, 210
2, 3, 80, 97, 16, 100, 210
2, 3, 80, 98, 16, 100, 210
2, 3, 82, 86, 16, 100, 210
2, 3, 76, 71, 16, 100, 210
2, 3, 74, 91, 16, 100, 210
2, 3, 92, 131, 16, 100, 210
2, 3, 80, 86, 16, 100, 210
2, 3, 78, 97, 16, 100, 210
2, 3, 80, 123, 16, 100, 210
2, 3, 77, 97, 16, 100, 210
2, 3, 84, 90, 16, 100, 210
2, 3, 86, 93, 16, 100, 210
2, 3, 83, 87, 16, 100, 210
2, 3, 85, 88, 16, 100, 210
2, 3, 78, 68, 16, 100, 210
2, 3, 91, 105, 16, 100, 210
2, 3, 85, 88, 16, 100, 210
2, 3, 82, 90, 16, 100, 210
2, 3, 83, 89, 16, 100, 210
2, 3, 83, 85, 16, 100, 210
2, 3, 80, 98, 16, 100, 210
2, 3, 80, 113, 16, 100, 210
2, 3, 90, 102, 16, 100, 210
2, 3, 82, 90, 16, 100, 210
2, 3, 86, 106, 16, 100, 210
2, 3, 86, 96, 16, 100, 210
2, 3, 84, 85, 16, 100, 210
2, 3, 87, 92, 16, 100, 210
2, 3, 81, 109, 16, 100, 210
2, 3, 85, 90, 16, 100, 210
2, 3, 76, 84, 16, 100, 210
2, 3, 81, 91, 16, 100, 210
2, 3, 86, 106, 16, 100, 210
2, 3, 80, 126, 16, 100, 210
2, 3, 80, 86, 16, 100, 210
2, 3, 83, 93, 16, 100, 210
2, 3, 80, 94, 16, 100, 210
2, 3, 83, 99, 16, 100, 210
2, 3, 80, 93, 16, 100, 210
2, 3, 83, 94, 16, 100, 210
2, 3, 86, 92, 16, 100, 210
2, 3, 88, 96, 16, 100, 210
2, 3, 88, 113, 16, 100, 210
2, 3, 80, 98, 16, 100, 210
2, 3, 82, 98, 16, 100, 210
2, 3, 88, 116, 16, 100, 210
2, 3, 84, 93, 16, 100, 210
2, 3, 75, 85, 16, 100, 210
2, 3, 82, 94, 16, 100, 210
2, 3, 80, 80, 16, 100, 210
2, 3, 84, 90, 16, 100, 210
2, 3, 85, 94, 16, 100, 210
2, 3, 91, 133, 16, 100, 210
2, 3, 86, 94, 16, 100, 210
2, 3, 82, 81, 16, 100, 210
2, 3, 88, 102, 16, 100, 210
2, 3, 84, 95, 16, 100, 210
2, 3, 84, 85, 16, 100, 210
2, 3, 83, 86, 16, 100, 210
2, 3, 92, 116, 16, 100, 210
2, 3, 83, 72, 16, 100, 210
2, 3, 70, 79, 16, 100, 210
2, 3, 84, 82, 16, 100, 210
2, 3, 88, 92, 16, 100, 210
2, 3, 90, 119, 16, 100, 210
2, 3, 83, 99, 16, 100, 210
2, 3, 87, 96, 16, 100, 210
2, 3, 94, 123, 16, 100, 210
2, 3, 83, 103, 16, 100, 210
2, 3, 75, 101, 16, 100, 210
2, 3, 73, 69, 16, 100, 210
2, 3, 82, 93, 16, 100, 210
2, 3, 83, 102, 16, 100, 210
2, 3, 88, 118, 16, 100, 210
2, 3, 80, 81, 16, 100, 210
2, 3, 82, 101, 16, 100, 210
2, 3, 87, 104, 16, 100, 210
2, 3, 85, 90, 16, 100, 210
2, 3, 76, 92, 16, 100, 210
2, 3, 81, 100, 16, 100, 210
2, 3, 79, 90, 16, 100, 210
2, 3, 71, 91, 16, 100, 210
2, 3, 81, 106, 16, 100, 210
2, 3, 82, 110, 16, 100, 210
2, 3, 81, 86, 16, 100, 210
2, 3, 80, 74, 16, 100, 210
2, 3, 87, 94, 16, 100, 210
2, 3, 80, 74, 16, 100, 210
2, 3, 88, 102, 16, 100, 210
2, 3, 80, 126, 16, 100, 210
2, 3, 86, 112, 16, 100, 210
2, 3, 86, 108, 16, 100, 210
2, 3, 82, 100, 16, 100, 210
2, 3, 89, 109, 16, 100, 210
2, 3, 75, 119, 16, 100, 210
2, 3, 87, 92, 16, 100, 210
2, 3, 85, 102, 16, 100, 210
2, 3, 83, 107, 16, 100, 210
2, 3, 88, 110, 16, 100, 210
2, 3, 94, 117, 16, 100, 210
2, 3, 77, 83, 16, 100, 210
2, 3, 82, 105, 16, 100, 210
2, 3, 87, 97, 16, 100, 210
2, 3, 66, 69, 16, 100, 210
2, 3, 94, 108, 16, 100, 210
2, 3, 91, 82, 16, 100, 210
2, 3, 56, 70, 16, 100, 210
2, 3, 67, 76, 16, 100, 210
2, 3, 77, 78, 16, 100, 210
2, 3, 85, 102, 16, 100, 210
2, 3, 88, 105, 16, 100, 210
2, 3, 80, 67, 16, 100, 210
2, 3, 79, 96, 16, 100, 210
2, 3, 80, 71, 16, 100, 210
2, 3, 87, 108, 16, 100, 210
2, 3, 91, 129, 16, 100, 210
2, 3, 71, 108, 16, 100, 210
2, 3, 84, 87, 16, 100, 210
2, 3, 75, 92, 16, 100, 210
2, 3, 85, 92, 16, 100, 210
2, 3, 75, 74, 16, 100, 210
2, 3, 77, 90, 16, 100, 210
2, 3, 86, 108, 16, 100, 210
2, 3, 88, 95, 16, 100, 210
2, 3, 80, 98, 16, 100, 210
2, 3, 89, 144, 16, 100, 210
2, 3, 72, 58, 16, 100, 210
2, 3, 82, 85, 16, 100, 210
2, 3, 79, 95, 16, 100, 210
2, 3, 75, 75, 16, 100, 210
2, 3, 74, 87, 16, 100, 210
2, 3, 87, 120, 16, 100, 210
2, 3, 76, 90, 16, 100, 210
2, 3, 87, 105, 16, 100, 210
2, 3, 81, 100, 16, 100, 210
2, 3, 87, 91, 16, 100, 210
2, 3, 85, 101, 16, 100, 210
2, 3, 80, 90, 16, 100, 210
2, 3, 88, 108, 16, 100, 210
2, 3, 86, 102, 16, 100, 210
2, 3, 86, 112, 16, 100, 210
2, 3, 85, 96, 16, 100, 210
