from, to, dqf, range, status, distance, angle
2, 3, 92, 229, 16, 200, 210
2, 3, 74, 146, 16, 200, 210
2, 3, 61, 167, 16, 200, 210
2, 3, 70, 141, 16, 200, 210
2, 3, 100, 124, 16, 200, 210
2, 3, 100, 158, 16, 200, 210
2, 3, 63, 165, 16, 200, 210
2, 3, 89, 274, 16, 200, 210
2, 3, 56, 127, 16, 200, 210
2, 3, 70, 217, 16, 200, 210
2, 3, 64, 130, 16, 200, 210
2, 3, 72, 163, 16, 200, 210
2, 3, 57, 124, 16, 200, 210
2, 3, 89, 277, 16, 200, 210
2, 3, 70, 189, 16, 200, 210
2, 3, 87, 256, 16, 200, 210
2, 3, 85, 248, 16, 200, 210
2, 3, 93, 292, 16, 200, 210
2, 3, 64, 159, 16, 200, 210
2, 3, 69, 140, 16, 200, 210
2, 3, 55, 236, 16, 200, 210
2, 3, 68, 182, 16, 200, 210
2, 3, 71, 232, 16, 200, 210
2, 3, 100, 170, 16, 200, 210
2, 3, 79, 163, 16, 200, 210
2, 3, 92, 317, 16, 200, 210
2, 3, 71, 157, 16, 200, 210
2, 3, 87, 232, 16, 200, 210
2, 3, 71, 179, 16, 200, 210
2, 3, 81, 200, 16, 200, 210
2, 3, 74, 141, 16, 200, 210
2, 3, 87, 237, 16, 200, 210
2, 3, 89, 229, 16, 200, 210
2, 3, 69, 146, 16, 200, 210
2, 3, 77, 158, 16, 200, 210
2, 3, 57, 124, 16, 200, 210
2, 3, 74, 159, 16, 200, 210
2, 3, 75, 174, 16, 200, 210
2, 3, 79, 185, 16, 200, 210
2, 3, 68, 161, 16, 200, 210
2, 3, 58, 111, 16, 200, 210
2, 3, 70, 104, 16, 200, 210
2, 3, 81, 176, 16, 200, 210
2, 3, 52, 121, 16, 200, 210
2, 3, 78, 143, 16, 200, 210
2, 3, 72, 132, 16, 200, 210
2, 3, 60, 158, 16, 200, 210
2, 3, 68, 155, 16, 200, 210
2, 3, 80, 129, 16, 200, 210
2, 3, 73, 174, 16, 200, 210
2, 3, 69, 118, 16, 200, 210
2, 3, 56, 174, 16, 200, 210
2, 3, 69, 167, 16, 200, 210
2, 3, 73, 98, 16, 200, 210
2, 3, 76, 173, 16, 200, 210
2, 3, 67, 152, 16, 200, 210
2, 3, 70, 131, 16, 200, 210
2, 3, 75, 174, 16, 200, 210
2, 3, 46, 116, 16, 200, 210
2, 3, 58, 120, 16, 200, 210
2, 3, 65, 162, 16, 200, 210
2, 3, 68, 151, 16, 200, 210
2, 3, 100, 146, 16, 200, 210
2, 3, 70, 183, 16, 200, 210
2, 3, 77, 189, 16, 200, 210
2, 3, 60, 143, 16, 200, 210
2, 3, 74, 166, 16, 200, 210
