from, to, dqf, range, status, distance, angle
2, 3, 79, 170, 16, 200, 120
2, 3, 91, 238, 16, 200, 120
2, 3, 96, 260, 16, 200, 120
2, 3, 96, 234, 16, 200, 120
2, 3, 91, 236, 16, 200, 120
2, 3, 85, 262, 16, 200, 120
2, 3, 86, 190, 16, 200, 120
2, 3, 84, 223, 16, 200, 120
2, 3, 92, 259, 16, 200, 120
2, 3, 93, 217, 16, 200, 120
2, 3, 88, 258, 16, 200, 120
2, 3, 77, 204, 16, 200, 120
2, 3, 82, 202, 16, 200, 120
2, 3, 95, 259, 16, 200, 120
2, 3, 94, 239, 16, 200, 120
2, 3, 81, 184, 16, 200, 120
2, 3, 93, 230, 16, 200, 120
2, 3, 93, 250, 16, 200, 120
2, 3, 91, 256, 16, 200, 120
2, 3, 91, 256, 16, 200, 120
2, 3, 86, 219, 16, 200, 120
2, 3, 96, 263, 16, 200, 120
2, 3, 83, 260, 16, 200, 120
2, 3, 81, 226, 16, 200, 120
2, 3, 94, 241, 16, 200, 120
2, 3, 88, 215, 16, 200, 120
2, 3, 93, 246, 16, 200, 120
2, 3, 89, 225, 16, 200, 120
2, 3, 90, 239, 16, 200, 120
2, 3, 97, 274, 16, 200, 120
2, 3, 85, 207, 16, 200, 120
2, 3, 84, 209, 16, 200, 120
2, 3, 89, 261, 16, 200, 120
2, 3, 91, 228, 16, 200, 120
2, 3, 79, 283, 16, 200, 120
2, 3, 90, 280, 16, 200, 120
2, 3, 93, 255, 16, 200, 120
2, 3, 95, 269, 16, 200, 120
2, 3, 94, 233, 16, 200, 120
2, 3, 96, 246, 16, 200, 120
2, 3, 90, 234, 16, 200, 120
2, 3, 95, 233, 16, 200, 120
2, 3, 92, 252, 16, 200, 120
2, 3, 88, 261, 16, 200, 120
2, 3, 83, 214, 16, 200, 120
2, 3, 95, 274, 16, 200, 120
2, 3, 85, 260, 16, 200, 120
2, 3, 82, 269, 16, 200, 120
2, 3, 95, 268, 16, 200, 120
2, 3, 97, 276, 16, 200, 120
2, 3, 89, 245, 16, 200, 120
2, 3, 93, 259, 16, 200, 120
2, 3, 96, 257, 16, 200, 120
2, 3, 95, 270, 16, 200, 120
2, 3, 83, 205, 16, 200, 120
2, 3, 98, 268, 16, 200, 120
2, 3, 85, 231, 16, 200, 120
2, 3, 97, 267, 16, 200, 120
2, 3, 78, 168, 16, 200, 120
2, 3, 88, 284, 16, 200, 120
2, 3, 75, 241, 16, 200, 120
2, 3, 97, 263, 16, 200, 120
2, 3, 82, 255, 16, 200, 120
2, 3, 55, 166, 16, 200, 120
2, 3, 95, 297, 16, 200, 120
2, 3, 65, 201, 16, 200, 120
2, 3, 78, 190, 16, 200, 120
2, 3, 90, 259, 16, 200, 120
2, 3, 82, 213, 16, 200, 120
2, 3, 88, 208, 16, 200, 120
2, 3, 85, 224, 16, 200, 120
2, 3, 80, 260, 16, 200, 120
2, 3, 84, 253, 16, 200, 120
2, 3, 95, 254, 16, 200, 120
2, 3, 98, 268, 16, 200, 120
2, 3, 96, 235, 16, 200, 120
2, 3, 89, 230, 16, 200, 120
2, 3, 96, 257, 16, 200, 120
2, 3, 96, 267, 16, 200, 120
2, 3, 92, 272, 16, 200, 120
2, 3, 98, 272, 16, 200, 120
2, 3, 86, 197, 16, 200, 120
2, 3, 92, 280, 16, 200, 120
2, 3, 88, 261, 16, 200, 120
2, 3, 84, 263, 16, 200, 120
2, 3, 97, 268, 16, 200, 120
2, 3, 97, 264, 16, 200, 120
2, 3, 93, 256, 16, 200, 120
2, 3, 98, 280, 16, 200, 120
2, 3, 73, 185, 16, 200, 120
2, 3, 96, 264, 16, 200, 120
2, 3, 90, 206, 16, 200, 120
2, 3, 87, 220, 16, 200, 120
2, 3, 92, 278, 16, 200, 120
2, 3, 98, 265, 16, 200, 120
2, 3, 80, 269, 16, 200, 120
2, 3, 82, 272, 16, 200, 120
2, 3, 94, 258, 16, 200, 120
2, 3, 96, 270, 16, 200, 120
2, 3, 97, 275, 16, 200, 120
2, 3, 96, 269, 16, 200, 120
2, 3, 98, 277, 16, 200, 120
2, 3, 96, 253, 16, 200, 120
2, 3, 97, 256, 16, 200, 120
2, 3, 95, 275, 16, 200, 120
2, 3, 86, 231, 16, 200, 120
2, 3, 94, 271, 16, 200, 120
2, 3, 94, 271, 16, 200, 120
2, 3, 0, 65535, 24, 200, 120
2, 3, 83, 244, 16, 200, 120
2, 3, 95, 269, 16, 200, 120
2, 3, 96, 256, 16, 200, 120
2, 3, 96, 260, 16, 200, 120
2, 3, 94, 269, 16, 200, 120
2, 3, 99, 281, 16, 200, 120
2, 3, 86, 209, 16, 200, 120
2, 3, 98, 262, 16, 200, 120
2, 3, 82, 178, 16, 200, 120
2, 3, 94, 275, 16, 200, 120
2, 3, 96, 254, 16, 200, 120
2, 3, 87, 267, 16, 200, 120
2, 3, 87, 264, 16, 200, 120
2, 3, 98, 278, 16, 200, 120
2, 3, 99, 267, 16, 200, 120
2, 3, 93, 248, 16, 200, 120
2, 3, 99, 277, 16, 200, 120
2, 3, 86, 248, 16, 200, 120
2, 3, 90, 257, 16, 200, 120
2, 3, 98, 260, 16, 200, 120
2, 3, 80, 189, 16, 200, 120
2, 3, 100, 274, 16, 200, 120
2, 3, 85, 189, 16, 200, 120
2, 3, 80, 256, 16, 200, 120
2, 3, 87, 235, 16, 200, 120
2, 3, 98, 262, 16, 200, 120
2, 3, 88, 251, 16, 200, 120
2, 3, 98, 270, 16, 200, 120
2, 3, 93, 264, 16, 200, 120
2, 3, 93, 272, 16, 200, 120
2, 3, 99, 265, 16, 200, 120
2, 3, 94, 257, 16, 200, 120
2, 3, 98, 259, 16, 200, 120
2, 3, 83, 199, 16, 200, 120
2, 3, 94, 245, 16, 200, 120
2, 3, 85, 243, 16, 200, 120
2, 3, 83, 291, 16, 200, 120
2, 3, 84, 278, 16, 200, 120
2, 3, 97, 246, 16, 200, 120
2, 3, 96, 278, 16, 200, 120
2, 3, 91, 259, 16, 200, 120
2, 3, 92, 231, 16, 200, 120
2, 3, 94, 242, 16, 200, 120
2, 3, 88, 279, 16, 200, 120
2, 3, 96, 265, 16, 200, 120
2, 3, 77, 212, 16, 200, 120
2, 3, 92, 263, 16, 200, 120
2, 3, 85, 274, 16, 200, 120
2, 3, 87, 271, 16, 200, 120
2, 3, 93, 251, 16, 200, 120
2, 3, 98, 281, 16, 200, 120
2, 3, 95, 258, 16, 200, 120
2, 3, 94, 258, 16, 200, 120
2, 3, 86, 258, 16, 200, 120
2, 3, 96, 256, 16, 200, 120
2, 3, 94, 232, 16, 200, 120
2, 3, 85, 261, 16, 200, 120
2, 3, 74, 214, 16, 200, 120
2, 3, 91, 241, 16, 200, 120
2, 3, 85, 254, 16, 200, 120
2, 3, 80, 212, 16, 200, 120
2, 3, 97, 264, 16, 200, 120
2, 3, 96, 263, 16, 200, 120
2, 3, 97, 254, 16, 200, 120
2, 3, 86, 246, 16, 200, 120
2, 3, 95, 237, 16, 200, 120
2, 3, 90, 246, 16, 200, 120
2, 3, 94, 255, 16, 200, 120
2, 3, 84, 219, 16, 200, 120
2, 3, 89, 232, 16, 200, 120
2, 3, 81, 256, 16, 200, 120
2, 3, 89, 208, 16, 200, 120
2, 3, 81, 253, 16, 200, 120
2, 3, 87, 254, 16, 200, 120
2, 3, 88, 256, 16, 200, 120
2, 3, 94, 243, 16, 200, 120
2, 3, 93, 246, 16, 200, 120
2, 3, 80, 244, 16, 200, 120
2, 3, 89, 220, 16, 200, 120
2, 3, 98, 248, 16, 200, 120
2, 3, 94, 267, 16, 200, 120
2, 3, 59, 202, 16, 200, 120
2, 3, 91, 233, 16, 200, 120
2, 3, 79, 258, 16, 200, 120
2, 3, 88, 234, 16, 200, 120
2, 3, 81, 254, 16, 200, 120
2, 3, 95, 252, 16, 200, 120
2, 3, 91, 255, 16, 200, 120
2, 3, 96, 247, 16, 200, 120
2, 3, 95, 268, 16, 200, 120
2, 3, 88, 266, 16, 200, 120
2, 3, 99, 274, 16, 200, 120
