from, to, dqf, range, status, distance, angle
2, 3, 100, 45, 16, 50, 60
2, 3, 85, 83, 16, 50, 60
2, 3, 93, 93, 16, 50, 60
2, 3, 84, 96, 16, 50, 60
2, 3, 87, 96, 16, 50, 60
2, 3, 94, 74, 16, 50, 60
2, 3, 83, 86, 16, 50, 60
2, 3, 80, 69, 16, 50, 60
2, 3, 81, 56, 16, 50, 60
2, 3, 82, 81, 16, 50, 60
2, 3, 90, 107, 16, 50, 60
2, 3, 86, 95, 16, 50, 60
2, 3, 88, 89, 16, 50, 60
2, 3, 88, 94, 16, 50, 60
2, 3, 86, 87, 16, 50, 60
2, 3, 89, 101, 16, 50, 60
2, 3, 71, 54, 16, 50, 60
2, 3, 86, 85, 16, 50, 60
2, 3, 81, 67, 16, 50, 60
2, 3, 87, 87, 16, 50, 60
2, 3, 85, 88, 16, 50, 60
2, 3, 91, 90, 16, 50, 60
2, 3, 88, 87, 16, 50, 60
2, 3, 89, 81, 16, 50, 60
2, 3, 92, 94, 16, 50, 60
2, 3, 74, 60, 16, 50, 60
2, 3, 93, 103, 16, 50, 60
2, 3, 91, 94, 16, 50, 60
2, 3, 98, 87, 16, 50, 60
2, 3, 87, 110, 16, 50, 60
2, 3, 81, 85, 16, 50, 60
2, 3, 90, 91, 16, 50, 60
2, 3, 92, 88, 16, 50, 60
2, 3, 86, 85, 16, 50, 60
2, 3, 84, 77, 16, 50, 60
2, 3, 83, 76, 16, 50, 60
2, 3, 89, 90, 16, 50, 60
2, 3, 90, 97, 16, 50, 60
2, 3, 90, 81, 16, 50, 60
2, 3, 86, 86, 16, 50, 60
2, 3, 87, 76, 16, 50, 60
2, 3, 80, 80, 16, 50, 60
2, 3, 83, 79, 16, 50, 60
2, 3, 89, 87, 16, 50, 60
2, 3, 64, 63, 16, 50, 60
2, 3, 93, 98, 16, 50, 60
2, 3, 90, 85, 16, 50, 60
2, 3, 85, 83, 16, 50, 60
2, 3, 91, 92, 16, 50, 60
2, 3, 93, 98, 16, 50, 60
2, 3, 80, 90, 16, 50, 60
2, 3, 89, 95, 16, 50, 60
2, 3, 98, 84, 16, 50, 60
2, 3, 77, 72, 16, 50, 60
2, 3, 90, 88, 16, 50, 60
2, 3, 89, 86, 16, 50, 60
2, 3, 91, 95, 16, 50, 60
2, 3, 88, 82, 16, 50, 60
2, 3, 86, 74, 16, 50, 60
2, 3, 91, 96, 16, 50, 60
2, 3, 85, 83, 16, 50, 60
2, 3, 90, 83, 16, 50, 60
2, 3, 95, 95, 16, 50, 60
2, 3, 91, 90, 16, 50, 60
2, 3, 80, 68, 16, 50, 60
2, 3, 86, 87, 16, 50, 60
2, 3, 59, 60, 16, 50, 60
2, 3, 93, 96, 16, 50, 60
2, 3, 85, 76, 16, 50, 60
2, 3, 87, 81, 16, 50, 60
2, 3, 89, 93, 16, 50, 60
2, 3, 89, 90, 16, 50, 60
2, 3, 94, 98, 16, 50, 60
2, 3, 79, 56, 16, 50, 60
2, 3, 91, 104, 16, 50, 60
2, 3, 86, 92, 16, 50, 60
2, 3, 77, 71, 16, 50, 60
2, 3, 83, 99, 16, 50, 60
2, 3, 62, 83, 16, 50, 60
2, 3, 78, 57, 16, 50, 60
2, 3, 87, 87, 16, 50, 60
2, 3, 79, 58, 16, 50, 60
2, 3, 80, 83, 16, 50, 60
2, 3, 90, 96, 16, 50, 60
2, 3, 88, 87, 16, 50, 60
2, 3, 90, 86, 16, 50, 60
2, 3, 82, 71, 16, 50, 60
2, 3, 82, 74, 16, 50, 60
2, 3, 81, 71, 16, 50, 60
2, 3, 47, 30, 16, 50, 60
2, 3, 72, 61, 16, 50, 60
2, 3, 88, 88, 16, 50, 60
2, 3, 87, 92, 16, 50, 60
2, 3, 85, 83, 16, 50, 60
2, 3, 89, 88, 16, 50, 60
2, 3, 80, 61, 16, 50, 60
2, 3, 86, 86, 16, 50, 60
2, 3, 89, 81, 16, 50, 60
2, 3, 80, 69, 16, 50, 60
2, 3, 57, 27, 16, 50, 60
2, 3, 86, 89, 16, 50, 60
