from, to, dqf, range, status, distance, angle
2, 3, 65, 196, 16, 200, 60
2, 3, 72, 206, 16, 200, 60
2, 3, 84, 210, 16, 200, 60
2, 3, 78, 207, 16, 200, 60
2, 3, 70, 213, 16, 200, 60
2, 3, 92, 215, 16, 200, 60
2, 3, 85, 255, 16, 200, 60
2, 3, 83, 253, 16, 200, 60
2, 3, 98, 249, 16, 200, 60
2, 3, 53, 116, 16, 200, 60
2, 3, 91, 223, 16, 200, 60
2, 3, 82, 202, 16, 200, 60
2, 3, 50, 114, 16, 200, 60
2, 3, 88, 266, 16, 200, 60
2, 3, 84, 237, 16, 200, 60
2, 3, 89, 193, 16, 200, 60
2, 3, 83, 173, 16, 200, 60
2, 3, 70, 238, 16, 200, 60
2, 3, 72, 237, 16, 200, 60
2, 3, 91, 216, 16, 200, 60
2, 3, 77, 240, 16, 200, 60
2, 3, 77, 206, 16, 200, 60
2, 3, 76, 189, 16, 200, 60
2, 3, 71, 235, 16, 200, 60
2, 3, 76, 230, 16, 200, 60
2, 3, 79, 185, 16, 200, 60
2, 3, 75, 132, 16, 200, 60
2, 3, 63, 158, 16, 200, 60
2, 3, 89, 187, 16, 200, 60
2, 3, 73, 197, 16, 200, 60
2, 3, 64, 146, 16, 200, 60
2, 3, 72, 200, 16, 200, 60
2, 3, 80, 223, 16, 200, 60
2, 3, 97, 250, 16, 200, 60
2, 3, 83, 233, 16, 200, 60
2, 3, 87, 250, 16, 200, 60
2, 3, 74, 223, 16, 200, 60
2, 3, 93, 242, 16, 200, 60
2, 3, 86, 239, 16, 200, 60
2, 3, 73, 153, 16, 200, 60
2, 3, 87, 230, 16, 200, 60
2, 3, 94, 247, 16, 200, 60
2, 3, 81, 190, 16, 200, 60
2, 3, 90, 268, 16, 200, 60
2, 3, 91, 234, 16, 200, 60
2, 3, 77, 172, 16, 200, 60
2, 3, 67, 152, 16, 200, 60
2, 3, 82, 222, 16, 200, 60
2, 3, 74, 202, 16, 200, 60
2, 3, 76, 222, 16, 200, 60
2, 3, 86, 237, 16, 200, 60
2, 3, 81, 217, 16, 200, 60
2, 3, 77, 215, 16, 200, 60
2, 3, 78, 141, 16, 200, 60
2, 3, 79, 186, 16, 200, 60
2, 3, 85, 242, 16, 200, 60
2, 3, 73, 270, 16, 200, 60
2, 3, 75, 302, 16, 200, 60
2, 3, 93, 237, 16, 200, 60
2, 3, 80, 207, 16, 200, 60
2, 3, 85, 214, 16, 200, 60
2, 3, 83, 223, 16, 200, 60
2, 3, 95, 224, 16, 200, 60
2, 3, 80, 203, 16, 200, 60
2, 3, 89, 233, 16, 200, 60
2, 3, 98, 242, 16, 200, 60
2, 3, 73, 230, 16, 200, 60
2, 3, 70, 129, 16, 200, 60
2, 3, 70, 187, 16, 200, 60
2, 3, 92, 190, 16, 200, 60
2, 3, 88, 226, 16, 200, 60
2, 3, 82, 222, 16, 200, 60
2, 3, 94, 250, 16, 200, 60
2, 3, 89, 231, 16, 200, 60
2, 3, 97, 262, 16, 200, 60
2, 3, 87, 197, 16, 200, 60
2, 3, 86, 229, 16, 200, 60
2, 3, 85, 270, 16, 200, 60
2, 3, 80, 197, 16, 200, 60
2, 3, 80, 219, 16, 200, 60
2, 3, 87, 187, 16, 200, 60
2, 3, 86, 193, 16, 200, 60
2, 3, 86, 182, 16, 200, 60
2, 3, 73, 151, 16, 200, 60
2, 3, 94, 224, 16, 200, 60
2, 3, 77, 276, 16, 200, 60
2, 3, 93, 225, 16, 200, 60
2, 3, 94, 222, 16, 200, 60
2, 3, 75, 155, 16, 200, 60
2, 3, 76, 140, 16, 200, 60
2, 3, 82, 182, 16, 200, 60
2, 3, 75, 143, 16, 200, 60
2, 3, 85, 191, 16, 200, 60
2, 3, 100, 217, 16, 200, 60
2, 3, 77, 139, 16, 200, 60
2, 3, 64, 133, 16, 200, 60
2, 3, 70, 178, 16, 200, 60
2, 3, 87, 195, 16, 200, 60
2, 3, 93, 186, 16, 200, 60
2, 3, 88, 327, 16, 200, 60
2, 3, 79, 202, 16, 200, 60
2, 3, 92, 237, 16, 200, 60
2, 3, 86, 234, 16, 200, 60
2, 3, 90, 215, 16, 200, 60
2, 3, 83, 194, 16, 200, 60
2, 3, 72, 188, 16, 200, 60
2, 3, 90, 213, 16, 200, 60
2, 3, 93, 196, 16, 200, 60
2, 3, 87, 280, 16, 200, 60
2, 3, 81, 173, 16, 200, 60
2, 3, 86, 218, 16, 200, 60
2, 3, 84, 143, 16, 200, 60
2, 3, 81, 141, 16, 200, 60
2, 3, 84, 164, 16, 200, 60
2, 3, 78, 165, 16, 200, 60
2, 3, 100, 184, 16, 200, 60
2, 3, 77, 268, 16, 200, 60
2, 3, 68, 229, 16, 200, 60
