from, to, dqf, range, status, distance, angle
2, 3, 89, 230, 16, 150, 120
2, 3, 78, 134, 16, 150, 120
2, 3, 80, 169, 16, 150, 120
2, 3, 89, 154, 16, 150, 120
2, 3, 93, 191, 16, 150, 120
2, 3, 97, 213, 16, 150, 120
2, 3, 91, 169, 16, 150, 120
2, 3, 90, 165, 16, 150, 120
2, 3, 75, 107, 16, 150, 120
2, 3, 83, 170, 16, 150, 120
2, 3, 89, 157, 16, 150, 120
2, 3, 95, 205, 16, 150, 120
2, 3, 92, 195, 16, 150, 120
2, 3, 90, 160, 16, 150, 120
2, 3, 77, 138, 16, 150, 120
2, 3, 86, 160, 16, 150, 120
2, 3, 84, 133, 16, 150, 120
2, 3, 76, 103, 16, 150, 120
2, 3, 93, 195, 16, 150, 120
2, 3, 85, 149, 16, 150, 120
2, 3, 79, 133, 16, 150, 120
2, 3, 82, 152, 16, 150, 120
2, 3, 95, 196, 16, 150, 120
2, 3, 84, 139, 16, 150, 120
2, 3, 86, 211, 16, 150, 120
2, 3, 81, 120, 16, 150, 120
2, 3, 79, 176, 16, 150, 120
2, 3, 86, 206, 16, 150, 120
2, 3, 93, 206, 16, 150, 120
2, 3, 92, 164, 16, 150, 120
2, 3, 83, 133, 16, 150, 120
2, 3, 95, 207, 16, 150, 120
2, 3, 89, 196, 16, 150, 120
2, 3, 77, 145, 16, 150, 120
2, 3, 77, 107, 16, 150, 120
2, 3, 80, 120, 16, 150, 120
2, 3, 89, 155, 16, 150, 120
2, 3, 81, 136, 16, 150, 120
2, 3, 73, 151, 16, 150, 120
2, 3, 45, 92, 16, 150, 120
2, 3, 96, 205, 16, 150, 120
2, 3, 89, 185, 16, 150, 120
2, 3, 76, 96, 16, 150, 120
2, 3, 94, 190, 16, 150, 120
2, 3, 79, 107, 16, 150, 120
2, 3, 78, 122, 16, 150, 120
2, 3, 81, 126, 16, 150, 120
2, 3, 81, 140, 16, 150, 120
2, 3, 95, 196, 16, 150, 120
2, 3, 85, 143, 16, 150, 120
2, 3, 76, 122, 16, 150, 120
2, 3, 79, 146, 16, 150, 120
2, 3, 76, 97, 16, 150, 120
