from, to, dqf, range, status, distance, angle
2, 3, 66, 266, 16, 200, 270
2, 3, 88, 157, 16, 200, 270
2, 3, 84, 155, 16, 200, 270
2, 3, 96, 181, 16, 200, 270
2, 3, 71, 152, 16, 200, 270
2, 3, 82, 158, 16, 200, 270
2, 3, 64, 250, 16, 200, 270
2, 3, 92, 195, 16, 200, 270
2, 3, 73, 152, 16, 200, 270
2, 3, 94, 196, 16, 200, 270
2, 3, 83, 152, 16, 200, 270
2, 3, 76, 236, 16, 200, 270
2, 3, 85, 176, 16, 200, 270
2, 3, 90, 127, 16, 200, 270
2, 3, 93, 152, 16, 200, 270
2, 3, 91, 164, 16, 200, 270
2, 3, 82, 149, 16, 200, 270
2, 3, 91, 239, 16, 200, 270
2, 3, 89, 171, 16, 200, 270
2, 3, 100, 206, 16, 200, 270
2, 3, 60, 164, 16, 200, 270
2, 3, 93, 171, 16, 200, 270
2, 3, 91, 157, 16, 200, 270
2, 3, 97, 160, 16, 200, 270
2, 3, 80, 192, 16, 200, 270
2, 3, 88, 158, 16, 200, 270
2, 3, 92, 169, 16, 200, 270
2, 3, 95, 187, 16, 200, 270
2, 3, 84, 187, 16, 200, 270
2, 3, 96, 202, 16, 200, 270
2, 3, 95, 170, 16, 200, 270
2, 3, 83, 195, 16, 200, 270
2, 3, 81, 171, 16, 200, 270
2, 3, 92, 162, 16, 200, 270
2, 3, 90, 165, 16, 200, 270
2, 3, 93, 206, 16, 200, 270
2, 3, 78, 160, 16, 200, 270
2, 3, 63, 151, 16, 200, 270
2, 3, 89, 167, 16, 200, 270
2, 3, 99, 192, 16, 200, 270
2, 3, 93, 168, 16, 200, 270
2, 3, 90, 158, 16, 200, 270
2, 3, 99, 164, 16, 200, 270
2, 3, 78, 133, 16, 200, 270
2, 3, 89, 135, 16, 200, 270
2, 3, 85, 172, 16, 200, 270
2, 3, 96, 196, 16, 200, 270
2, 3, 84, 138, 16, 200, 270
2, 3, 82, 159, 16, 200, 270
2, 3, 100, 177, 16, 200, 270
2, 3, 99, 198, 16, 200, 270
2, 3, 90, 168, 16, 200, 270
2, 3, 98, 193, 16, 200, 270
2, 3, 83, 155, 16, 200, 270
2, 3, 96, 183, 16, 200, 270
2, 3, 98, 162, 16, 200, 270
2, 3, 96, 174, 16, 200, 270
2, 3, 84, 164, 16, 200, 270
2, 3, 95, 184, 16, 200, 270
2, 3, 96, 189, 16, 200, 270
2, 3, 94, 208, 16, 200, 270
2, 3, 80, 189, 16, 200, 270
2, 3, 92, 176, 16, 200, 270
2, 3, 89, 166, 16, 200, 270
2, 3, 92, 186, 16, 200, 270
2, 3, 97, 183, 16, 200, 270
2, 3, 99, 189, 16, 200, 270
2, 3, 81, 161, 16, 200, 270
2, 3, 88, 155, 16, 200, 270
2, 3, 81, 164, 16, 200, 270
2, 3, 97, 184, 16, 200, 270
2, 3, 87, 142, 16, 200, 270
2, 3, 98, 190, 16, 200, 270
2, 3, 85, 195, 16, 200, 270
2, 3, 96, 179, 16, 200, 270
2, 3, 94, 179, 16, 200, 270
2, 3, 75, 152, 16, 200, 270
2, 3, 85, 181, 16, 200, 270
2, 3, 89, 179, 16, 200, 270
2, 3, 72, 178, 16, 200, 270
2, 3, 93, 177, 16, 200, 270
2, 3, 86, 155, 16, 200, 270
2, 3, 96, 192, 16, 200, 270
2, 3, 94, 171, 16, 200, 270
2, 3, 85, 142, 16, 200, 270
2, 3, 82, 134, 16, 200, 270
2, 3, 93, 198, 16, 200, 270
2, 3, 79, 142, 16, 200, 270
2, 3, 93, 154, 16, 200, 270
2, 3, 72, 160, 16, 200, 270
2, 3, 93, 155, 16, 200, 270
2, 3, 86, 164, 16, 200, 270
2, 3, 75, 221, 16, 200, 270
2, 3, 63, 146, 16, 200, 270
2, 3, 77, 154, 16, 200, 270
2, 3, 82, 157, 16, 200, 270
2, 3, 80, 152, 16, 200, 270
2, 3, 81, 171, 16, 200, 270
2, 3, 68, 146, 16, 200, 270
2, 3, 84, 183, 16, 200, 270
2, 3, 94, 183, 16, 200, 270
2, 3, 90, 151, 16, 200, 270
2, 3, 85, 198, 16, 200, 270
2, 3, 95, 176, 16, 200, 270
2, 3, 82, 148, 16, 200, 270
2, 3, 93, 202, 16, 200, 270
2, 3, 73, 143, 16, 200, 270
2, 3, 94, 205, 16, 200, 270
2, 3, 96, 244, 16, 200, 270
2, 3, 91, 199, 16, 200, 270
2, 3, 84, 180, 16, 200, 270
2, 3, 86, 148, 16, 200, 270
2, 3, 82, 170, 16, 200, 270
2, 3, 96, 180, 16, 200, 270
2, 3, 91, 203, 16, 200, 270
2, 3, 92, 189, 16, 200, 270
2, 3, 95, 195, 16, 200, 270
2, 3, 86, 181, 16, 200, 270
2, 3, 100, 171, 16, 200, 270
2, 3, 88, 181, 16, 200, 270
2, 3, 98, 189, 16, 200, 270
2, 3, 94, 187, 16, 200, 270
2, 3, 92, 201, 16, 200, 270
2, 3, 100, 217, 16, 200, 270
2, 3, 88, 173, 16, 200, 270
2, 3, 82, 178, 16, 200, 270
2, 3, 89, 176, 16, 200, 270
2, 3, 86, 157, 16, 200, 270
2, 3, 89, 162, 16, 200, 270
2, 3, 69, 161, 16, 200, 270
2, 3, 74, 185, 16, 200, 270
2, 3, 88, 151, 16, 200, 270
2, 3, 93, 183, 16, 200, 270
2, 3, 95, 167, 16, 200, 270
2, 3, 83, 162, 16, 200, 270
2, 3, 94, 176, 16, 200, 270
2, 3, 100, 190, 16, 200, 270
2, 3, 93, 158, 16, 200, 270
2, 3, 83, 157, 16, 200, 270
2, 3, 85, 177, 16, 200, 270
2, 3, 79, 152, 16, 200, 270
2, 3, 94, 184, 16, 200, 270
2, 3, 84, 173, 16, 200, 270
2, 3, 87, 198, 16, 200, 270
2, 3, 88, 181, 16, 200, 270
2, 3, 91, 171, 16, 200, 270
2, 3, 80, 197, 16, 200, 270
2, 3, 81, 162, 16, 200, 270
2, 3, 91, 183, 16, 200, 270
2, 3, 82, 149, 16, 200, 270
2, 3, 83, 151, 16, 200, 270
2, 3, 83, 170, 16, 200, 270
2, 3, 88, 173, 16, 200, 270
2, 3, 100, 223, 16, 200, 270
2, 3, 88, 164, 16, 200, 270
2, 3, 99, 205, 16, 200, 270
2, 3, 87, 176, 16, 200, 270
2, 3, 72, 157, 16, 200, 270
2, 3, 94, 189, 16, 200, 270
2, 3, 92, 160, 16, 200, 270
2, 3, 86, 201, 16, 200, 270
2, 3, 92, 157, 16, 200, 270
2, 3, 92, 160, 16, 200, 270
2, 3, 75, 157, 16, 200, 270
2, 3, 97, 214, 16, 200, 270
2, 3, 88, 151, 16, 200, 270
2, 3, 54, 215, 16, 200, 270
2, 3, 78, 191, 16, 200, 270
2, 3, 82, 163, 16, 200, 270
2, 3, 91, 173, 16, 200, 270
2, 3, 71, 161, 16, 200, 270
2, 3, 93, 209, 16, 200, 270
2, 3, 69, 146, 16, 200, 270
2, 3, 89, 145, 16, 200, 270
2, 3, 76, 172, 16, 200, 270
2, 3, 88, 142, 16, 200, 270
2, 3, 93, 192, 16, 200, 270
2, 3, 78, 152, 16, 200, 270
