from, to, dqf, range, status, distance, angle
2, 3, 83, 91, 16, 50, 30
2, 3, 89, 71, 16, 50, 30
2, 3, 66, 52, 16, 50, 30
2, 3, 62, 46, 16, 50, 30
2, 3, 66, 50, 16, 50, 30
2, 3, 90, 71, 16, 50, 30
2, 3, 74, 61, 16, 50, 30
2, 3, 87, 76, 16, 50, 30
2, 3, 85, 75, 16, 50, 30
2, 3, 62, 45, 16, 50, 30
2, 3, 78, 63, 16, 50, 30
2, 3, 93, 96, 16, 50, 30
2, 3, 89, 80, 16, 50, 30
2, 3, 94, 87, 16, 50, 30
2, 3, 94, 88, 16, 50, 30
2, 3, 80, 67, 16, 50, 30
2, 3, 79, 58, 16, 50, 30
2, 3, 84, 71, 16, 50, 30
2, 3, 71, 49, 16, 50, 30
2, 3, 80, 63, 16, 50, 30
2, 3, 77, 61, 16, 50, 30
2, 3, 82, 56, 16, 50, 30
2, 3, 0, 58, 16, 50, 30
2, 3, 72, 46, 16, 50, 30
2, 3, 83, 62, 16, 50, 30
2, 3, 95, 70, 16, 50, 30
2, 3, 87, 74, 16, 50, 30
2, 3, 89, 86, 16, 50, 30
2, 3, 91, 83, 16, 50, 30
2, 3, 80, 64, 16, 50, 30
2, 3, 77, 56, 16, 50, 30
2, 3, 89, 74, 16, 50, 30
2, 3, 68, 46, 16, 50, 30
2, 3, 70, 50, 16, 50, 30
2, 3, 87, 97, 16, 50, 30
2, 3, 71, 49, 16, 50, 30
2, 3, 83, 72, 16, 50, 30
2, 3, 83, 61, 16, 50, 30
2, 3, 73, 53, 16, 50, 30
2, 3, 93, 87, 16, 50, 30
2, 3, 84, 74, 16, 50, 30
2, 3, 100, 63, 16, 50, 30
2, 3, 85, 74, 16, 50, 30
2, 3, 84, 48, 16, 50, 30
2, 3, 78, 54, 16, 50, 30
2, 3, 94, 71, 16, 50, 30
2, 3, 77, 112, 16, 50, 30
2, 3, 91, 83, 16, 50, 30
2, 3, 87, 70, 16, 50, 30
2, 3, 95, 99, 16, 50, 30
2, 3, 87, 70, 16, 50, 30
2, 3, 71, 48, 16, 50, 30
2, 3, 79, 45, 16, 50, 30
2, 3, 46, 51, 16, 50, 30
2, 3, 70, 43, 16, 50, 30
2, 3, 81, 65, 16, 50, 30
2, 3, 95, 89, 16, 50, 30
2, 3, 81, 82, 16, 50, 30
2, 3, 90, 97, 16, 50, 30
2, 3, 86, 86, 16, 50, 30
2, 3, 69, 42, 16, 50, 30
2, 3, 68, 42, 16, 50, 30
2, 3, 90, 89, 16, 50, 30
2, 3, 90, 85, 16, 50, 30
2, 3, 84, 68, 16, 50, 30
2, 3, 85, 73, 16, 50, 30
2, 3, 86, 71, 16, 50, 30
2, 3, 76, 46, 16, 50, 30
2, 3, 70, 76, 16, 50, 30
2, 3, 81, 89, 16, 50, 30
2, 3, 70, 53, 16, 50, 30
2, 3, 91, 83, 16, 50, 30
2, 3, 86, 105, 16, 50, 30
2, 3, 85, 72, 16, 50, 30
2, 3, 60, 75, 16, 50, 30
2, 3, 87, 71, 16, 50, 30
2, 3, 58, 41, 16, 50, 30
2, 3, 72, 57, 16, 50, 30
2, 3, 88, 79, 16, 50, 30
2, 3, 88, 74, 16, 50, 30
2, 3, 90, 58, 16, 50, 30
2, 3, 79, 63, 16, 50, 30
2, 3, 90, 79, 16, 50, 30
2, 3, 66, 48, 16, 50, 30
2, 3, 73, 51, 16, 50, 30
2, 3, 82, 47, 16, 50, 30
2, 3, 67, 45, 16, 50, 30
2, 3, 85, 71, 16, 50, 30
2, 3, 77, 52, 16, 50, 30
2, 3, 81, 61, 16, 50, 30
2, 3, 99, 77, 16, 50, 30
2, 3, 80, 66, 16, 50, 30
2, 3, 86, 79, 16, 50, 30
2, 3, 69, 47, 16, 50, 30
2, 3, 84, 87, 16, 50, 30
2, 3, 78, 73, 16, 50, 30
2, 3, 54, 46, 16, 50, 30
2, 3, 65, 46, 16, 50, 30
2, 3, 83, 70, 16, 50, 30
2, 3, 71, 42, 16, 50, 30
2, 3, 66, 43, 16, 50, 30
2, 3, 72, 46, 16, 50, 30
2, 3, 90, 77, 16, 50, 30
2, 3, 76, 56, 16, 50, 30
2, 3, 90, 87, 16, 50, 30
2, 3, 72, 47, 16, 50, 30
2, 3, 68, 63, 16, 50, 30
2, 3, 74, 72, 16, 50, 30
2, 3, 72, 57, 16, 50, 30
2, 3, 74, 53, 16, 50, 30
2, 3, 83, 79, 16, 50, 30
2, 3, 77, 62, 16, 50, 30
2, 3, 93, 83, 16, 50, 30
2, 3, 79, 59, 16, 50, 30
2, 3, 61, 44, 16, 50, 30
2, 3, 71, 44, 16, 50, 30
2, 3, 87, 82, 16, 50, 30
2, 3, 67, 45, 16, 50, 30
2, 3, 96, 73, 16, 50, 30
2, 3, 81, 93, 16, 50, 30
2, 3, 80, 78, 16, 50, 30
2, 3, 81, 70, 16, 50, 30
2, 3, 70, 44, 16, 50, 30
2, 3, 84, 72, 16, 50, 30
2, 3, 94, 88, 16, 50, 30
2, 3, 86, 65, 16, 50, 30
2, 3, 100, 47, 16, 50, 30
2, 3, 87, 73, 16, 50, 30
2, 3, 77, 65, 16, 50, 30
2, 3, 87, 87, 16, 50, 30
2, 3, 67, 42, 16, 50, 30
2, 3, 88, 80, 16, 50, 30
2, 3, 66, 45, 16, 50, 30
2, 3, 94, 90, 16, 50, 30
2, 3, 92, 69, 16, 50, 30
2, 3, 71, 43, 16, 50, 30
2, 3, 87, 75, 16, 50, 30
2, 3, 66, 56, 16, 50, 30
2, 3, 84, 75, 16, 50, 30
2, 3, 77, 39, 16, 50, 30
2, 3, 71, 49, 16, 50, 30
2, 3, 69, 47, 16, 50, 30
2, 3, 88, 77, 16, 50, 30
2, 3, 82, 64, 16, 50, 30
2, 3, 71, 66, 16, 50, 30
2, 3, 81, 64, 16, 50, 30
2, 3, 73, 57, 16, 50, 30
2, 3, 72, 52, 16, 50, 30
2, 3, 80, 64, 16, 50, 30
2, 3, 96, 74, 16, 50, 30
2, 3, 72, 44, 16, 50, 30
2, 3, 83, 65, 16, 50, 30
2, 3, 62, 46, 16, 50, 30
2, 3, 89, 76, 16, 50, 30
2, 3, 80, 70, 16, 50, 30
2, 3, 70, 43, 16, 50, 30
2, 3, 57, 52, 16, 50, 30
2, 3, 65, 47, 16, 50, 30
2, 3, 56, 54, 16, 50, 30
2, 3, 91, 83, 16, 50, 30
2, 3, 87, 71, 16, 50, 30
2, 3, 88, 82, 16, 50, 30
2, 3, 87, 76, 16, 50, 30
2, 3, 89, 83, 16, 50, 30
2, 3, 79, 63, 16, 50, 30
2, 3, 78, 55, 16, 50, 30
2, 3, 84, 62, 16, 50, 30
2, 3, 83, 73, 16, 50, 30
2, 3, 73, 55, 16, 50, 30
2, 3, 81, 70, 16, 50, 30
2, 3, 70, 58, 16, 50, 30
2, 3, 80, 64, 16, 50, 30
2, 3, 66, 45, 16, 50, 30
2, 3, 81, 64, 16, 50, 30
2, 3, 89, 81, 16, 50, 30
2, 3, 65, 50, 16, 50, 30
2, 3, 84, 67, 16, 50, 30
