from, to, dqf, range, status, distance, angle
2, 3, 81, 95, 16, 100, 30
2, 3, 84, 104, 16, 100, 30
2, 3, 82, 87, 16, 100, 30
2, 3, 73, 59, 16, 100, 30
2, 3, 75, 62, 16, 100, 30
2, 3, 77, 72, 16, 100, 30
2, 3, 90, 109, 16, 100, 30
2, 3, 76, 78, 16, 100, 30
2, 3, 66, 59, 16, 100, 30
2, 3, 78, 114, 16, 100, 30
2, 3, 76, 79, 16, 100, 30
2, 3, 83, 79, 16, 100, 30
2, 3, 84, 115, 16, 100, 30
2, 3, 74, 70, 16, 100, 30
2, 3, 78, 73, 16, 100, 30
2, 3, 75, 75, 16, 100, 30
2, 3, 85, 104, 16, 100, 30
2, 3, 75, 82, 16, 100, 30
2, 3, 80, 95, 16, 100, 30
2, 3, 80, 99, 16, 100, 30
2, 3, 75, 84, 16, 100, 30
2, 3, 58, 60, 16, 100, 30
2, 3, 77, 94, 16, 100, 30
2, 3, 85, 92, 16, 100, 30
2, 3, 81, 92, 16, 100, 30
2, 3, 84, 99, 16, 100, 30
2, 3, 80, 89, 16, 100, 30
2, 3, 78, 89, 16, 100, 30
2, 3, 81, 101, 16, 100, 30
2, 3, 82, 91, 16, 100, 30
2, 3, 82, 111, 16, 100, 30
2, 3, 86, 96, 16, 100, 30
2, 3, 74, 87, 16, 100, 30
2, 3, 83, 106, 16, 100, 30
2, 3, 77, 106, 16, 100, 30
2, 3, 80, 87, 16, 100, 30
2, 3, 71, 67, 16, 100, 30
2, 3, 78, 100, 16, 100, 30
2, 3, 74, 88, 16, 100, 30
2, 3, 78, 90, 16, 100, 30
2, 3, 86, 103, 16, 100, 30
2, 3, 84, 92, 16, 100, 30
2, 3, 82, 95, 16, 100, 30
2, 3, 84, 90, 16, 100, 30
2, 3, 74, 94, 16, 100, 30
2, 3, 77, 97, 16, 100, 30
2, 3, 72, 122, 16, 100, 30
2, 3, 87, 96, 16, 100, 30
2, 3, 80, 75, 16, 100, 30
2, 3, 67, 69, 16, 100, 30
2, 3, 80, 89, 16, 100, 30
2, 3, 79, 91, 16, 100, 30
2, 3, 81, 80, 16, 100, 30
2, 3, 83, 105, 16, 100, 30
2, 3, 80, 78, 16, 100, 30
2, 3, 86, 107, 16, 100, 30
2, 3, 85, 69, 16, 100, 30
2, 3, 78, 78, 16, 100, 30
2, 3, 64, 91, 16, 100, 30
2, 3, 71, 76, 16, 100, 30
2, 3, 78, 91, 16, 100, 30
2, 3, 72, 108, 16, 100, 30
2, 3, 74, 86, 16, 100, 30
2, 3, 73, 98, 16, 100, 30
2, 3, 74, 84, 16, 100, 30
2, 3, 88, 90, 16, 100, 30
2, 3, 92, 129, 16, 100, 30
2, 3, 73, 63, 16, 100, 30
2, 3, 89, 116, 16, 100, 30
2, 3, 92, 130, 16, 100, 30
2, 3, 71, 65, 16, 100, 30
2, 3, 89, 134, 16, 100, 30
2, 3, 67, 84, 16, 100, 30
2, 3, 82, 76, 16, 100, 30
2, 3, 42, 49, 16, 100, 30
2, 3, 74, 73, 16, 100, 30
2, 3, 84, 96, 16, 100, 30
2, 3, 82, 94, 16, 100, 30
2, 3, 79, 82, 16, 100, 30
2, 3, 80, 84, 16, 100, 30
2, 3, 82, 82, 16, 100, 30
2, 3, 63, 62, 16, 100, 30
2, 3, 77, 93, 16, 100, 30
2, 3, 75, 102, 16, 100, 30
2, 3, 73, 80, 16, 100, 30
2, 3, 74, 82, 16, 100, 30
2, 3, 77, 88, 16, 100, 30
2, 3, 83, 110, 16, 100, 30
2, 3, 86, 93, 16, 100, 30
2, 3, 86, 109, 16, 100, 30
2, 3, 73, 80, 16, 100, 30
2, 3, 76, 86, 16, 100, 30
2, 3, 76, 93, 16, 100, 30
2, 3, 81, 95, 16, 100, 30
2, 3, 71, 61, 16, 100, 30
2, 3, 67, 70, 16, 100, 30
2, 3, 82, 77, 16, 100, 30
2, 3, 79, 83, 16, 100, 30
2, 3, 73, 78, 16, 100, 30
2, 3, 79, 88, 16, 100, 30
2, 3, 77, 83, 16, 100, 30
2, 3, 80, 91, 16, 100, 30
2, 3, 72, 69, 16, 100, 30
2, 3, 68, 69, 16, 100, 30
2, 3, 78, 104, 16, 100, 30
2, 3, 82, 85, 16, 100, 30
2, 3, 78, 101, 16, 100, 30
2, 3, 67, 70, 16, 100, 30
2, 3, 80, 109, 16, 100, 30
2, 3, 71, 84, 16, 100, 30
2, 3, 71, 61, 16, 100, 30
2, 3, 72, 86, 16, 100, 30
2, 3, 75, 80, 16, 100, 30
2, 3, 71, 63, 16, 100, 30
2, 3, 77, 83, 16, 100, 30
2, 3, 89, 109, 16, 100, 30
2, 3, 81, 95, 16, 100, 30
2, 3, 75, 92, 16, 100, 30
2, 3, 81, 91, 16, 100, 30
2, 3, 78, 91, 16, 100, 30
2, 3, 75, 130, 16, 100, 30
2, 3, 73, 63, 16, 100, 30
2, 3, 74, 78, 16, 100, 30
2, 3, 90, 111, 16, 100, 30
2, 3, 80, 92, 16, 100, 30
2, 3, 78, 94, 16, 100, 30
2, 3, 71, 71, 16, 100, 30
2, 3, 76, 79, 16, 100, 30
2, 3, 73, 85, 16, 100, 30
2, 3, 72, 73, 16, 100, 30
2, 3, 71, 63, 16, 100, 30
2, 3, 95, 110, 16, 100, 30
2, 3, 75, 119, 16, 100, 30
2, 3, 91, 115, 16, 100, 30
2, 3, 92, 125, 16, 100, 30
2, 3, 82, 77, 16, 100, 30
2, 3, 83, 90, 16, 100, 30
2, 3, 87, 100, 16, 100, 30
2, 3, 82, 95, 16, 100, 30
2, 3, 79, 84, 16, 100, 30
2, 3, 72, 71, 16, 100, 30
2, 3, 81, 86, 16, 100, 30
2, 3, 84, 87, 16, 100, 30
2, 3, 74, 87, 16, 100, 30
2, 3, 64, 81, 16, 100, 30
2, 3, 96, 75, 16, 100, 30
2, 3, 100, 124, 16, 100, 30
2, 3, 90, 121, 16, 100, 30
2, 3, 77, 123, 16, 100, 30
2, 3, 78, 68, 16, 100, 30
2, 3, 84, 89, 16, 100, 30
2, 3, 80, 71, 16, 100, 30
2, 3, 94, 108, 16, 100, 30
2, 3, 98, 113, 16, 100, 30
2, 3, 90, 89, 16, 100, 30
2, 3, 80, 84, 16, 100, 30
2, 3, 97, 105, 16, 100, 30
2, 3, 87, 116, 16, 100, 30
2, 3, 87, 110, 16, 100, 30
2, 3, 85, 93, 16, 100, 30
2, 3, 86, 119, 16, 100, 30
2, 3, 79, 65, 16, 100, 30
2, 3, 78, 75, 16, 100, 30
2, 3, 81, 71, 16, 100, 30
2, 3, 80, 68, 16, 100, 30
2, 3, 89, 107, 16, 100, 30
2, 3, 87, 124, 16, 100, 30
2, 3, 77, 71, 16, 100, 30
2, 3, 74, 63, 16, 100, 30
2, 3, 100, 124, 16, 100, 30
2, 3, 91, 119, 16, 100, 30
2, 3, 72, 70, 16, 100, 30
2, 3, 75, 86, 16, 100, 30
2, 3, 76, 63, 16, 100, 30
2, 3, 78, 65, 16, 100, 30
2, 3, 79, 68, 16, 100, 30
2, 3, 80, 127, 16, 100, 30
2, 3, 88, 113, 16, 100, 30
2, 3, 92, 123, 16, 100, 30
2, 3, 87, 104, 16, 100, 30
2, 3, 91, 102, 16, 100, 30
2, 3, 80, 100, 16, 100, 30
2, 3, 68, 64, 16, 100, 30
2, 3, 81, 87, 16, 100, 30
2, 3, 83, 104, 16, 100, 30
2, 3, 72, 84, 16, 100, 30
2, 3, 73, 69, 16, 100, 30
2, 3, 73, 67, 16, 100, 30
2, 3, 80, 79, 16, 100, 30
2, 3, 76, 71, 16, 100, 30
2, 3, 83, 98, 16, 100, 30
2, 3, 83, 83, 16, 100, 30
2, 3, 73, 68, 16, 100, 30
2, 3, 86, 138, 16, 100, 30
2, 3, 79, 68, 16, 100, 30
2, 3, 85, 91, 16, 100, 30
2, 3, 79, 88, 16, 100, 30
2, 3, 79, 77, 16, 100, 30
2, 3, 78, 82, 16, 100, 30
2, 3, 77, 124, 16, 100, 30
