from, to, dqf, range, status, distance, angle
2, 3, 86, 177, 16, 200, 90
2, 3, 91, 191, 16, 200, 90
2, 3, 88, 189, 16, 200, 90
2, 3, 88, 143, 16, 200, 90
2, 3, 93, 202, 16, 200, 90
2, 3, 51, 180, 16, 200, 90
2, 3, 85, 149, 16, 200, 90
2, 3, 79, 201, 16, 200, 90
2, 3, 80, 139, 16, 200, 90
2, 3, 95, 176, 16, 200, 90
2, 3, 69, 199, 16, 200, 90
2, 3, 99, 198, 16, 200, 90
2, 3, 99, 198, 16, 200, 90
2, 3, 81, 254, 16, 200, 90
2, 3, 97, 170, 16, 200, 90
2, 3, 88, 205, 16, 200, 90
2, 3, 90, 174, 16, 200, 90
2, 3, 100, 203, 16, 200, 90
2, 3, 89, 160, 16, 200, 90
2, 3, 45, 179, 16, 200, 90
2, 3, 90, 447, 16, 200, 90
2, 3, 71, 202, 16, 200, 90
2, 3, 91, 174, 16, 200, 90
2, 3, 89, 157, 16, 200, 90
2, 3, 76, 160, 16, 200, 90
2, 3, 96, 217, 16, 200, 90
2, 3, 81, 165, 16, 200, 90
2, 3, 82, 193, 16, 200, 90
2, 3, 83, 154, 16, 200, 90
2, 3, 98, 175, 16, 200, 90
2, 3, 79, 135, 16, 200, 90
2, 3, 80, 192, 16, 200, 90
2, 3, 92, 212, 16, 200, 90
2, 3, 60, 385, 16, 200, 90
2, 3, 87, 133, 16, 200, 90
2, 3, 91, 152, 16, 200, 90
2, 3, 97, 189, 16, 200, 90
2, 3, 100, 157, 16, 200, 90
2, 3, 84, 160, 16, 200, 90
2, 3, 81, 199, 16, 200, 90
2, 3, 75, 191, 16, 200, 90
2, 3, 95, 183, 16, 200, 90
2, 3, 100, 256, 16, 200, 90
2, 3, 74, 170, 16, 200, 90
2, 3, 84, 190, 16, 200, 90
2, 3, 100, 252, 16, 200, 90
2, 3, 91, 155, 16, 200, 90
2, 3, 83, 157, 16, 200, 90
2, 3, 95, 157, 16, 200, 90
2, 3, 76, 189, 16, 200, 90
2, 3, 82, 174, 16, 200, 90
2, 3, 94, 181, 16, 200, 90
2, 3, 90, 143, 16, 200, 90
2, 3, 85, 136, 16, 200, 90
2, 3, 91, 215, 16, 200, 90
2, 3, 57, 256, 16, 200, 90
2, 3, 85, 186, 16, 200, 90
2, 3, 84, 186, 16, 200, 90
2, 3, 86, 190, 16, 200, 90
2, 3, 96, 151, 16, 200, 90
2, 3, 86, 163, 16, 200, 90
2, 3, 78, 152, 16, 200, 90
2, 3, 94, 149, 16, 200, 90
2, 3, 88, 167, 16, 200, 90
2, 3, 67, 208, 16, 200, 90
2, 3, 62, 161, 16, 200, 90
2, 3, 54, 183, 16, 200, 90
2, 3, 94, 184, 16, 200, 90
2, 3, 63, 196, 16, 200, 90
2, 3, 88, 145, 16, 200, 90
2, 3, 87, 177, 16, 200, 90
2, 3, 74, 212, 16, 200, 90
2, 3, 69, 202, 16, 200, 90
2, 3, 96, 210, 16, 200, 90
2, 3, 79, 221, 16, 200, 90
2, 3, 87, 179, 16, 200, 90
2, 3, 93, 180, 16, 200, 90
2, 3, 71, 177, 16, 200, 90
2, 3, 70, 160, 16, 200, 90
2, 3, 86, 220, 16, 200, 90
2, 3, 83, 189, 16, 200, 90
2, 3, 57, 201, 16, 200, 90
2, 3, 67, 168, 16, 200, 90
2, 3, 90, 152, 16, 200, 90
2, 3, 92, 174, 16, 200, 90
2, 3, 78, 152, 16, 200, 90
2, 3, 90, 162, 16, 200, 90
2, 3, 92, 154, 16, 200, 90
2, 3, 97, 171, 16, 200, 90
2, 3, 98, 158, 16, 200, 90
2, 3, 71, 167, 16, 200, 90
2, 3, 94, 167, 16, 200, 90
2, 3, 73, 157, 16, 200, 90
2, 3, 90, 143, 16, 200, 90
2, 3, 76, 179, 16, 200, 90
2, 3, 95, 196, 16, 200, 90
2, 3, 87, 153, 16, 200, 90
2, 3, 89, 145, 16, 200, 90
2, 3, 96, 160, 16, 200, 90
2, 3, 98, 181, 16, 200, 90
2, 3, 97, 164, 16, 200, 90
2, 3, 88, 146, 16, 200, 90
2, 3, 100, 145, 16, 200, 90
2, 3, 74, 153, 16, 200, 90
2, 3, 85, 177, 16, 200, 90
2, 3, 100, 202, 16, 200, 90
2, 3, 95, 154, 16, 200, 90
2, 3, 100, 201, 16, 200, 90
2, 3, 73, 174, 16, 200, 90
2, 3, 72, 150, 16, 200, 90
2, 3, 85, 162, 16, 200, 90
2, 3, 97, 168, 16, 200, 90
2, 3, 95, 193, 16, 200, 90
2, 3, 82, 152, 16, 200, 90
2, 3, 73, 205, 16, 200, 90
2, 3, 88, 202, 16, 200, 90
2, 3, 77, 149, 16, 200, 90
2, 3, 78, 157, 16, 200, 90
2, 3, 93, 180, 16, 200, 90
2, 3, 93, 195, 16, 200, 90
2, 3, 80, 154, 16, 200, 90
2, 3, 86, 151, 16, 200, 90
2, 3, 92, 176, 16, 200, 90
2, 3, 84, 149, 16, 200, 90
2, 3, 89, 152, 16, 200, 90
2, 3, 94, 167, 16, 200, 90
2, 3, 89, 173, 16, 200, 90
2, 3, 93, 230, 16, 200, 90
2, 3, 99, 206, 16, 200, 90
2, 3, 70, 165, 16, 200, 90
2, 3, 96, 186, 16, 200, 90
2, 3, 94, 196, 16, 200, 90
2, 3, 98, 168, 16, 200, 90
2, 3, 98, 181, 16, 200, 90
2, 3, 99, 179, 16, 200, 90
2, 3, 76, 155, 16, 200, 90
2, 3, 98, 151, 16, 200, 90
2, 3, 95, 196, 16, 200, 90
2, 3, 79, 170, 16, 200, 90
2, 3, 90, 153, 16, 200, 90
2, 3, 94, 181, 16, 200, 90
2, 3, 83, 174, 16, 200, 90
2, 3, 94, 184, 16, 200, 90
2, 3, 86, 198, 16, 200, 90
2, 3, 64, 154, 16, 200, 90
2, 3, 75, 181, 16, 200, 90
2, 3, 82, 170, 16, 200, 90
2, 3, 90, 140, 16, 200, 90
2, 3, 99, 168, 16, 200, 90
2, 3, 85, 150, 16, 200, 90
2, 3, 76, 143, 16, 200, 90
2, 3, 78, 164, 16, 200, 90
2, 3, 74, 165, 16, 200, 90
2, 3, 95, 190, 16, 200, 90
2, 3, 73, 194, 16, 200, 90
2, 3, 92, 217, 16, 200, 90
2, 3, 87, 142, 16, 200, 90
2, 3, 82, 155, 16, 200, 90
2, 3, 92, 170, 16, 200, 90
2, 3, 87, 161, 16, 200, 90
