from, to, dqf, range, status, distance, angle
2, 3, 71, 49, 16, 50, 240
2, 3, 90, 94, 16, 50, 240
2, 3, 87, 89, 16, 50, 240
2, 3, 86, 86, 16, 50, 240
2, 3, 92, 100, 16, 50, 240
2, 3, 91, 83, 16, 50, 240
2, 3, 93, 87, 16, 50, 240
2, 3, 79, 72, 16, 50, 240
2, 3, 87, 99, 16, 50, 240
2, 3, 86, 87, 16, 50, 240
2, 3, 90, 91, 16, 50, 240
2, 3, 86, 81, 16, 50, 240
2, 3, 87, 77, 16, 50, 240
2, 3, 86, 81, 16, 50, 240
2, 3, 91, 95, 16, 50, 240
2, 3, 87, 77, 16, 50, 240
2, 3, 88, 93, 16, 50, 240
2, 3, 81, 80, 16, 50, 240
2, 3, 91, 90, 16, 50, 240
2, 3, 80, 88, 16, 50, 240
2, 3, 81, 84, 16, 50, 240
2, 3, 81, 80, 16, 50, 240
2, 3, 92, 91, 16, 50, 240
2, 3, 83, 93, 16, 50, 240
2, 3, 81, 72, 16, 50, 240
2, 3, 89, 90, 16, 50, 240
2, 3, 90, 90, 16, 50, 240
2, 3, 91, 93, 16, 50, 240
2, 3, 93, 89, 16, 50, 240
2, 3, 86, 81, 16, 50, 240
2, 3, 87, 89, 16, 50, 240
2, 3, 79, 80, 16, 50, 240
2, 3, 79, 80, 16, 50, 240
2, 3, 82, 78, 16, 50, 240
2, 3, 86, 83, 16, 50, 240
2, 3, 88, 87, 16, 50, 240
2, 3, 91, 83, 16, 50, 240
2, 3, 84, 88, 16, 50, 240
2, 3, 91, 88, 16, 50, 240
2, 3, 86, 85, 16, 50, 240
2, 3, 83, 74, 16, 50, 240
2, 3, 93, 92, 16, 50, 240
2, 3, 87, 76, 16, 50, 240
2, 3, 89, 85, 16, 50, 240
2, 3, 81, 78, 16, 50, 240
2, 3, 78, 70, 16, 50, 240
2, 3, 92, 94, 16, 50, 240
2, 3, 68, 53, 16, 50, 240
2, 3, 90, 97, 16, 50, 240
2, 3, 88, 92, 16, 50, 240
2, 3, 86, 89, 16, 50, 240
2, 3, 91, 93, 16, 50, 240
2, 3, 85, 85, 16, 50, 240
2, 3, 89, 86, 16, 50, 240
2, 3, 92, 96, 16, 50, 240
2, 3, 86, 87, 16, 50, 240
2, 3, 92, 97, 16, 50, 240
2, 3, 81, 87, 16, 50, 240
2, 3, 81, 65, 16, 50, 240
2, 3, 84, 81, 16, 50, 240
2, 3, 47, 53, 16, 50, 240
2, 3, 92, 98, 16, 50, 240
2, 3, 84, 79, 16, 50, 240
2, 3, 91, 99, 16, 50, 240
2, 3, 84, 80, 16, 50, 240
2, 3, 84, 84, 16, 50, 240
2, 3, 82, 63, 16, 50, 240
2, 3, 90, 86, 16, 50, 240
2, 3, 71, 50, 16, 50, 240
2, 3, 86, 87, 16, 50, 240
2, 3, 87, 80, 16, 50, 240
