from, to, dqf, range, status, distance, angle
2, 3, 70, 93, 16, 100, 270
2, 3, 86, 121, 16, 100, 270
2, 3, 89, 57, 16, 100, 270
2, 3, 67, 73, 16, 100, 270
2, 3, 81, 93, 16, 100, 270
2, 3, 89, 130, 16, 100, 270
2, 3, 65, 59, 16, 100, 270
2, 3, 73, 110, 16, 100, 270
2, 3, 76, 92, 16, 100, 270
2, 3, 70, 66, 16, 100, 270
2, 3, 74, 96, 16, 100, 270
2, 3, 73, 82, 16, 100, 270
2, 3, 87, 141, 16, 100, 270
2, 3, 61, 61, 16, 100, 270
2, 3, 77, 82, 16, 100, 270
2, 3, 86, 80, 16, 100, 270
2, 3, 87, 96, 16, 100, 270
2, 3, 64, 77, 16, 100, 270
2, 3, 84, 89, 16, 100, 270
2, 3, 80, 122, 16, 100, 270
2, 3, 75, 81, 16, 100, 270
2, 3, 66, 74, 16, 100, 270
2, 3, 68, 120, 16, 100, 270
2, 3, 77, 92, 16, 100, 270
2, 3, 74, 96, 16, 100, 270
2, 3, 75, 78, 16, 100, 270
2, 3, 67, 82, 16, 100, 270
2, 3, 83, 103, 16, 100, 270
2, 3, 100, 67, 16, 100, 270
2, 3, 93, 90, 16, 100, 270
2, 3, 84, 111, 16, 100, 270
2, 3, 46, 58, 16, 100, 270
2, 3, 78, 111, 16, 100, 270
2, 3, 89, 114, 16, 100, 270
2, 3, 86, 123, 16, 100, 270
2, 3, 67, 74, 16, 100, 270
2, 3, 84, 118, 16, 100, 270
2, 3, 80, 108, 16, 100, 270
2, 3, 87, 118, 16, 100, 270
2, 3, 81, 90, 16, 100, 270
2, 3, 92, 121, 16, 100, 270
2, 3, 85, 135, 16, 100, 270
2, 3, 82, 92, 16, 100, 270
2, 3, 80, 116, 16, 100, 270
2, 3, 84, 145, 16, 100, 270
2, 3, 73, 86, 16, 100, 270
2, 3, 72, 89, 16, 100, 270
2, 3, 66, 77, 16, 100, 270
2, 3, 95, 126, 16, 100, 270
2, 3, 97, 134, 16, 100, 270
2, 3, 78, 90, 16, 100, 270
2, 3, 81, 71, 16, 100, 270
2, 3, 94, 105, 16, 100, 270
2, 3, 79, 103, 16, 100, 270
2, 3, 81, 110, 16, 100, 270
2, 3, 75, 48, 16, 100, 270
2, 3, 67, 72, 16, 100, 270
2, 3, 77, 79, 16, 100, 270
2, 3, 84, 98, 16, 100, 270
2, 3, 75, 72, 16, 100, 270
2, 3, 87, 109, 16, 100, 270
2, 3, 100, 65, 16, 100, 270
2, 3, 77, 78, 16, 100, 270
2, 3, 72, 94, 16, 100, 270
2, 3, 85, 106, 16, 100, 270
2, 3, 68, 69, 16, 100, 270
2, 3, 67, 53, 16, 100, 270
2, 3, 69, 68, 16, 100, 270
2, 3, 76, 83, 16, 100, 270
2, 3, 83, 111, 16, 100, 270
2, 3, 84, 88, 16, 100, 270
2, 3, 64, 79, 16, 100, 270
2, 3, 78, 107, 16, 100, 270
2, 3, 80, 66, 16, 100, 270
2, 3, 75, 78, 16, 100, 270
2, 3, 89, 92, 16, 100, 270
2, 3, 86, 95, 16, 100, 270
2, 3, 73, 71, 16, 100, 270
2, 3, 85, 107, 16, 100, 270
2, 3, 84, 128, 16, 100, 270
2, 3, 69, 65, 16, 100, 270
2, 3, 78, 112, 16, 100, 270
2, 3, 88, 101, 16, 100, 270
2, 3, 94, 83, 16, 100, 270
2, 3, 89, 92, 16, 100, 270
