from, to, dqf, range, status, distance, angle
2, 3, 87, 148, 16, 150, 330
2, 3, 80, 162, 16, 150, 330
2, 3, 77, 160, 16, 150, 330
2, 3, 82, 141, 16, 150, 330
2, 3, 92, 186, 16, 150, 330
2, 3, 89, 198, 16, 150, 330
2, 3, 85, 169, 16, 150, 330
2, 3, 93, 194, 16, 150, 330
2, 3, 90, 203, 16, 150, 330
2, 3, 87, 169, 16, 150, 330
2, 3, 88, 171, 16, 150, 330
2, 3, 76, 181, 16, 150, 330
2, 3, 71, 150, 16, 150, 330
2, 3, 81, 178, 16, 150, 330
2, 3, 73, 140, 16, 150, 330
2, 3, 89, 177, 16, 150, 330
2, 3, 89, 188, 16, 150, 330
2, 3, 90, 171, 16, 150, 330
2, 3, 80, 122, 16, 150, 330
2, 3, 85, 162, 16, 150, 330
2, 3, 68, 132, 16, 150, 330
2, 3, 81, 142, 16, 150, 330
2, 3, 92, 207, 16, 150, 330
2, 3, 59, 145, 16, 150, 330
2, 3, 61, 152, 16, 150, 330
2, 3, 69, 101, 16, 150, 330
2, 3, 79, 164, 16, 150, 330
2, 3, 74, 179, 16, 150, 330
2, 3, 82, 116, 16, 150, 330
2, 3, 84, 168, 16, 150, 330
2, 3, 88, 197, 16, 150, 330
2, 3, 79, 111, 16, 150, 330
2, 3, 83, 129, 16, 150, 330
2, 3, 88, 157, 16, 150, 330
2, 3, 85, 139, 16, 150, 330
