from, to, dqf, range, status, distance, angle
2, 3, 74, 254, 16, 50, 0
2, 3, 91, 96, 16, 50, 0
2, 3, 87, 90, 16, 50, 0
2, 3, 89, 92, 16, 50, 0
2, 3, 91, 90, 16, 50, 0
2, 3, 89, 88, 16, 50, 0
2, 3, 77, 112, 16, 50, 0
2, 3, 94, 102, 16, 50, 0
2, 3, 86, 89, 16, 50, 0
2, 3, 83, 83, 16, 50, 0
2, 3, 68, 68, 16, 50, 0
2, 3, 79, 91, 16, 50, 0
2, 3, 85, 82, 16, 50, 0
2, 3, 89, 94, 16, 50, 0
2, 3, 89, 93, 16, 50, 0
2, 3, 93, 100, 16, 50, 0
2, 3, 89, 91, 16, 50, 0
2, 3, 94, 97, 16, 50, 0
2, 3, 91, 91, 16, 50, 0
2, 3, 89, 93, 16, 50, 0
2, 3, 87, 98, 16, 50, 0
2, 3, 80, 99, 16, 50, 0
2, 3, 87, 98, 16, 50, 0
2, 3, 92, 94, 16, 50, 0
2, 3, 83, 70, 16, 50, 0
2, 3, 91, 97, 16, 50, 0
2, 3, 91, 89, 16, 50, 0
2, 3, 87, 86, 16, 50, 0
2, 3, 87, 93, 16, 50, 0
2, 3, 89, 82, 16, 50, 0
2, 3, 92, 94, 16, 50, 0
2, 3, 88, 85, 16, 50, 0
2, 3, 89, 93, 16, 50, 0
2, 3, 70, 82, 16, 50, 0
2, 3, 88, 89, 16, 50, 0
2, 3, 88, 90, 16, 50, 0
2, 3, 90, 94, 16, 50, 0
2, 3, 87, 88, 16, 50, 0
2, 3, 90, 95, 16, 50, 0
2, 3, 92, 93, 16, 50, 0
2, 3, 87, 90, 16, 50, 0
2, 3, 91, 100, 16, 50, 0
2, 3, 83, 83, 16, 50, 0
2, 3, 91, 99, 16, 50, 0
2, 3, 84, 87, 16, 50, 0
2, 3, 75, 80, 16, 50, 0
2, 3, 64, 65, 16, 50, 0
2, 3, 95, 100, 16, 50, 0
2, 3, 89, 81, 16, 50, 0
2, 3, 88, 77, 16, 50, 0
2, 3, 89, 88, 16, 50, 0
2, 3, 90, 92, 16, 50, 0
2, 3, 80, 64, 16, 50, 0
2, 3, 79, 86, 16, 50, 0
2, 3, 89, 91, 16, 50, 0
2, 3, 93, 94, 16, 50, 0
2, 3, 92, 89, 16, 50, 0
2, 3, 82, 63, 16, 50, 0
2, 3, 93, 96, 16, 50, 0
2, 3, 83, 90, 16, 50, 0
2, 3, 89, 94, 16, 50, 0
2, 3, 86, 70, 16, 50, 0
2, 3, 89, 90, 16, 50, 0
2, 3, 85, 81, 16, 50, 0
2, 3, 93, 90, 16, 50, 0
2, 3, 81, 75, 16, 50, 0
2, 3, 94, 97, 16, 50, 0
2, 3, 86, 90, 16, 50, 0
2, 3, 95, 97, 16, 50, 0
2, 3, 72, 61, 16, 50, 0
2, 3, 76, 87, 16, 50, 0
2, 3, 87, 93, 16, 50, 0
2, 3, 89, 88, 16, 50, 0
2, 3, 90, 93, 16, 50, 0
2, 3, 87, 90, 16, 50, 0
2, 3, 88, 90, 16, 50, 0
2, 3, 84, 81, 16, 50, 0
2, 3, 94, 93, 16, 50, 0
2, 3, 93, 89, 16, 50, 0
2, 3, 91, 97, 16, 50, 0
2, 3, 89, 88, 16, 50, 0
2, 3, 90, 94, 16, 50, 0
2, 3, 90, 106, 16, 50, 0
2, 3, 86, 89, 16, 50, 0
2, 3, 83, 79, 16, 50, 0
2, 3, 92, 99, 16, 50, 0
2, 3, 88, 92, 16, 50, 0
2, 3, 82, 87, 16, 50, 0
2, 3, 92, 92, 16, 50, 0
2, 3, 91, 100, 16, 50, 0
2, 3, 88, 90, 16, 50, 0
2, 3, 88, 83, 16, 50, 0
2, 3, 91, 94, 16, 50, 0
2, 3, 84, 94, 16, 50, 0
2, 3, 78, 92, 16, 50, 0
2, 3, 88, 90, 16, 50, 0
2, 3, 89, 85, 16, 50, 0
2, 3, 91, 94, 16, 50, 0
2, 3, 86, 91, 16, 50, 0
2, 3, 88, 100, 16, 50, 0
2, 3, 88, 89, 16, 50, 0
2, 3, 89, 96, 16, 50, 0
2, 3, 86, 84, 16, 50, 0
2, 3, 92, 91, 16, 50, 0
2, 3, 90, 91, 16, 50, 0
2, 3, 85, 96, 16, 50, 0
2, 3, 76, 86, 16, 50, 0
2, 3, 86, 94, 16, 50, 0
2, 3, 87, 85, 16, 50, 0
2, 3, 50, 28, 16, 50, 0
2, 3, 91, 88, 16, 50, 0
2, 3, 84, 79, 16, 50, 0
2, 3, 88, 79, 16, 50, 0
2, 3, 88, 90, 16, 50, 0
2, 3, 88, 97, 16, 50, 0
2, 3, 86, 86, 16, 50, 0
2, 3, 92, 94, 16, 50, 0
2, 3, 93, 93, 16, 50, 0
2, 3, 68, 68, 16, 50, 0
2, 3, 85, 101, 16, 50, 0
2, 3, 88, 90, 16, 50, 0
2, 3, 91, 95, 16, 50, 0
2, 3, 86, 81, 16, 50, 0
2, 3, 90, 85, 16, 50, 0
2, 3, 84, 92, 16, 50, 0
2, 3, 97, 109, 16, 50, 0
2, 3, 89, 83, 16, 50, 0
2, 3, 90, 90, 16, 50, 0
2, 3, 93, 101, 16, 50, 0
2, 3, 76, 95, 16, 50, 0
2, 3, 86, 98, 16, 50, 0
2, 3, 81, 87, 16, 50, 0
2, 3, 83, 89, 16, 50, 0
2, 3, 67, 59, 16, 50, 0
2, 3, 90, 106, 16, 50, 0
2, 3, 92, 92, 16, 50, 0
2, 3, 86, 80, 16, 50, 0
2, 3, 91, 92, 16, 50, 0
2, 3, 89, 89, 16, 50, 0
2, 3, 94, 104, 16, 50, 0
2, 3, 85, 93, 16, 50, 0
2, 3, 79, 97, 16, 50, 0
2, 3, 84, 81, 16, 50, 0
2, 3, 82, 84, 16, 50, 0
2, 3, 91, 90, 16, 50, 0
2, 3, 93, 97, 16, 50, 0
2, 3, 90, 97, 16, 50, 0
2, 3, 82, 79, 16, 50, 0
2, 3, 82, 68, 16, 50, 0
2, 3, 85, 86, 16, 50, 0
2, 3, 86, 67, 16, 50, 0
2, 3, 74, 65, 16, 50, 0
2, 3, 64, 88, 16, 50, 0
2, 3, 91, 94, 16, 50, 0
2, 3, 71, 55, 16, 50, 0
2, 3, 81, 86, 16, 50, 0
2, 3, 85, 99, 16, 50, 0
2, 3, 86, 95, 16, 50, 0
2, 3, 91, 98, 16, 50, 0
2, 3, 87, 88, 16, 50, 0
2, 3, 87, 92, 16, 50, 0
2, 3, 89, 85, 16, 50, 0
2, 3, 77, 75, 16, 50, 0
2, 3, 77, 61, 16, 50, 0
2, 3, 78, 80, 16, 50, 0
2, 3, 87, 91, 16, 50, 0
2, 3, 80, 97, 16, 50, 0
2, 3, 68, 68, 16, 50, 0
2, 3, 85, 91, 16, 50, 0
2, 3, 87, 97, 16, 50, 0
2, 3, 85, 92, 16, 50, 0
2, 3, 78, 61, 16, 50, 0
2, 3, 89, 92, 16, 50, 0
2, 3, 83, 78, 16, 50, 0
2, 3, 89, 87, 16, 50, 0
2, 3, 86, 83, 16, 50, 0
2, 3, 83, 74, 16, 50, 0
2, 3, 89, 89, 16, 50, 0
2, 3, 89, 84, 16, 50, 0
2, 3, 89, 100, 16, 50, 0
2, 3, 82, 82, 16, 50, 0
2, 3, 84, 89, 16, 50, 0
2, 3, 89, 107, 16, 50, 0
2, 3, 88, 89, 16, 50, 0
2, 3, 87, 83, 16, 50, 0
2, 3, 89, 77, 16, 50, 0
2, 3, 84, 79, 16, 50, 0
2, 3, 88, 90, 16, 50, 0
2, 3, 88, 91, 16, 50, 0
2, 3, 91, 93, 16, 50, 0
2, 3, 87, 81, 16, 50, 0
2, 3, 87, 93, 16, 50, 0
2, 3, 73, 71, 16, 50, 0
