from, to, dqf, range, status, distance, angle
2, 3, 91, 149, 16, 150, 0
2, 3, 75, 150, 16, 150, 0
2, 3, 76, 151, 16, 150, 0
2, 3, 92, 178, 16, 150, 0
2, 3, 85, 160, 16, 150, 0
2, 3, 88, 146, 16, 150, 0
2, 3, 79, 151, 16, 150, 0
2, 3, 76, 152, 16, 150, 0
2, 3, 76, 168, 16, 150, 0
2, 3, 88, 173, 16, 150, 0
2, 3, 83, 160, 16, 150, 0
2, 3, 85, 160, 16, 150, 0
2, 3, 79, 146, 16, 150, 0
2, 3, 71, 147, 16, 150, 0
2, 3, 83, 156, 16, 150, 0
2, 3, 83, 160, 16, 150, 0
2, 3, 90, 186, 16, 150, 0
2, 3, 100, 187, 16, 150, 0
2, 3, 82, 153, 16, 150, 0
2, 3, 67, 105, 16, 150, 0
2, 3, 82, 130, 16, 150, 0
2, 3, 77, 155, 16, 150, 0
2, 3, 75, 156, 16, 150, 0
2, 3, 78, 144, 16, 150, 0
2, 3, 82, 170, 16, 150, 0
2, 3, 73, 108, 16, 150, 0
2, 3, 78, 140, 16, 150, 0
2, 3, 85, 181, 16, 150, 0
2, 3, 84, 189, 16, 150, 0
2, 3, 67, 120, 16, 150, 0
2, 3, 76, 175, 16, 150, 0
2, 3, 72, 113, 16, 150, 0
2, 3, 71, 168, 16, 150, 0
2, 3, 80, 157, 16, 150, 0
2, 3, 74, 151, 16, 150, 0
2, 3, 50, 121, 16, 150, 0
2, 3, 69, 163, 16, 150, 0
2, 3, 81, 141, 16, 150, 0
2, 3, 80, 171, 16, 150, 0
2, 3, 78, 143, 16, 150, 0
2, 3, 82, 141, 16, 150, 0
2, 3, 75, 149, 16, 150, 0
2, 3, 80, 126, 16, 150, 0
2, 3, 74, 147, 16, 150, 0
2, 3, 73, 168, 16, 150, 0
2, 3, 67, 117, 16, 150, 0
2, 3, 76, 141, 16, 150, 0
2, 3, 91, 157, 16, 150, 0
2, 3, 76, 106, 16, 150, 0
2, 3, 78, 176, 16, 150, 0
2, 3, 70, 134, 16, 150, 0
2, 3, 82, 121, 16, 150, 0
2, 3, 77, 164, 16, 150, 0
2, 3, 78, 163, 16, 150, 0
2, 3, 83, 136, 16, 150, 0
2, 3, 82, 164, 16, 150, 0
2, 3, 70, 140, 16, 150, 0
2, 3, 77, 175, 16, 150, 0
2, 3, 78, 148, 16, 150, 0
2, 3, 82, 198, 16, 150, 0
2, 3, 88, 160, 16, 150, 0
2, 3, 76, 156, 16, 150, 0
2, 3, 85, 175, 16, 150, 0
2, 3, 74, 153, 16, 150, 0
2, 3, 79, 162, 16, 150, 0
2, 3, 82, 161, 16, 150, 0
2, 3, 79, 190, 16, 150, 0
2, 3, 84, 172, 16, 150, 0
2, 3, 62, 123, 16, 150, 0
2, 3, 63, 144, 16, 150, 0
2, 3, 77, 146, 16, 150, 0
2, 3, 84, 174, 16, 150, 0
2, 3, 70, 154, 16, 150, 0
2, 3, 74, 149, 16, 150, 0
2, 3, 74, 150, 16, 150, 0
2, 3, 93, 173, 16, 150, 0
2, 3, 71, 127, 16, 150, 0
2, 3, 60, 95, 16, 150, 0
2, 3, 62, 99, 16, 150, 0
2, 3, 100, 217, 16, 150, 0
2, 3, 67, 117, 16, 150, 0
2, 3, 68, 140, 16, 150, 0
2, 3, 76, 129, 16, 150, 0
2, 3, 74, 177, 16, 150, 0
2, 3, 86, 138, 16, 150, 0
2, 3, 78, 150, 16, 150, 0
2, 3, 72, 136, 16, 150, 0
2, 3, 74, 120, 16, 150, 0
2, 3, 71, 108, 16, 150, 0
2, 3, 94, 177, 16, 150, 0
2, 3, 84, 178, 16, 150, 0
2, 3, 64, 93, 16, 150, 0
2, 3, 73, 158, 16, 150, 0
2, 3, 71, 98, 16, 150, 0
2, 3, 75, 161, 16, 150, 0
2, 3, 74, 155, 16, 150, 0
2, 3, 75, 155, 16, 150, 0
2, 3, 71, 143, 16, 150, 0
2, 3, 78, 151, 16, 150, 0
2, 3, 82, 124, 16, 150, 0
2, 3, 78, 163, 16, 150, 0
2, 3, 78, 162, 16, 150, 0
2, 3, 82, 124, 16, 150, 0
2, 3, 68, 108, 16, 150, 0
2, 3, 85, 156, 16, 150, 0
2, 3, 0, 149, 16, 150, 0
2, 3, 75, 153, 16, 150, 0
2, 3, 82, 144, 16, 150, 0
2, 3, 74, 168, 16, 150, 0
2, 3, 78, 140, 16, 150, 0
2, 3, 83, 129, 16, 150, 0
2, 3, 75, 164, 16, 150, 0
2, 3, 80, 170, 16, 150, 0
2, 3, 77, 127, 16, 150, 0
2, 3, 79, 173, 16, 150, 0
2, 3, 81, 173, 16, 150, 0
2, 3, 61, 116, 16, 150, 0
2, 3, 70, 119, 16, 150, 0
2, 3, 82, 124, 16, 150, 0
2, 3, 62, 90, 16, 150, 0
2, 3, 80, 153, 16, 150, 0
2, 3, 82, 150, 16, 150, 0
2, 3, 83, 134, 16, 150, 0
2, 3, 76, 125, 16, 150, 0
2, 3, 85, 140, 16, 150, 0
