from, to, dqf, range, status, distance, angle
2, 3, 87, 269, 16, 200, 150
2, 3, 92, 316, 16, 200, 150
2, 3, 78, 298, 16, 200, 150
2, 3, 65, 276, 16, 200, 150
2, 3, 87, 314, 16, 200, 150
2, 3, 90, 321, 16, 200, 150
2, 3, 85, 286, 16, 200, 150
2, 3, 92, 317, 16, 200, 150
2, 3, 91, 340, 16, 200, 150
2, 3, 84, 308, 16, 200, 150
2, 3, 90, 325, 16, 200, 150
2, 3, 83, 356, 16, 200, 150
2, 3, 83, 282, 16, 200, 150
2, 3, 97, 329, 16, 200, 150
2, 3, 79, 291, 16, 200, 150
2, 3, 74, 282, 16, 200, 150
2, 3, 79, 303, 16, 200, 150
2, 3, 71, 233, 16, 200, 150
2, 3, 74, 235, 16, 200, 150
2, 3, 85, 292, 16, 200, 150
2, 3, 74, 184, 16, 200, 150
2, 3, 89, 322, 16, 200, 150
2, 3, 91, 301, 16, 200, 150
2, 3, 82, 322, 16, 200, 150
2, 3, 76, 243, 16, 200, 150
2, 3, 78, 266, 16, 200, 150
2, 3, 72, 238, 16, 200, 150
2, 3, 80, 287, 16, 200, 150
2, 3, 84, 304, 16, 200, 150
2, 3, 90, 307, 16, 200, 150
2, 3, 86, 325, 16, 200, 150
2, 3, 91, 342, 16, 200, 150
2, 3, 88, 293, 16, 200, 150
2, 3, 85, 273, 16, 200, 150
2, 3, 83, 323, 16, 200, 150
2, 3, 86, 338, 16, 200, 150
2, 3, 82, 348, 16, 200, 150
2, 3, 76, 266, 16, 200, 150
2, 3, 88, 282, 16, 200, 150
2, 3, 84, 296, 16, 200, 150
2, 3, 91, 339, 16, 200, 150
2, 3, 93, 319, 16, 200, 150
2, 3, 88, 325, 16, 200, 150
2, 3, 80, 242, 16, 200, 150
2, 3, 94, 322, 16, 200, 150
2, 3, 85, 316, 16, 200, 150
2, 3, 95, 334, 16, 200, 150
2, 3, 93, 292, 16, 200, 150
2, 3, 80, 335, 16, 200, 150
2, 3, 87, 316, 16, 200, 150
2, 3, 86, 309, 16, 200, 150
2, 3, 77, 293, 16, 200, 150
2, 3, 85, 341, 16, 200, 150
2, 3, 75, 232, 16, 200, 150
2, 3, 64, 329, 16, 200, 150
2, 3, 83, 342, 16, 200, 150
2, 3, 63, 301, 16, 200, 150
2, 3, 87, 304, 16, 200, 150
2, 3, 89, 289, 16, 200, 150
2, 3, 79, 309, 16, 200, 150
2, 3, 75, 273, 16, 200, 150
2, 3, 78, 273, 16, 200, 150
2, 3, 55, 341, 16, 200, 150
2, 3, 61, 284, 16, 200, 150
2, 3, 78, 194, 16, 200, 150
2, 3, 86, 281, 16, 200, 150
2, 3, 93, 315, 16, 200, 150
2, 3, 87, 286, 16, 200, 150
2, 3, 93, 294, 16, 200, 150
2, 3, 86, 304, 16, 200, 150
2, 3, 76, 273, 16, 200, 150
2, 3, 79, 312, 16, 200, 150
2, 3, 87, 320, 16, 200, 150
2, 3, 80, 238, 16, 200, 150
2, 3, 83, 308, 16, 200, 150
2, 3, 74, 321, 16, 200, 150
2, 3, 73, 173, 16, 200, 150
2, 3, 88, 319, 16, 200, 150
2, 3, 91, 278, 16, 200, 150
2, 3, 87, 309, 16, 200, 150
2, 3, 83, 276, 16, 200, 150
2, 3, 82, 312, 16, 200, 150
2, 3, 79, 305, 16, 200, 150
2, 3, 91, 329, 16, 200, 150
2, 3, 69, 314, 16, 200, 150
2, 3, 68, 247, 16, 200, 150
2, 3, 86, 265, 16, 200, 150
2, 3, 87, 368, 16, 200, 150
2, 3, 89, 317, 16, 200, 150
2, 3, 85, 304, 16, 200, 150
2, 3, 77, 244, 16, 200, 150
2, 3, 80, 307, 16, 200, 150
2, 3, 87, 313, 16, 200, 150
2, 3, 88, 298, 16, 200, 150
2, 3, 80, 320, 16, 200, 150
2, 3, 86, 291, 16, 200, 150
2, 3, 84, 300, 16, 200, 150
2, 3, 71, 267, 16, 200, 150
2, 3, 93, 313, 16, 200, 150
2, 3, 78, 287, 16, 200, 150
2, 3, 81, 319, 16, 200, 150
2, 3, 77, 248, 16, 200, 150
2, 3, 78, 313, 16, 200, 150
2, 3, 87, 306, 16, 200, 150
2, 3, 95, 336, 16, 200, 150
2, 3, 81, 291, 16, 200, 150
2, 3, 85, 337, 16, 200, 150
2, 3, 81, 294, 16, 200, 150
2, 3, 82, 287, 16, 200, 150
2, 3, 77, 269, 16, 200, 150
2, 3, 82, 311, 16, 200, 150
2, 3, 87, 317, 16, 200, 150
2, 3, 85, 353, 16, 200, 150
2, 3, 78, 288, 16, 200, 150
2, 3, 86, 265, 16, 200, 150
2, 3, 82, 320, 16, 200, 150
2, 3, 83, 281, 16, 200, 150
2, 3, 89, 333, 16, 200, 150
2, 3, 88, 320, 16, 200, 150
2, 3, 84, 313, 16, 200, 150
2, 3, 88, 302, 16, 200, 150
2, 3, 71, 277, 16, 200, 150
2, 3, 85, 314, 16, 200, 150
2, 3, 82, 299, 16, 200, 150
2, 3, 88, 307, 16, 200, 150
2, 3, 77, 209, 16, 200, 150
2, 3, 82, 308, 16, 200, 150
2, 3, 86, 300, 16, 200, 150
2, 3, 82, 305, 16, 200, 150
2, 3, 87, 292, 16, 200, 150
2, 3, 77, 275, 16, 200, 150
2, 3, 89, 300, 16, 200, 150
