from, to, dqf, range, status, distance, angle
2, 3, 61, 90, 16, 100, 90
2, 3, 81, 84, 16, 100, 90
2, 3, 88, 152, 16, 100, 90
2, 3, 71, 76, 16, 100, 90
2, 3, 78, 68, 16, 100, 90
2, 3, 77, 91, 16, 100, 90
2, 3, 73, 94, 16, 100, 90
2, 3, 100, 142, 16, 100, 90
2, 3, 69, 81, 16, 100, 90
2, 3, 78, 102, 16, 100, 90
2, 3, 76, 86, 16, 100, 90
2, 3, 73, 93, 16, 100, 90
2, 3, 71, 80, 16, 100, 90
2, 3, 74, 100, 16, 100, 90
2, 3, 74, 114, 16, 100, 90
2, 3, 77, 97, 16, 100, 90
2, 3, 67, 77, 16, 100, 90
2, 3, 80, 114, 16, 100, 90
2, 3, 79, 80, 16, 100, 90
2, 3, 81, 111, 16, 100, 90
2, 3, 73, 80, 16, 100, 90
2, 3, 100, 162, 16, 100, 90
2, 3, 59, 55, 16, 100, 90
2, 3, 75, 84, 16, 100, 90
2, 3, 57, 61, 16, 100, 90
2, 3, 65, 63, 16, 100, 90
2, 3, 65, 65, 16, 100, 90
2, 3, 100, 67, 16, 100, 90
2, 3, 86, 64, 16, 100, 90
2, 3, 63, 72, 16, 100, 90
2, 3, 65, 58, 16, 100, 90
2, 3, 67, 80, 16, 100, 90
2, 3, 65, 76, 16, 100, 90
2, 3, 67, 80, 16, 100, 90
2, 3, 65, 71, 16, 100, 90
2, 3, 67, 66, 16, 100, 90
2, 3, 62, 81, 16, 100, 90
2, 3, 61, 59, 16, 100, 90
2, 3, 63, 79, 16, 100, 90
2, 3, 65, 77, 16, 100, 90
2, 3, 62, 70, 16, 100, 90
2, 3, 67, 58, 16, 100, 90
2, 3, 100, 148, 16, 100, 90
2, 3, 60, 67, 16, 100, 90
2, 3, 69, 62, 16, 100, 90
2, 3, 80, 75, 16, 100, 90
2, 3, 54, 59, 16, 100, 90
2, 3, 59, 68, 16, 100, 90
2, 3, 72, 66, 16, 100, 90
2, 3, 56, 61, 16, 100, 90
2, 3, 69, 76, 16, 100, 90
2, 3, 63, 90, 16, 100, 90
2, 3, 77, 76, 16, 100, 90
2, 3, 85, 127, 16, 100, 90
2, 3, 71, 68, 16, 100, 90
2, 3, 68, 64, 16, 100, 90
2, 3, 76, 80, 16, 100, 90
2, 3, 75, 92, 16, 100, 90
2, 3, 70, 61, 16, 100, 90
2, 3, 77, 92, 16, 100, 90
2, 3, 78, 77, 16, 100, 90
2, 3, 67, 84, 16, 100, 90
2, 3, 79, 131, 16, 100, 90
2, 3, 62, 78, 16, 100, 90
2, 3, 68, 65, 16, 100, 90
2, 3, 80, 77, 16, 100, 90
2, 3, 71, 83, 16, 100, 90
2, 3, 0, 103, 16, 100, 90
2, 3, 68, 80, 16, 100, 90
2, 3, 100, 54, 16, 100, 90
2, 3, 73, 87, 16, 100, 90
2, 3, 73, 90, 16, 100, 90
2, 3, 0, 102, 16, 100, 90
2, 3, 80, 108, 16, 100, 90
2, 3, 100, 86, 16, 100, 90
2, 3, 74, 102, 16, 100, 90
2, 3, 78, 83, 16, 100, 90
2, 3, 63, 74, 16, 100, 90
2, 3, 61, 62, 16, 100, 90
2, 3, 69, 61, 16, 100, 90
2, 3, 79, 94, 16, 100, 90
2, 3, 65, 69, 16, 100, 90
2, 3, 68, 86, 16, 100, 90
2, 3, 70, 88, 16, 100, 90
2, 3, 63, 49, 16, 100, 90
2, 3, 100, 111, 16, 100, 90
2, 3, 75, 55, 16, 100, 90
2, 3, 76, 116, 16, 100, 90
2, 3, 82, 64, 16, 100, 90
2, 3, 90, 74, 16, 100, 90
2, 3, 74, 76, 16, 100, 90
2, 3, 59, 55, 16, 100, 90
2, 3, 77, 84, 16, 100, 90
2, 3, 90, 98, 16, 100, 90
2, 3, 81, 98, 16, 100, 90
2, 3, 68, 80, 16, 100, 90
2, 3, 100, 51, 16, 100, 90
2, 3, 87, 76, 16, 100, 90
2, 3, 62, 69, 16, 100, 90
2, 3, 74, 91, 16, 100, 90
2, 3, 100, 64, 16, 100, 90
2, 3, 100, 73, 16, 100, 90
2, 3, 73, 86, 16, 100, 90
2, 3, 0, 82, 16, 100, 90
2, 3, 0, 102, 16, 100, 90
2, 3, 85, 81, 16, 100, 90
2, 3, 100, 61, 16, 100, 90
2, 3, 63, 62, 16, 100, 90
2, 3, 80, 93, 16, 100, 90
2, 3, 100, 82, 16, 100, 90
2, 3, 68, 86, 16, 100, 90
2, 3, 66, 84, 16, 100, 90
2, 3, 73, 119, 16, 100, 90
2, 3, 75, 99, 16, 100, 90
2, 3, 100, 72, 16, 100, 90
2, 3, 72, 87, 16, 100, 90
2, 3, 75, 91, 16, 100, 90
2, 3, 77, 98, 16, 100, 90
2, 3, 67, 67, 16, 100, 90
2, 3, 100, 77, 16, 100, 90
2, 3, 84, 103, 16, 100, 90
