from, to, dqf, range, status, distance, angle
2, 3, 75, 100, 16, 150, 300
2, 3, 96, 194, 16, 150, 300
2, 3, 89, 168, 16, 150, 300
2, 3, 89, 196, 16, 150, 300
2, 3, 81, 168, 16, 150, 300
2, 3, 96, 206, 16, 150, 300
2, 3, 88, 190, 16, 150, 300
2, 3, 97, 204, 16, 150, 300
2, 3, 88, 176, 16, 150, 300
2, 3, 98, 195, 16, 150, 300
2, 3, 94, 190, 16, 150, 300
2, 3, 87, 174, 16, 150, 300
2, 3, 89, 180, 16, 150, 300
2, 3, 84, 165, 16, 150, 300
2, 3, 88, 177, 16, 150, 300
2, 3, 75, 126, 16, 150, 300
2, 3, 92, 172, 16, 150, 300
2, 3, 82, 177, 16, 150, 300
2, 3, 97, 205, 16, 150, 300
2, 3, 89, 148, 16, 150, 300
2, 3, 93, 183, 16, 150, 300
2, 3, 82, 131, 16, 150, 300
2, 3, 89, 171, 16, 150, 300
2, 3, 91, 175, 16, 150, 300
2, 3, 92, 191, 16, 150, 300
2, 3, 92, 187, 16, 150, 300
2, 3, 89, 189, 16, 150, 300
2, 3, 84, 162, 16, 150, 300
2, 3, 67, 123, 16, 150, 300
2, 3, 87, 193, 16, 150, 300
2, 3, 84, 161, 16, 150, 300
2, 3, 93, 187, 16, 150, 300
2, 3, 96, 192, 16, 150, 300
2, 3, 96, 193, 16, 150, 300
2, 3, 96, 193, 16, 150, 300
2, 3, 86, 127, 16, 150, 300
2, 3, 96, 202, 16, 150, 300
2, 3, 98, 199, 16, 150, 300
2, 3, 94, 181, 16, 150, 300
2, 3, 93, 193, 16, 150, 300
2, 3, 64, 135, 16, 150, 300
2, 3, 75, 146, 16, 150, 300
2, 3, 92, 166, 16, 150, 300
2, 3, 96, 200, 16, 150, 300
2, 3, 83, 137, 16, 150, 300
2, 3, 94, 201, 16, 150, 300
2, 3, 92, 179, 16, 150, 300
2, 3, 97, 193, 16, 150, 300
2, 3, 98, 204, 16, 150, 300
2, 3, 92, 176, 16, 150, 300
2, 3, 98, 192, 16, 150, 300
2, 3, 81, 145, 16, 150, 300
2, 3, 86, 188, 16, 150, 300
2, 3, 73, 197, 16, 150, 300
2, 3, 89, 201, 16, 150, 300
2, 3, 95, 196, 16, 150, 300
2, 3, 99, 213, 16, 150, 300
2, 3, 94, 187, 16, 150, 300
