from, to, dqf, range, status, distance, angle
2, 3, 87, 94, 16, 50, 270
2, 3, 84, 87, 16, 50, 270
2, 3, 90, 101, 16, 50, 270
2, 3, 87, 91, 16, 50, 270
2, 3, 83, 94, 16, 50, 270
2, 3, 78, 84, 16, 50, 270
2, 3, 84, 94, 16, 50, 270
2, 3, 86, 93, 16, 50, 270
2, 3, 85, 99, 16, 50, 270
2, 3, 88, 96, 16, 50, 270
2, 3, 90, 100, 16, 50, 270
2, 3, 82, 101, 16, 50, 270
2, 3, 82, 91, 16, 50, 270
2, 3, 88, 92, 16, 50, 270
2, 3, 91, 99, 16, 50, 270
2, 3, 54, 95, 16, 50, 270
2, 3, 81, 88, 16, 50, 270
2, 3, 83, 101, 16, 50, 270
2, 3, 85, 93, 16, 50, 270
2, 3, 87, 97, 16, 50, 270
2, 3, 90, 96, 16, 50, 270
2, 3, 90, 99, 16, 50, 270
2, 3, 87, 96, 16, 50, 270
2, 3, 86, 90, 16, 50, 270
2, 3, 85, 88, 16, 50, 270
2, 3, 92, 99, 16, 50, 270
2, 3, 89, 104, 16, 50, 270
2, 3, 89, 104, 16, 50, 270
2, 3, 80, 101, 16, 50, 270
2, 3, 77, 78, 16, 50, 270
2, 3, 91, 100, 16, 50, 270
2, 3, 95, 113, 16, 50, 270
2, 3, 85, 82, 16, 50, 270
2, 3, 87, 94, 16, 50, 270
2, 3, 91, 101, 16, 50, 270
2, 3, 85, 78, 16, 50, 270
2, 3, 85, 97, 16, 50, 270
2, 3, 87, 88, 16, 50, 270
2, 3, 83, 88, 16, 50, 270
2, 3, 87, 88, 16, 50, 270
2, 3, 85, 93, 16, 50, 270
2, 3, 80, 90, 16, 50, 270
2, 3, 83, 103, 16, 50, 270
2, 3, 88, 104, 16, 50, 270
2, 3, 86, 86, 16, 50, 270
2, 3, 90, 102, 16, 50, 270
2, 3, 85, 88, 16, 50, 270
2, 3, 85, 85, 16, 50, 270
2, 3, 88, 98, 16, 50, 270
2, 3, 84, 83, 16, 50, 270
2, 3, 81, 80, 16, 50, 270
2, 3, 88, 89, 16, 50, 270
2, 3, 84, 95, 16, 50, 270
2, 3, 81, 79, 16, 50, 270
2, 3, 76, 83, 16, 50, 270
2, 3, 81, 80, 16, 50, 270
2, 3, 88, 91, 16, 50, 270
2, 3, 88, 110, 16, 50, 270
2, 3, 80, 84, 16, 50, 270
2, 3, 91, 98, 16, 50, 270
2, 3, 92, 98, 16, 50, 270
2, 3, 90, 97, 16, 50, 270
2, 3, 91, 102, 16, 50, 270
2, 3, 82, 88, 16, 50, 270
