from, to, dqf, range, status, distance, angle
2, 3, 70, 136, 16, 150, 90
2, 3, 86, 211, 16, 150, 90
2, 3, 86, 187, 16, 150, 90
2, 3, 60, 120, 16, 150, 90
2, 3, 68, 143, 16, 150, 90
2, 3, 84, 143, 16, 150, 90
2, 3, 79, 217, 16, 150, 90
2, 3, 100, 220, 16, 150, 90
2, 3, 81, 130, 16, 150, 90
2, 3, 74, 111, 16, 150, 90
2, 3, 82, 180, 16, 150, 90
2, 3, 79, 147, 16, 150, 90
2, 3, 93, 198, 16, 150, 90
2, 3, 81, 170, 16, 150, 90
2, 3, 84, 168, 16, 150, 90
2, 3, 92, 206, 16, 150, 90
2, 3, 77, 139, 16, 150, 90
2, 3, 80, 223, 16, 150, 90
2, 3, 77, 123, 16, 150, 90
2, 3, 79, 123, 16, 150, 90
2, 3, 73, 147, 16, 150, 90
2, 3, 84, 173, 16, 150, 90
2, 3, 65, 170, 16, 150, 90
2, 3, 75, 135, 16, 150, 90
2, 3, 78, 166, 16, 150, 90
2, 3, 80, 212, 16, 150, 90
2, 3, 85, 214, 16, 150, 90
2, 3, 85, 205, 16, 150, 90
2, 3, 79, 200, 16, 150, 90
2, 3, 70, 121, 16, 150, 90
2, 3, 89, 212, 16, 150, 90
2, 3, 76, 167, 16, 150, 90
2, 3, 81, 141, 16, 150, 90
2, 3, 82, 169, 16, 150, 90
2, 3, 77, 232, 16, 150, 90
2, 3, 73, 162, 16, 150, 90
2, 3, 80, 140, 16, 150, 90
2, 3, 78, 152, 16, 150, 90
2, 3, 77, 124, 16, 150, 90
2, 3, 85, 197, 16, 150, 90
2, 3, 78, 128, 16, 150, 90
2, 3, 82, 141, 16, 150, 90
2, 3, 88, 218, 16, 150, 90
2, 3, 78, 143, 16, 150, 90
2, 3, 81, 148, 16, 150, 90
2, 3, 80, 138, 16, 150, 90
2, 3, 82, 138, 16, 150, 90
2, 3, 83, 217, 16, 150, 90
2, 3, 81, 138, 16, 150, 90
2, 3, 82, 150, 16, 150, 90
2, 3, 79, 190, 16, 150, 90
2, 3, 75, 223, 16, 150, 90
2, 3, 82, 216, 16, 150, 90
2, 3, 75, 228, 16, 150, 90
2, 3, 81, 156, 16, 150, 90
2, 3, 78, 148, 16, 150, 90
2, 3, 78, 222, 16, 150, 90
2, 3, 81, 147, 16, 150, 90
2, 3, 81, 137, 16, 150, 90
2, 3, 88, 227, 16, 150, 90
2, 3, 88, 189, 16, 150, 90
2, 3, 76, 120, 16, 150, 90
2, 3, 75, 126, 16, 150, 90
2, 3, 82, 171, 16, 150, 90
2, 3, 77, 117, 16, 150, 90
2, 3, 71, 148, 16, 150, 90
2, 3, 79, 194, 16, 150, 90
2, 3, 81, 153, 16, 150, 90
2, 3, 79, 141, 16, 150, 90
2, 3, 76, 121, 16, 150, 90
2, 3, 79, 157, 16, 150, 90
2, 3, 80, 142, 16, 150, 90
2, 3, 80, 128, 16, 150, 90
2, 3, 84, 220, 16, 150, 90
2, 3, 73, 109, 16, 150, 90
2, 3, 85, 170, 16, 150, 90
2, 3, 80, 162, 16, 150, 90
2, 3, 78, 132, 16, 150, 90
2, 3, 75, 162, 16, 150, 90
2, 3, 78, 138, 16, 150, 90
2, 3, 79, 117, 16, 150, 90
2, 3, 83, 207, 16, 150, 90
2, 3, 84, 149, 16, 150, 90
2, 3, 81, 208, 16, 150, 90
2, 3, 82, 211, 16, 150, 90
2, 3, 81, 156, 16, 150, 90
2, 3, 77, 121, 16, 150, 90
2, 3, 87, 219, 16, 150, 90
2, 3, 82, 167, 16, 150, 90
2, 3, 69, 122, 16, 150, 90
2, 3, 69, 112, 16, 150, 90
2, 3, 79, 138, 16, 150, 90
2, 3, 82, 148, 16, 150, 90
2, 3, 77, 151, 16, 150, 90
2, 3, 92, 217, 16, 150, 90
2, 3, 81, 166, 16, 150, 90
