from, to, dqf, range, status, distance, angle
2, 3, 100, 199, 16, 150, 210
2, 3, 100, 85, 16, 150, 210
2, 3, 0, 132, 16, 150, 210
2, 3, 61, 83, 16, 150, 210
2, 3, 100, 196, 16, 150, 210
2, 3, 63, 81, 16, 150, 210
2, 3, 0, 124, 16, 150, 210
2, 3, 90, 198, 16, 150, 210
2, 3, 0, 112, 16, 150, 210
2, 3, 63, 87, 16, 150, 210
2, 3, 64, 86, 16, 150, 210
2, 3, 70, 116, 16, 150, 210
2, 3, 0, 134, 16, 150, 210
2, 3, 0, 137, 16, 150, 210
2, 3, 59, 80, 16, 150, 210
2, 3, 0, 126, 16, 150, 210
2, 3, 60, 89, 16, 150, 210
2, 3, 70, 101, 16, 150, 210
2, 3, 0, 131, 16, 150, 210
2, 3, 69, 150, 16, 150, 210
2, 3, 75, 119, 16, 150, 210
2, 3, 58, 71, 16, 150, 210
2, 3, 100, 80, 16, 150, 210
2, 3, 100, 201, 16, 150, 210
2, 3, 73, 118, 16, 150, 210
2, 3, 100, 85, 16, 150, 210
2, 3, 0, 122, 16, 150, 210
2, 3, 65, 196, 16, 150, 210
2, 3, 71, 117, 16, 150, 210
2, 3, 61, 78, 16, 150, 210
2, 3, 75, 98, 16, 150, 210
2, 3, 0, 137, 16, 150, 210
2, 3, 53, 79, 16, 150, 210
2, 3, 83, 177, 16, 150, 210
2, 3, 100, 79, 16, 150, 210
2, 3, 56, 80, 16, 150, 210
2, 3, 88, 195, 16, 150, 210
2, 3, 67, 97, 16, 150, 210
2, 3, 67, 108, 16, 150, 210
2, 3, 90, 158, 16, 150, 210
2, 3, 51, 58, 16, 150, 210
2, 3, 52, 72, 16, 150, 210
2, 3, 100, 192, 16, 150, 210
2, 3, 100, 202, 16, 150, 210
2, 3, 60, 83, 16, 150, 210
2, 3, 86, 140, 16, 150, 210
2, 3, 75, 125, 16, 150, 210
2, 3, 85, 172, 16, 150, 210
2, 3, 87, 180, 16, 150, 210
2, 3, 100, 82, 16, 150, 210
2, 3, 61, 80, 16, 150, 210
2, 3, 84, 179, 16, 150, 210
