from, to, dqf, range, status, distance
2, 3, 68, 41, 16, 50
2, 3, 77, 58, 16, 50
2, 3, 100, 48, 16, 50
2, 3, 100, 41, 16, 50
2, 3, 83, 62, 16, 50
2, 3, 69, 37, 16, 50
2, 3, 70, 43, 16, 50
2, 3, 0, 46, 16, 50
2, 3, 100, 39, 16, 50
2, 3, 100, 25, 16, 50
2, 3, 75, 40, 16, 50
2, 3, 100, 35, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 100, 24, 16, 50
2, 3, 68, 40, 16, 50
2, 3, 81, 52, 16, 50
2, 3, 100, 41, 16, 50
2, 3, 85, 62, 16, 50
2, 3, 100, 47, 16, 50
2, 3, 77, 40, 16, 50
2, 3, 69, 44, 16, 50
2, 3, 64, 52, 16, 50
2, 3, 0, 322, 16, 50
2, 3, 0, 32, 16, 50
2, 3, 100, 26, 16, 50
2, 3, 55, 31, 16, 50
2, 3, 68, 43, 16, 50
2, 3, 100, 60, 16, 50
2, 3, 77, 47, 16, 50
2, 3, 77, 50, 16, 50
2, 3, 99, 70, 16, 50
2, 3, 100, 51, 16, 50
2, 3, 78, 58, 16, 50
2, 3, 75, 48, 16, 50
2, 3, 100, 38, 16, 50
2, 3, 71, 47, 16, 50
2, 3, 100, 42, 16, 50
2, 3, 78, 48, 16, 50
2, 3, 100, 34, 16, 50
2, 3, 82, 52, 16, 50
2, 3, 70, 44, 16, 50
2, 3, 85, 60, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 82, 58, 16, 50
2, 3, 80, 65, 16, 50
2, 3, 73, 44, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 72, 47, 16, 50
2, 3, 76, 46, 16, 50
2, 3, 100, 38, 16, 50
2, 3, 77, 56, 16, 50
2, 3, 86, 40, 16, 50
2, 3, 76, 52, 16, 50
