from, to, dqf, range, status, distance
3, 2, 85, 114, 16, 200
3, 2, 95, 111, 16, 200
3, 2, 97, 119, 16, 200
3, 2, 100, 138, 16, 200
3, 2, 94, 114, 16, 200
3, 2, 95, 105, 16, 200
3, 2, 92, 110, 16, 200
3, 2, 94, 111, 16, 200
3, 2, 97, 123, 16, 200
3, 2, 95, 113, 16, 200
3, 2, 91, 117, 16, 200
3, 2, 95, 114, 16, 200
3, 2, 100, 131, 16, 200
3, 2, 0, 294, 16, 200
3, 2, 100, 126, 16, 200
3, 2, 94, 117, 16, 200
3, 2, 86, 114, 16, 200
3, 2, 90, 114, 16, 200
3, 2, 96, 108, 16, 200
3, 2, 98, 136, 16, 200
3, 2, 93, 119, 16, 200
3, 2, 100, 118, 16, 200
3, 2, 91, 110, 16, 200
3, 2, 94, 121, 16, 200
3, 2, 94, 107, 16, 200
3, 2, 100, 116, 16, 200
3, 2, 92, 116, 16, 200
3, 2, 100, 136, 16, 200
3, 2, 96, 115, 16, 200
3, 2, 100, 128, 16, 200
3, 2, 95, 114, 16, 200
3, 2, 98, 130, 16, 200
3, 2, 90, 117, 16, 200
3, 2, 0, 351, 16, 200
3, 2, 84, 124, 16, 200
3, 2, 85, 108, 16, 200
3, 2, 83, 132, 16, 200
3, 2, 95, 109, 16, 200
3, 2, 94, 114, 16, 200
3, 2, 97, 129, 16, 200
3, 2, 92, 116, 16, 200
3, 2, 90, 117, 16, 200
3, 2, 100, 142, 16, 200
3, 2, 100, 133, 16, 200
3, 2, 94, 105, 16, 200
3, 2, 100, 115, 16, 200
3, 2, 99, 129, 16, 200
3, 2, 94, 113, 16, 200
3, 2, 86, 114, 16, 200
3, 2, 94, 108, 16, 200
3, 2, 95, 116, 16, 200
3, 2, 100, 137, 16, 200
