from, to, dqf, range, status, distance
2, 1, 98, 153, 16, 150
2, 1, 84, 139, 16, 150
2, 1, 94, 160, 16, 150
2, 1, 77, 149, 16, 150
2, 1, 95, 141, 16, 150
2, 1, 77, 154, 16, 150
2, 1, 72, 138, 16, 150
2, 1, 85, 138, 16, 150
2, 1, 86, 125, 16, 150
2, 1, 82, 135, 16, 150
2, 1, 95, 151, 16, 150
2, 1, 99, 158, 16, 150
2, 1, 98, 154, 16, 150
2, 1, 77, 113, 16, 150
2, 1, 80, 103, 16, 150
2, 1, 90, 140, 16, 150
2, 1, 85, 144, 16, 150
2, 1, 66, 152, 16, 150
2, 1, 92, 135, 16, 150
2, 1, 87, 150, 16, 150
2, 1, 99, 158, 16, 150
2, 1, 92, 143, 16, 150
2, 1, 79, 168, 16, 150
2, 1, 79, 155, 16, 150
2, 1, 77, 159, 16, 150
2, 1, 80, 113, 16, 150
2, 1, 88, 146, 16, 150
2, 1, 76, 104, 16, 150
2, 1, 89, 138, 16, 150
2, 1, 96, 153, 16, 150
2, 1, 98, 157, 16, 150
2, 1, 74, 120, 16, 150
2, 1, 79, 121, 16, 150
2, 1, 84, 167, 16, 150
2, 1, 89, 129, 16, 150
2, 1, 85, 147, 16, 150
2, 1, 94, 150, 16, 150
2, 1, 78, 100, 16, 150
2, 1, 75, 155, 16, 150
2, 1, 86, 143, 16, 150
2, 1, 93, 148, 16, 150
2, 1, 95, 143, 16, 150
2, 1, 98, 155, 16, 150
2, 1, 72, 149, 16, 150
2, 1, 97, 161, 16, 150
2, 1, 81, 114, 16, 150
2, 1, 94, 144, 16, 150
2, 1, 98, 154, 16, 150
2, 1, 94, 147, 16, 150
2, 1, 79, 151, 16, 150
