from, to, dqf, range, status, distance
2, 3, 73, 47, 16, 50
2, 3, 87, 57, 16, 50
2, 3, 85, 55, 16, 50
2, 3, 91, 69, 16, 50
2, 3, 95, 58, 16, 50
2, 3, 92, 50, 16, 50
2, 3, 95, 59, 16, 50
2, 3, 98, 66, 16, 50
2, 3, 80, 40, 16, 50
2, 3, 80, 47, 16, 50
2, 3, 77, 53, 16, 50
2, 3, 70, 52, 16, 50
2, 3, 87, 64, 16, 50
2, 3, 77, 41, 16, 50
2, 3, 85, 56, 16, 50
2, 3, 88, 60, 16, 50
2, 3, 81, 58, 16, 50
2, 3, 74, 37, 16, 50
2, 3, 84, 52, 16, 50
2, 3, 74, 74, 16, 50
2, 3, 71, 42, 16, 50
2, 3, 95, 64, 16, 50
2, 3, 96, 68, 16, 50
2, 3, 78, 48, 16, 50
2, 3, 80, 51, 16, 50
2, 3, 74, 44, 16, 50
2, 3, 82, 62, 16, 50
2, 3, 68, 49, 16, 50
2, 3, 92, 66, 16, 50
2, 3, 95, 80, 16, 50
2, 3, 86, 71, 16, 50
2, 3, 83, 49, 16, 50
2, 3, 60, 35, 16, 50
2, 3, 87, 72, 16, 50
2, 3, 64, 57, 16, 50
2, 3, 74, 32, 16, 50
2, 3, 79, 54, 16, 50
2, 3, 68, 36, 16, 50
2, 3, 76, 42, 16, 50
2, 3, 86, 69, 16, 50
2, 3, 75, 32, 16, 50
2, 3, 85, 56, 16, 50
2, 3, 82, 54, 16, 50
2, 3, 90, 62, 16, 50
2, 3, 55, 32, 16, 50
2, 3, 87, 63, 16, 50
2, 3, 98, 62, 16, 50
2, 3, 90, 74, 16, 50
2, 3, 80, 55, 16, 50
2, 3, 92, 55, 16, 50
