from, to, dqf, range, status, distance
3, 1, 88, 153, 16, 200
3, 1, 71, 85, 16, 200
3, 1, 77, 202, 16, 200
3, 1, 68, 140, 16, 200
3, 1, 77, 129, 16, 200
3, 1, 79, 111, 16, 200
3, 1, 91, 156, 16, 200
3, 1, 88, 148, 16, 200
3, 1, 90, 154, 16, 200
3, 1, 81, 112, 16, 200
3, 1, 89, 142, 16, 200
3, 1, 75, 85, 16, 200
3, 1, 73, 122, 16, 200
3, 1, 83, 131, 16, 200
3, 1, 85, 140, 16, 200
3, 1, 81, 159, 16, 200
3, 1, 75, 171, 16, 200
3, 1, 84, 171, 16, 200
3, 1, 86, 160, 16, 200
3, 1, 86, 133, 16, 200
3, 1, 85, 145, 16, 200
3, 1, 84, 157, 16, 200
3, 1, 90, 153, 16, 200
3, 1, 81, 127, 16, 200
3, 1, 82, 116, 16, 200
3, 1, 96, 183, 16, 200
3, 1, 83, 142, 16, 200
3, 1, 92, 167, 16, 200
3, 1, 85, 129, 16, 200
3, 1, 84, 159, 16, 200
3, 1, 81, 143, 16, 200
3, 1, 78, 147, 16, 200
3, 1, 84, 137, 16, 200
3, 1, 82, 141, 16, 200
3, 1, 84, 142, 16, 200
3, 1, 89, 156, 16, 200
3, 1, 88, 149, 16, 200
3, 1, 82, 133, 16, 200
3, 1, 80, 107, 16, 200
3, 1, 84, 141, 16, 200
3, 1, 91, 144, 16, 200
3, 1, 80, 126, 16, 200
3, 1, 82, 117, 16, 200
3, 1, 73, 108, 16, 200
3, 1, 58, 108, 16, 200
3, 1, 88, 147, 16, 200
3, 1, 88, 146, 16, 200
3, 1, 84, 134, 16, 200
3, 1, 82, 126, 16, 200
3, 1, 87, 144, 16, 200
