from, to, dqf, range, status, distance
3, 2, 0, 28, 16, 75
3, 2, 0, 27, 16, 75
3, 2, 0, 36, 16, 75
3, 2, 0, 29, 16, 75
3, 2, 0, 29, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 0, 34, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 88, 58, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 22, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 27, 16, 75
3, 2, 100, 52, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 0, 35, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 0, 27, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 33, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 33, 16, 75
3, 2, 0, 29, 16, 75
3, 2, 0, 37, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 0, 34, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 100, 48, 16, 75
3, 2, 0, 24, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 25, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 75, 24, 16, 75
3, 2, 0, 33, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 33, 16, 75
3, 2, 0, 33, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 100, 43, 16, 75
3, 2, 100, 48, 16, 75
3, 2, 0, 29, 16, 75
3, 2, 71, 51, 16, 75
3, 2, 0, 25, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 29, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 0, 36, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 25, 16, 75
3, 2, 99, 64, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 33, 16, 75
3, 2, 0, 27, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 75, 20, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 0, 27, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 100, 53, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 35, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 29, 16, 75
3, 2, 77, 67, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 0, 21, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 34, 16, 75
3, 2, 0, 31, 16, 75
3, 2, 0, 18, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 0, 27, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 30, 16, 75
3, 2, 0, 33, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 0, 28, 16, 75
3, 2, 0, 33, 16, 75
3, 2, 91, 45, 16, 75
3, 2, 0, 24, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 0, 26, 16, 75
3, 2, 78, 62, 16, 75
3, 2, 0, 32, 16, 75
3, 2, 0, 25, 16, 75
3, 2, 64, 30, 16, 75
3, 2, 0, 27, 16, 75
3, 2, 0, 28, 16, 75
