from, to, dqf, range, status, distance
3, 2, 86, 114, 16, 200
3, 2, 92, 113, 16, 200
3, 2, 83, 109, 16, 200
3, 2, 100, 128, 16, 200
3, 2, 90, 111, 16, 200
3, 2, 88, 105, 16, 200
3, 2, 91, 109, 16, 200
3, 2, 87, 106, 16, 200
3, 2, 94, 100, 16, 200
3, 2, 91, 97, 16, 200
3, 2, 92, 106, 16, 200
3, 2, 98, 123, 16, 200
3, 2, 94, 111, 16, 200
3, 2, 100, 130, 16, 200
3, 2, 94, 113, 16, 200
3, 2, 94, 103, 16, 200
3, 2, 0, 268, 16, 200
3, 2, 93, 115, 16, 200
3, 2, 80, 117, 16, 200
3, 2, 96, 121, 16, 200
3, 2, 93, 115, 16, 200
3, 2, 87, 110, 16, 200
3, 2, 96, 103, 16, 200
3, 2, 97, 114, 16, 200
3, 2, 98, 121, 16, 200
3, 2, 96, 112, 16, 200
3, 2, 92, 105, 16, 200
3, 2, 90, 99, 16, 200
3, 2, 93, 108, 16, 200
3, 2, 95, 112, 16, 200
3, 2, 92, 108, 16, 200
3, 2, 78, 110, 16, 200
3, 2, 92, 116, 16, 200
3, 2, 89, 100, 16, 200
3, 2, 87, 108, 16, 200
3, 2, 85, 108, 16, 200
3, 2, 87, 121, 16, 200
3, 2, 88, 106, 16, 200
3, 2, 77, 99, 16, 200
3, 2, 81, 103, 16, 200
3, 2, 87, 98, 16, 200
3, 2, 85, 100, 16, 200
3, 2, 77, 114, 16, 200
3, 2, 94, 111, 16, 200
3, 2, 91, 111, 16, 200
3, 2, 95, 117, 16, 200
3, 2, 0, 322, 16, 200
3, 2, 82, 100, 16, 200
3, 2, 95, 115, 16, 200
3, 2, 94, 109, 16, 200
3, 2, 91, 104, 16, 200
3, 2, 81, 83, 16, 200
