from, to, dqf, range, status, distance
3, 1, 95, 87, 16, 150
3, 1, 64, 91, 16, 150
3, 1, 92, 81, 16, 150
3, 1, 90, 86, 16, 150
3, 1, 63, 98, 16, 150
3, 1, 90, 90, 16, 150
3, 1, 84, 98, 16, 150
3, 1, 59, 76, 16, 150
3, 1, 83, 93, 16, 150
3, 1, 71, 76, 16, 150
3, 1, 85, 84, 16, 150
3, 1, 77, 79, 16, 150
3, 1, 90, 83, 16, 150
3, 1, 70, 90, 16, 150
3, 1, 89, 87, 16, 150
3, 1, 89, 89, 16, 150
3, 1, 90, 61, 16, 150
3, 1, 93, 93, 16, 150
3, 1, 96, 91, 16, 150
3, 1, 64, 94, 16, 150
3, 1, 80, 100, 16, 150
3, 1, 97, 81, 16, 150
3, 1, 95, 112, 16, 150
3, 1, 94, 78, 16, 150
3, 1, 79, 88, 16, 150
3, 1, 67, 73, 16, 150
3, 1, 82, 87, 16, 150
3, 1, 94, 91, 16, 150
3, 1, 96, 83, 16, 150
3, 1, 66, 64, 16, 150
3, 1, 87, 84, 16, 150
3, 1, 83, 80, 16, 150
3, 1, 80, 62, 16, 150
3, 1, 74, 94, 16, 150
3, 1, 74, 89, 16, 150
3, 1, 90, 83, 16, 150
3, 1, 59, 72, 16, 150
3, 1, 74, 49, 16, 150
3, 1, 76, 65, 16, 150
3, 1, 80, 57, 16, 150
3, 1, 76, 71, 16, 150
3, 1, 58, 71, 16, 150
3, 1, 52, 71, 16, 150
3, 1, 82, 71, 16, 150
3, 1, 91, 92, 16, 150
3, 1, 82, 89, 16, 150
3, 1, 89, 96, 16, 150
3, 1, 84, 87, 16, 150
3, 1, 71, 63, 16, 150
3, 1, 78, 90, 16, 150
