from, to, dqf, range, status, distance
1, 2, 0, 279, 16, 120
1, 2, 100, 139, 16, 120
1, 2, 100, 135, 16, 120
1, 2, 100, 128, 16, 120
1, 2, 83, 133, 16, 120
1, 2, 88, 121, 16, 120
1, 2, 99, 135, 16, 120
1, 2, 100, 125, 16, 120
1, 2, 0, 280, 16, 120
1, 2, 0, 276, 16, 120
1, 2, 75, 140, 16, 120
1, 2, 0, 267, 16, 120
1, 2, 95, 126, 16, 120
1, 2, 98, 127, 16, 120
1, 2, 99, 140, 16, 120
1, 2, 80, 174, 16, 120
1, 2, 99, 143, 16, 120
1, 2, 96, 130, 16, 120
1, 2, 95, 123, 16, 120
1, 2, 98, 133, 16, 120
1, 2, 72, 145, 16, 120
1, 2, 100, 133, 16, 120
1, 2, 99, 130, 16, 120
1, 2, 97, 132, 16, 120
1, 2, 100, 136, 16, 120
1, 2, 90, 138, 16, 120
1, 2, 100, 138, 16, 120
1, 2, 0, 292, 16, 120
1, 2, 100, 135, 16, 120
1, 2, 100, 138, 16, 120
1, 2, 87, 136, 16, 120
1, 2, 97, 124, 16, 120
1, 2, 100, 139, 16, 120
1, 2, 96, 133, 16, 120
1, 2, 0, 271, 16, 120
1, 2, 84, 129, 16, 120
1, 2, 98, 127, 16, 120
1, 2, 95, 130, 16, 120
1, 2, 100, 133, 16, 120
1, 2, 94, 123, 16, 120
1, 2, 81, 114, 16, 120
1, 2, 100, 137, 16, 120
1, 2, 98, 138, 16, 120
1, 2, 0, 380, 16, 120
1, 2, 98, 132, 16, 120
1, 2, 98, 126, 16, 120
1, 2, 99, 133, 16, 120
1, 2, 95, 127, 16, 120
1, 2, 0, 399, 16, 120
1, 2, 98, 140, 16, 120
1, 2, 93, 118, 16, 120
1, 2, 97, 133, 16, 120
1, 2, 100, 133, 16, 120
1, 2, 100, 135, 16, 120
1, 2, 100, 135, 16, 120
1, 2, 70, 167, 16, 120
1, 2, 99, 138, 16, 120
1, 2, 0, 332, 16, 120
1, 2, 95, 135, 16, 120
