from, to, dqf, range, status, distance
2, 1, 100, 139, 16, 120
2, 1, 100, 143, 16, 120
2, 1, 99, 136, 16, 120
2, 1, 99, 136, 16, 120
2, 1, 100, 142, 16, 120
2, 1, 99, 143, 16, 120
2, 1, 100, 135, 16, 120
2, 1, 98, 130, 16, 120
2, 1, 100, 145, 16, 120
2, 1, 96, 135, 16, 120
2, 1, 99, 135, 16, 120
2, 1, 100, 142, 16, 120
2, 1, 94, 130, 16, 120
2, 1, 100, 136, 16, 120
2, 1, 96, 133, 16, 120
2, 1, 100, 134, 16, 120
2, 1, 100, 161, 16, 120
2, 1, 100, 146, 16, 120
2, 1, 100, 161, 16, 120
2, 1, 99, 136, 16, 120
2, 1, 99, 147, 16, 120
2, 1, 100, 143, 16, 120
2, 1, 100, 150, 16, 120
2, 1, 90, 138, 16, 120
2, 1, 99, 138, 16, 120
2, 1, 0, 302, 16, 120
2, 1, 92, 145, 16, 120
2, 1, 98, 131, 16, 120
2, 1, 100, 136, 16, 120
2, 1, 96, 135, 16, 120
2, 1, 100, 136, 16, 120
2, 1, 100, 154, 16, 120
2, 1, 0, 273, 16, 120
2, 1, 98, 142, 16, 120
2, 1, 70, 192, 16, 120
2, 1, 100, 145, 16, 120
2, 1, 100, 143, 16, 120
2, 1, 99, 141, 16, 120
2, 1, 99, 148, 16, 120
2, 1, 100, 145, 16, 120
2, 1, 85, 139, 16, 120
2, 1, 100, 161, 16, 120
2, 1, 99, 145, 16, 120
2, 1, 97, 143, 16, 120
2, 1, 0, 376, 16, 120
2, 1, 98, 140, 16, 120
2, 1, 98, 140, 16, 120
2, 1, 98, 135, 16, 120
2, 1, 99, 143, 16, 120
2, 1, 100, 142, 16, 120
2, 1, 100, 143, 16, 120
2, 1, 98, 151, 16, 120
2, 1, 100, 155, 16, 120
