from, to, dqf, range, status, distance
2, 3, 92, 55, 16, 42
2, 3, 89, 57, 16, 42
2, 3, 86, 51, 16, 42
2, 3, 74, 47, 16, 42
2, 3, 83, 49, 16, 42
2, 3, 83, 54, 16, 42
2, 3, 81, 45, 16, 42
2, 3, 88, 49, 16, 42
2, 3, 86, 53, 16, 42
2, 3, 82, 50, 16, 42
2, 3, 79, 39, 16, 42
2, 3, 82, 54, 16, 42
2, 3, 77, 42, 16, 42
2, 3, 86, 53, 16, 42
2, 3, 88, 49, 16, 42
2, 3, 87, 51, 16, 42
2, 3, 78, 44, 16, 42
2, 3, 82, 47, 16, 42
2, 3, 79, 41, 16, 42
2, 3, 82, 46, 16, 42
2, 3, 79, 50, 16, 42
2, 3, 84, 51, 16, 42
2, 3, 77, 45, 16, 42
2, 3, 84, 52, 16, 42
2, 3, 86, 54, 16, 42
2, 3, 88, 53, 16, 42
2, 3, 77, 42, 16, 42
2, 3, 79, 39, 16, 42
2, 3, 79, 45, 16, 42
2, 3, 76, 43, 16, 42
2, 3, 88, 55, 16, 42
2, 3, 77, 43, 16, 42
2, 3, 79, 46, 16, 42
2, 3, 80, 42, 16, 42
2, 3, 82, 46, 16, 42
2, 3, 83, 45, 16, 42
2, 3, 79, 49, 16, 42
2, 3, 84, 46, 16, 42
2, 3, 79, 39, 16, 42
2, 3, 72, 41, 16, 42
2, 3, 84, 48, 16, 42
2, 3, 86, 49, 16, 42
2, 3, 92, 53, 16, 42
2, 3, 74, 41, 16, 42
2, 3, 84, 50, 16, 42
2, 3, 84, 46, 16, 42
2, 3, 80, 47, 16, 42
2, 3, 78, 48, 16, 42
2, 3, 81, 48, 16, 42
2, 3, 71, 38, 16, 42
2, 3, 81, 46, 16, 42
2, 3, 79, 46, 16, 42
2, 3, 78, 39, 16, 42
2, 3, 85, 47, 16, 42
2, 3, 85, 40, 16, 42
2, 3, 74, 47, 16, 42
2, 3, 86, 56, 16, 42
2, 3, 78, 40, 16, 42
2, 3, 78, 41, 16, 42
2, 3, 80, 44, 16, 42
2, 3, 77, 49, 16, 42
2, 3, 78, 45, 16, 42
2, 3, 83, 46, 16, 42
2, 3, 79, 44, 16, 42
2, 3, 81, 49, 16, 42
2, 3, 84, 43, 16, 42
2, 3, 86, 41, 16, 42
2, 3, 88, 63, 16, 42
2, 3, 78, 35, 16, 42
2, 3, 74, 39, 16, 42
2, 3, 76, 44, 16, 42
2, 3, 80, 46, 16, 42
2, 3, 77, 47, 16, 42
2, 3, 83, 54, 16, 42
2, 3, 81, 49, 16, 42
2, 3, 88, 61, 16, 42
2, 3, 80, 40, 16, 42
2, 3, 83, 52, 16, 42
2, 3, 84, 47, 16, 42
2, 3, 81, 36, 16, 42
2, 3, 86, 61, 16, 42
2, 3, 72, 42, 16, 42
2, 3, 85, 50, 16, 42
2, 3, 85, 45, 16, 42
2, 3, 80, 51, 16, 42
2, 3, 78, 37, 16, 42
2, 3, 85, 50, 16, 42
2, 3, 79, 43, 16, 42
2, 3, 81, 47, 16, 42
2, 3, 78, 45, 16, 42
2, 3, 81, 47, 16, 42
2, 3, 82, 42, 16, 42
2, 3, 82, 46, 16, 42
2, 3, 78, 44, 16, 42
2, 3, 78, 42, 16, 42
2, 3, 81, 54, 16, 42
2, 3, 77, 35, 16, 42
2, 3, 82, 54, 16, 42
2, 3, 81, 45, 16, 42
2, 3, 81, 48, 16, 42
2, 3, 80, 40, 16, 42
2, 3, 82, 46, 16, 42
2, 3, 94, 64, 16, 42
2, 3, 79, 36, 16, 42
2, 3, 85, 48, 16, 42
2, 3, 78, 35, 16, 42
2, 3, 84, 46, 16, 42
2, 3, 65, 33, 16, 42
2, 3, 84, 44, 16, 42
2, 3, 75, 32, 16, 42
2, 3, 81, 45, 16, 42
2, 3, 83, 50, 16, 42
