from, to, dqf, range, status, distance
2, 3, 78, 91, 16, 110
2, 3, 94, 118, 16, 110
2, 3, 89, 116, 16, 110
2, 3, 91, 112, 16, 110
2, 3, 92, 119, 16, 110
2, 3, 88, 116, 16, 110
2, 3, 89, 121, 16, 110
2, 3, 94, 126, 16, 110
2, 3, 88, 117, 16, 110
2, 3, 92, 110, 16, 110
2, 3, 89, 123, 16, 110
2, 3, 92, 120, 16, 110
2, 3, 89, 118, 16, 110
2, 3, 93, 139, 16, 110
2, 3, 88, 114, 16, 110
2, 3, 89, 112, 16, 110
2, 3, 90, 114, 16, 110
2, 3, 86, 112, 16, 110
2, 3, 90, 120, 16, 110
2, 3, 89, 121, 16, 110
2, 3, 89, 119, 16, 110
2, 3, 95, 131, 16, 110
2, 3, 94, 120, 16, 110
2, 3, 89, 124, 16, 110
2, 3, 91, 122, 16, 110
2, 3, 90, 124, 16, 110
2, 3, 91, 123, 16, 110
2, 3, 92, 124, 16, 110
2, 3, 92, 130, 16, 110
2, 3, 85, 122, 16, 110
2, 3, 92, 109, 16, 110
2, 3, 94, 119, 16, 110
2, 3, 92, 106, 16, 110
2, 3, 95, 116, 16, 110
2, 3, 88, 112, 16, 110
2, 3, 94, 128, 16, 110
2, 3, 91, 104, 16, 110
2, 3, 89, 118, 16, 110
2, 3, 90, 119, 16, 110
2, 3, 87, 119, 16, 110
2, 3, 93, 118, 16, 110
2, 3, 88, 112, 16, 110
2, 3, 93, 131, 16, 110
2, 3, 94, 134, 16, 110
2, 3, 94, 132, 16, 110
2, 3, 92, 110, 16, 110
2, 3, 90, 117, 16, 110
2, 3, 87, 125, 16, 110
2, 3, 91, 130, 16, 110
2, 3, 84, 120, 16, 110
2, 3, 94, 142, 16, 110
2, 3, 88, 137, 16, 110
2, 3, 95, 121, 16, 110
2, 3, 84, 118, 16, 110
2, 3, 90, 101, 16, 110
2, 3, 84, 113, 16, 110
2, 3, 92, 135, 16, 110
2, 3, 93, 128, 16, 110
2, 3, 91, 123, 16, 110
2, 3, 91, 124, 16, 110
2, 3, 91, 123, 16, 110
2, 3, 89, 126, 16, 110
2, 3, 92, 125, 16, 110
2, 3, 89, 116, 16, 110
2, 3, 92, 122, 16, 110
2, 3, 92, 122, 16, 110
2, 3, 87, 122, 16, 110
2, 3, 92, 131, 16, 110
2, 3, 87, 119, 16, 110
2, 3, 88, 116, 16, 110
2, 3, 90, 123, 16, 110
2, 3, 85, 118, 16, 110
2, 3, 90, 125, 16, 110
2, 3, 86, 118, 16, 110
2, 3, 92, 121, 16, 110
2, 3, 95, 128, 16, 110
2, 3, 88, 117, 16, 110
2, 3, 91, 119, 16, 110
2, 3, 90, 117, 16, 110
2, 3, 89, 116, 16, 110
2, 3, 94, 126, 16, 110
2, 3, 94, 133, 16, 110
2, 3, 95, 133, 16, 110
2, 3, 92, 112, 16, 110
2, 3, 95, 127, 16, 110
2, 3, 92, 110, 16, 110
2, 3, 94, 127, 16, 110
2, 3, 92, 125, 16, 110
2, 3, 89, 123, 16, 110
2, 3, 91, 122, 16, 110
2, 3, 90, 101, 16, 110
2, 3, 91, 122, 16, 110
2, 3, 95, 121, 16, 110
2, 3, 94, 123, 16, 110
2, 3, 90, 119, 16, 110
2, 3, 85, 124, 16, 110
2, 3, 90, 121, 16, 110
2, 3, 95, 124, 16, 110
2, 3, 91, 115, 16, 110
2, 3, 95, 123, 16, 110
2, 3, 82, 117, 16, 110
2, 3, 90, 113, 16, 110
2, 3, 93, 126, 16, 110
2, 3, 92, 119, 16, 110
2, 3, 92, 118, 16, 110
2, 3, 91, 115, 16, 110
2, 3, 92, 124, 16, 110
2, 3, 93, 122, 16, 110
2, 3, 88, 103, 16, 110
2, 3, 92, 116, 16, 110
2, 3, 91, 127, 16, 110
2, 3, 89, 113, 16, 110
2, 3, 90, 125, 16, 110
2, 3, 91, 117, 16, 110
2, 3, 92, 120, 16, 110
2, 3, 94, 122, 16, 110
2, 3, 93, 120, 16, 110
2, 3, 93, 123, 16, 110
2, 3, 94, 125, 16, 110
2, 3, 93, 120, 16, 110
2, 3, 84, 98, 16, 110
2, 3, 93, 118, 16, 110
2, 3, 92, 127, 16, 110
2, 3, 92, 120, 16, 110
2, 3, 89, 115, 16, 110
2, 3, 91, 117, 16, 110
2, 3, 89, 113, 16, 110
2, 3, 93, 120, 16, 110
2, 3, 92, 120, 16, 110
2, 3, 91, 134, 16, 110
2, 3, 91, 124, 16, 110
2, 3, 88, 119, 16, 110
2, 3, 88, 114, 16, 110
2, 3, 89, 115, 16, 110
2, 3, 89, 111, 16, 110
2, 3, 92, 120, 16, 110
2, 3, 94, 128, 16, 110
2, 3, 92, 134, 16, 110
2, 3, 95, 129, 16, 110
2, 3, 92, 120, 16, 110
2, 3, 94, 122, 16, 110
2, 3, 95, 138, 16, 110
2, 3, 93, 118, 16, 110
2, 3, 95, 125, 16, 110
2, 3, 92, 124, 16, 110
2, 3, 94, 121, 16, 110
2, 3, 94, 127, 16, 110
2, 3, 88, 122, 16, 110
2, 3, 91, 118, 16, 110
2, 3, 90, 123, 16, 110
2, 3, 93, 127, 16, 110
2, 3, 91, 119, 16, 110
2, 3, 92, 117, 16, 110
2, 3, 92, 123, 16, 110
2, 3, 94, 122, 16, 110
2, 3, 92, 124, 16, 110
2, 3, 92, 119, 16, 110
2, 3, 88, 111, 16, 110
2, 3, 85, 104, 16, 110
2, 3, 94, 129, 16, 110
2, 3, 94, 124, 16, 110
2, 3, 91, 125, 16, 110
2, 3, 91, 116, 16, 110
2, 3, 89, 123, 16, 110
2, 3, 93, 123, 16, 110
2, 3, 92, 119, 16, 110
2, 3, 92, 132, 16, 110
2, 3, 90, 116, 16, 110
2, 3, 91, 122, 16, 110
2, 3, 93, 126, 16, 110
2, 3, 91, 123, 16, 110
2, 3, 88, 120, 16, 110
2, 3, 89, 124, 16, 110
2, 3, 85, 117, 16, 110
2, 3, 92, 120, 16, 110
2, 3, 86, 125, 16, 110
2, 3, 92, 120, 16, 110
2, 3, 92, 127, 16, 110
2, 3, 90, 124, 16, 110
2, 3, 91, 124, 16, 110
2, 3, 91, 126, 16, 110
2, 3, 87, 113, 16, 110
2, 3, 93, 129, 16, 110
2, 3, 88, 120, 16, 110
2, 3, 93, 120, 16, 110
2, 3, 88, 107, 16, 110
2, 3, 91, 130, 16, 110
2, 3, 88, 118, 16, 110
2, 3, 93, 116, 16, 110
2, 3, 93, 122, 16, 110
2, 3, 91, 117, 16, 110
2, 3, 93, 115, 16, 110
2, 3, 90, 120, 16, 110
2, 3, 90, 118, 16, 110
2, 3, 92, 120, 16, 110
2, 3, 89, 118, 16, 110
2, 3, 94, 132, 16, 110
2, 3, 91, 116, 16, 110
2, 3, 92, 119, 16, 110
2, 3, 92, 106, 16, 110
