from, to, dqf, range, status, distance
2, 3, 86, 130, 16, 134
2, 3, 91, 133, 16, 134
2, 3, 94, 129, 16, 134
2, 3, 90, 141, 16, 134
2, 3, 90, 128, 16, 134
2, 3, 90, 135, 16, 134
2, 3, 91, 137, 16, 134
2, 3, 91, 134, 16, 134
2, 3, 92, 141, 16, 134
2, 3, 88, 123, 16, 134
2, 3, 91, 142, 16, 134
2, 3, 88, 135, 16, 134
2, 3, 91, 118, 16, 134
2, 3, 88, 131, 16, 134
2, 3, 94, 140, 16, 134
2, 3, 90, 133, 16, 134
2, 3, 92, 135, 16, 134
2, 3, 94, 137, 16, 134
2, 3, 90, 134, 16, 134
2, 3, 87, 119, 16, 134
2, 3, 91, 129, 16, 134
2, 3, 83, 123, 16, 134
2, 3, 85, 120, 16, 134
2, 3, 84, 104, 16, 134
2, 3, 90, 121, 16, 134
2, 3, 81, 96, 16, 134
2, 3, 92, 138, 16, 134
2, 3, 89, 124, 16, 134
2, 3, 90, 141, 16, 134
2, 3, 90, 125, 16, 134
2, 3, 91, 134, 16, 134
2, 3, 93, 137, 16, 134
2, 3, 87, 121, 16, 134
2, 3, 74, 74, 16, 134
2, 3, 90, 123, 16, 134
2, 3, 85, 127, 16, 134
2, 3, 90, 131, 16, 134
2, 3, 82, 93, 16, 134
2, 3, 91, 125, 16, 134
2, 3, 91, 116, 16, 134
2, 3, 91, 122, 16, 134
2, 3, 93, 133, 16, 134
2, 3, 89, 127, 16, 134
2, 3, 92, 126, 16, 134
2, 3, 92, 126, 16, 134
2, 3, 90, 126, 16, 134
2, 3, 93, 128, 16, 134
2, 3, 86, 128, 16, 134
2, 3, 92, 132, 16, 134
2, 3, 90, 120, 16, 134
2, 3, 87, 127, 16, 134
2, 3, 89, 123, 16, 134
2, 3, 85, 117, 16, 134
2, 3, 90, 135, 16, 134
2, 3, 92, 130, 16, 134
2, 3, 91, 113, 16, 134
2, 3, 87, 111, 16, 134
2, 3, 90, 127, 16, 134
2, 3, 89, 131, 16, 134
2, 3, 89, 120, 16, 134
2, 3, 85, 131, 16, 134
2, 3, 93, 137, 16, 134
2, 3, 89, 130, 16, 134
2, 3, 88, 131, 16, 134
2, 3, 87, 123, 16, 134
2, 3, 90, 120, 16, 134
2, 3, 88, 118, 16, 134
2, 3, 94, 143, 16, 134
2, 3, 90, 131, 16, 134
2, 3, 91, 125, 16, 134
2, 3, 81, 113, 16, 134
2, 3, 92, 137, 16, 134
2, 3, 88, 125, 16, 134
2, 3, 91, 117, 16, 134
2, 3, 89, 129, 16, 134
2, 3, 90, 123, 16, 134
2, 3, 80, 93, 16, 134
2, 3, 89, 131, 16, 134
2, 3, 88, 127, 16, 134
2, 3, 90, 126, 16, 134
2, 3, 85, 133, 16, 134
2, 3, 92, 136, 16, 134
2, 3, 86, 123, 16, 134
2, 3, 89, 126, 16, 134
2, 3, 87, 126, 16, 134
2, 3, 89, 118, 16, 134
2, 3, 84, 112, 16, 134
2, 3, 91, 120, 16, 134
2, 3, 89, 125, 16, 134
2, 3, 86, 112, 16, 134
2, 3, 89, 131, 16, 134
2, 3, 88, 105, 16, 134
2, 3, 93, 120, 16, 134
2, 3, 90, 123, 16, 134
2, 3, 85, 119, 16, 134
2, 3, 92, 121, 16, 134
2, 3, 92, 134, 16, 134
2, 3, 87, 112, 16, 134
2, 3, 78, 86, 16, 134
2, 3, 89, 136, 16, 134
2, 3, 85, 118, 16, 134
2, 3, 91, 124, 16, 134
2, 3, 88, 122, 16, 134
2, 3, 88, 135, 16, 134
2, 3, 90, 126, 16, 134
2, 3, 90, 120, 16, 134
2, 3, 82, 108, 16, 134
2, 3, 91, 138, 16, 134
2, 3, 79, 115, 16, 134
2, 3, 88, 115, 16, 134
2, 3, 89, 122, 16, 134
2, 3, 85, 120, 16, 134
2, 3, 87, 118, 16, 134
2, 3, 88, 117, 16, 134
2, 3, 88, 125, 16, 134
2, 3, 90, 133, 16, 134
2, 3, 91, 113, 16, 134
2, 3, 89, 122, 16, 134
2, 3, 83, 124, 16, 134
2, 3, 90, 126, 16, 134
2, 3, 91, 132, 16, 134
2, 3, 88, 142, 16, 134
2, 3, 85, 130, 16, 134
2, 3, 93, 145, 16, 134
2, 3, 91, 122, 16, 134
2, 3, 90, 138, 16, 134
2, 3, 89, 124, 16, 134
2, 3, 89, 122, 16, 134
2, 3, 90, 129, 16, 134
2, 3, 83, 97, 16, 134
2, 3, 79, 97, 16, 134
2, 3, 87, 127, 16, 134
2, 3, 91, 126, 16, 134
2, 3, 89, 124, 16, 134
2, 3, 85, 111, 16, 134
2, 3, 77, 85, 16, 134
2, 3, 91, 138, 16, 134
2, 3, 88, 117, 16, 134
2, 3, 89, 126, 16, 134
2, 3, 89, 122, 16, 134
2, 3, 90, 127, 16, 134
2, 3, 88, 109, 16, 134
2, 3, 89, 131, 16, 134
2, 3, 87, 115, 16, 134
2, 3, 89, 112, 16, 134
2, 3, 83, 116, 16, 134
2, 3, 92, 146, 16, 134
2, 3, 81, 92, 16, 134
2, 3, 90, 124, 16, 134
2, 3, 89, 123, 16, 134
2, 3, 90, 123, 16, 134
2, 3, 90, 113, 16, 134
2, 3, 92, 132, 16, 134
2, 3, 90, 121, 16, 134
2, 3, 88, 120, 16, 134
2, 3, 90, 133, 16, 134
2, 3, 89, 135, 16, 134
2, 3, 88, 120, 16, 134
2, 3, 89, 120, 16, 134
2, 3, 93, 133, 16, 134
2, 3, 88, 125, 16, 134
2, 3, 87, 123, 16, 134
2, 3, 88, 128, 16, 134
2, 3, 93, 135, 16, 134
2, 3, 74, 76, 16, 134
2, 3, 90, 129, 16, 134
2, 3, 73, 87, 16, 134
2, 3, 92, 127, 16, 134
