from, to, dqf, range, status, distance
2, 3, 72, 167, 16, 206
2, 3, 78, 192, 16, 206
2, 3, 72, 202, 16, 206
2, 3, 78, 200, 16, 206
2, 3, 91, 182, 16, 206
2, 3, 85, 186, 16, 206
2, 3, 75, 209, 16, 206
2, 3, 77, 195, 16, 206
2, 3, 84, 213, 16, 206
2, 3, 79, 219, 16, 206
2, 3, 80, 200, 16, 206
2, 3, 76, 203, 16, 206
2, 3, 81, 195, 16, 206
2, 3, 75, 197, 16, 206
2, 3, 80, 184, 16, 206
2, 3, 77, 187, 16, 206
2, 3, 81, 212, 16, 206
2, 3, 84, 222, 16, 206
2, 3, 79, 204, 16, 206
2, 3, 88, 248, 16, 206
2, 3, 77, 204, 16, 206
2, 3, 73, 203, 16, 206
2, 3, 82, 208, 16, 206
2, 3, 81, 205, 16, 206
2, 3, 75, 188, 16, 206
2, 3, 86, 204, 16, 206
2, 3, 74, 212, 16, 206
2, 3, 85, 205, 16, 206
2, 3, 82, 234, 16, 206
2, 3, 85, 213, 16, 206
2, 3, 76, 195, 16, 206
2, 3, 86, 198, 16, 206
2, 3, 78, 207, 16, 206
2, 3, 85, 259, 16, 206
2, 3, 85, 209, 16, 206
2, 3, 81, 200, 16, 206
2, 3, 88, 242, 16, 206
2, 3, 82, 228, 16, 206
2, 3, 81, 174, 16, 206
2, 3, 78, 208, 16, 206
2, 3, 76, 198, 16, 206
2, 3, 78, 191, 16, 206
2, 3, 83, 153, 16, 206
2, 3, 78, 204, 16, 206
2, 3, 85, 237, 16, 206
2, 3, 0, 65535, 233, 206
2, 3, 0, 65535, 24, 206
2, 3, 76, 199, 16, 206
2, 3, 80, 209, 16, 206
2, 3, 76, 189, 16, 206
2, 3, 82, 207, 16, 206
2, 3, 80, 190, 16, 206
2, 3, 76, 232, 16, 206
2, 3, 77, 201, 16, 206
2, 3, 79, 189, 16, 206
2, 3, 76, 190, 16, 206
2, 3, 80, 199, 16, 206
2, 3, 82, 213, 16, 206
2, 3, 84, 171, 16, 206
2, 3, 78, 196, 16, 206
2, 3, 83, 227, 16, 206
2, 3, 88, 228, 16, 206
2, 3, 78, 192, 16, 206
2, 3, 83, 194, 16, 206
2, 3, 80, 214, 16, 206
2, 3, 75, 198, 16, 206
2, 3, 75, 202, 16, 206
2, 3, 78, 200, 16, 206
2, 3, 77, 206, 16, 206
2, 3, 83, 201, 16, 206
2, 3, 84, 198, 16, 206
2, 3, 83, 183, 16, 206
2, 3, 79, 179, 16, 206
2, 3, 84, 192, 16, 206
2, 3, 81, 205, 16, 206
2, 3, 79, 232, 16, 206
2, 3, 74, 225, 16, 206
2, 3, 79, 202, 16, 206
2, 3, 74, 201, 16, 206
2, 3, 77, 177, 16, 206
2, 3, 92, 201, 16, 206
2, 3, 78, 189, 16, 206
2, 3, 75, 223, 16, 206
2, 3, 82, 214, 16, 206
2, 3, 79, 211, 16, 206
2, 3, 76, 165, 16, 206
2, 3, 81, 249, 16, 206
2, 3, 79, 198, 16, 206
2, 3, 81, 201, 16, 206
2, 3, 85, 190, 16, 206
2, 3, 84, 201, 16, 206
2, 3, 76, 201, 16, 206
2, 3, 80, 192, 16, 206
2, 3, 97, 193, 16, 206
2, 3, 78, 198, 16, 206
