from, to, dqf, range, status, distance
2, 3, 87, 65, 16, 40
2, 3, 90, 48, 16, 40
2, 3, 100, 45, 16, 40
2, 3, 76, 37, 16, 40
2, 3, 79, 32, 16, 40
2, 3, 0, 33, 16, 40
2, 3, 99, 31, 16, 40
2, 3, 85, 40, 16, 40
2, 3, 79, 31, 16, 40
2, 3, 83, 32, 16, 40
2, 3, 74, 36, 16, 40
2, 3, 85, 37, 16, 40
2, 3, 100, 32, 16, 40
2, 3, 55, 22, 16, 40
2, 3, 82, 38, 16, 40
2, 3, 0, 34, 16, 40
2, 3, 81, 49, 16, 40
2, 3, 100, 37, 16, 40
2, 3, 69, 27, 16, 40
2, 3, 100, 57, 16, 40
2, 3, 0, 36, 16, 40
2, 3, 66, 30, 16, 40
2, 3, 74, 36, 16, 40
2, 3, 89, 40, 16, 40
2, 3, 82, 25, 16, 40
2, 3, 72, 28, 16, 40
2, 3, 100, 45, 16, 40
2, 3, 66, 28, 16, 40
2, 3, 0, 38, 16, 40
2, 3, 74, 31, 16, 40
2, 3, 89, 49, 16, 40
2, 3, 100, 23, 16, 40
2, 3, 0, 37, 16, 40
2, 3, 65, 31, 16, 40
2, 3, 64, 26, 16, 40
2, 3, 73, 29, 16, 40
2, 3, 91, 28, 16, 40
2, 3, 63, 24, 16, 40
2, 3, 62, 28, 16, 40
2, 3, 80, 44, 16, 40
2, 3, 90, 42, 16, 40
2, 3, 69, 27, 16, 40
2, 3, 100, 25, 16, 40
2, 3, 74, 27, 16, 40
2, 3, 78, 29, 16, 40
2, 3, 68, 36, 16, 40
2, 3, 90, 41, 16, 40
2, 3, 100, 23, 16, 40
2, 3, 0, 35, 16, 40
2, 3, 65, 25, 16, 40
2, 3, 74, 28, 16, 40
2, 3, 82, 25, 16, 40
2, 3, 75, 28, 16, 40
2, 3, 86, 28, 16, 40
2, 3, 59, 27, 16, 40
2, 3, 67, 24, 16, 40
2, 3, 69, 32, 16, 40
2, 3, 68, 28, 16, 40
2, 3, 73, 29, 16, 40
2, 3, 67, 31, 16, 40
2, 3, 77, 24, 16, 40
2, 3, 94, 36, 16, 40
2, 3, 62, 29, 16, 40
2, 3, 64, 20, 16, 40
2, 3, 75, 38, 16, 40
2, 3, 64, 27, 16, 40
2, 3, 100, 26, 16, 40
2, 3, 63, 22, 16, 40
2, 3, 81, 25, 16, 40
2, 3, 100, 37, 16, 40
2, 3, 77, 29, 16, 40
2, 3, 85, 22, 16, 40
2, 3, 69, 30, 16, 40
2, 3, 70, 35, 16, 40
