from, to, dqf, range, status, distance
2, 3, 88, 82, 16, 80
2, 3, 87, 77, 16, 80
2, 3, 90, 83, 16, 80
2, 3, 98, 80, 16, 80
2, 3, 95, 88, 16, 80
2, 3, 90, 77, 16, 80
2, 3, 86, 55, 16, 80
2, 3, 86, 58, 16, 80
2, 3, 90, 74, 16, 80
2, 3, 81, 90, 16, 80
2, 3, 74, 64, 16, 80
2, 3, 75, 42, 16, 80
2, 3, 87, 79, 16, 80
2, 3, 86, 79, 16, 80
2, 3, 92, 78, 16, 80
2, 3, 71, 59, 16, 80
2, 3, 62, 42, 16, 80
2, 3, 70, 49, 16, 80
2, 3, 88, 83, 16, 80
2, 3, 86, 83, 16, 80
2, 3, 84, 82, 16, 80
2, 3, 91, 78, 16, 80
2, 3, 86, 73, 16, 80
2, 3, 94, 91, 16, 80
2, 3, 89, 78, 16, 80
2, 3, 88, 86, 16, 80
2, 3, 91, 86, 16, 80
2, 3, 64, 48, 16, 80
2, 3, 81, 87, 16, 80
2, 3, 83, 81, 16, 80
2, 3, 80, 66, 16, 80
2, 3, 85, 76, 16, 80
2, 3, 85, 75, 16, 80
2, 3, 91, 91, 16, 80
2, 3, 81, 65, 16, 80
2, 3, 86, 73, 16, 80
2, 3, 79, 68, 16, 80
2, 3, 91, 96, 16, 80
2, 3, 87, 80, 16, 80
2, 3, 92, 89, 16, 80
2, 3, 78, 84, 16, 80
2, 3, 89, 89, 16, 80
2, 3, 83, 78, 16, 80
2, 3, 82, 65, 16, 80
2, 3, 86, 79, 16, 80
2, 3, 97, 102, 16, 80
2, 3, 90, 86, 16, 80
2, 3, 87, 82, 16, 80
2, 3, 89, 91, 16, 80
2, 3, 71, 64, 16, 80
2, 3, 89, 83, 16, 80
2, 3, 86, 67, 16, 80
2, 3, 87, 86, 16, 80
2, 3, 94, 94, 16, 80
2, 3, 90, 87, 16, 80
2, 3, 82, 75, 16, 80
2, 3, 89, 73, 16, 80
2, 3, 85, 82, 16, 80
2, 3, 75, 78, 16, 80
2, 3, 86, 76, 16, 80
2, 3, 91, 83, 16, 80
2, 3, 100, 51, 16, 80
2, 3, 91, 90, 16, 80
2, 3, 85, 67, 16, 80
2, 3, 86, 75, 16, 80
2, 3, 80, 72, 16, 80
2, 3, 84, 70, 16, 80
2, 3, 89, 74, 16, 80
2, 3, 88, 83, 16, 80
2, 3, 89, 82, 16, 80
2, 3, 58, 44, 16, 80
2, 3, 86, 72, 16, 80
2, 3, 86, 75, 16, 80
2, 3, 84, 71, 16, 80
2, 3, 84, 74, 16, 80
2, 3, 86, 84, 16, 80
2, 3, 84, 78, 16, 80
2, 3, 67, 52, 16, 80
2, 3, 93, 91, 16, 80
2, 3, 97, 80, 16, 80
2, 3, 91, 43, 16, 80
2, 3, 84, 81, 16, 80
2, 3, 89, 80, 16, 80
2, 3, 74, 65, 16, 80
2, 3, 90, 89, 16, 80
2, 3, 80, 56, 16, 80
2, 3, 89, 86, 16, 80
2, 3, 93, 86, 16, 80
2, 3, 77, 63, 16, 80
2, 3, 84, 70, 16, 80
2, 3, 82, 72, 16, 80
2, 3, 94, 74, 16, 80
2, 3, 85, 75, 16, 80
2, 3, 68, 70, 16, 80
2, 3, 80, 60, 16, 80
2, 3, 50, 36, 16, 80
2, 3, 88, 94, 16, 80
2, 3, 90, 104, 16, 80
2, 3, 88, 76, 16, 80
2, 3, 85, 76, 16, 80
2, 3, 91, 80, 16, 80
2, 3, 64, 58, 16, 80
2, 3, 88, 77, 16, 80
2, 3, 90, 74, 16, 80
2, 3, 68, 47, 16, 80
2, 3, 81, 86, 16, 80
2, 3, 77, 65, 16, 80
2, 3, 85, 70, 16, 80
2, 3, 86, 67, 16, 80
2, 3, 84, 69, 16, 80
2, 3, 92, 93, 16, 80
2, 3, 91, 76, 16, 80
2, 3, 87, 59, 16, 80
2, 3, 94, 68, 16, 80
2, 3, 92, 71, 16, 80
2, 3, 91, 67, 16, 80
2, 3, 81, 69, 16, 80
2, 3, 79, 70, 16, 80
2, 3, 88, 65, 16, 80
2, 3, 67, 57, 16, 80
2, 3, 95, 76, 16, 80
2, 3, 96, 64, 16, 80
2, 3, 97, 100, 16, 80
2, 3, 87, 64, 16, 80
2, 3, 76, 48, 16, 80
2, 3, 82, 67, 16, 80
2, 3, 75, 57, 16, 80
2, 3, 87, 82, 16, 80
2, 3, 100, 57, 16, 80
2, 3, 88, 68, 16, 80
2, 3, 80, 64, 16, 80
2, 3, 85, 55, 16, 80
2, 3, 89, 69, 16, 80
2, 3, 89, 76, 16, 80
2, 3, 93, 80, 16, 80
2, 3, 78, 56, 16, 80
2, 3, 92, 73, 16, 80
2, 3, 90, 82, 16, 80
2, 3, 96, 81, 16, 80
2, 3, 88, 70, 16, 80
2, 3, 80, 68, 16, 80
2, 3, 84, 73, 16, 80
2, 3, 92, 90, 16, 80
2, 3, 75, 60, 16, 80
2, 3, 64, 57, 16, 80
2, 3, 72, 78, 16, 80
2, 3, 88, 74, 16, 80
2, 3, 85, 69, 16, 80
2, 3, 83, 70, 16, 80
2, 3, 88, 71, 16, 80
2, 3, 78, 56, 16, 80
2, 3, 88, 61, 16, 80
2, 3, 93, 56, 16, 80
2, 3, 91, 76, 16, 80
2, 3, 81, 66, 16, 80
2, 3, 98, 93, 16, 80
2, 3, 91, 94, 16, 80
2, 3, 88, 78, 16, 80
