from, to, dqf, range, status, distance
2, 3, 76, 61, 16, 92
2, 3, 76, 63, 16, 92
2, 3, 66, 60, 16, 92
2, 3, 75, 75, 16, 92
2, 3, 74, 44, 16, 92
2, 3, 84, 81, 16, 92
2, 3, 78, 73, 16, 92
2, 3, 72, 63, 16, 92
2, 3, 73, 64, 16, 92
2, 3, 74, 80, 16, 92
2, 3, 74, 82, 16, 92
2, 3, 81, 80, 16, 92
2, 3, 82, 81, 16, 92
2, 3, 85, 89, 16, 92
2, 3, 80, 83, 16, 92
2, 3, 79, 65, 16, 92
2, 3, 77, 71, 16, 92
2, 3, 83, 93, 16, 92
2, 3, 78, 70, 16, 92
2, 3, 80, 81, 16, 92
2, 3, 76, 73, 16, 92
2, 3, 70, 72, 16, 92
2, 3, 77, 57, 16, 92
2, 3, 78, 71, 16, 92
2, 3, 75, 73, 16, 92
2, 3, 80, 82, 16, 92
2, 3, 91, 83, 16, 92
2, 3, 82, 74, 16, 92
2, 3, 73, 62, 16, 92
2, 3, 79, 85, 16, 92
2, 3, 81, 90, 16, 92
2, 3, 87, 98, 16, 92
2, 3, 77, 61, 16, 92
2, 3, 74, 62, 16, 92
2, 3, 76, 89, 16, 92
2, 3, 74, 60, 16, 92
2, 3, 70, 76, 16, 92
2, 3, 75, 70, 16, 92
2, 3, 90, 110, 16, 92
2, 3, 78, 79, 16, 92
2, 3, 86, 95, 16, 92
2, 3, 74, 71, 16, 92
2, 3, 72, 59, 16, 92
2, 3, 74, 65, 16, 92
2, 3, 74, 55, 16, 92
2, 3, 63, 57, 16, 92
2, 3, 67, 60, 16, 92
2, 3, 80, 83, 16, 92
2, 3, 69, 66, 16, 92
2, 3, 60, 55, 16, 92
2, 3, 75, 67, 16, 92
2, 3, 73, 67, 16, 92
2, 3, 75, 68, 16, 92
2, 3, 73, 70, 16, 92
2, 3, 74, 78, 16, 92
2, 3, 84, 72, 16, 92
2, 3, 74, 70, 16, 92
2, 3, 77, 67, 16, 92
2, 3, 77, 98, 16, 92
2, 3, 78, 71, 16, 92
2, 3, 76, 67, 16, 92
2, 3, 77, 62, 16, 92
2, 3, 76, 70, 16, 92
2, 3, 80, 68, 16, 92
2, 3, 70, 64, 16, 92
2, 3, 76, 64, 16, 92
2, 3, 77, 76, 16, 92
2, 3, 77, 77, 16, 92
2, 3, 84, 82, 16, 92
2, 3, 81, 68, 16, 92
2, 3, 65, 55, 16, 92
2, 3, 67, 67, 16, 92
2, 3, 82, 71, 16, 92
2, 3, 87, 84, 16, 92
2, 3, 76, 64, 16, 92
2, 3, 84, 75, 16, 92
2, 3, 80, 79, 16, 92
2, 3, 85, 84, 16, 92
2, 3, 88, 95, 16, 92
2, 3, 84, 76, 16, 92
2, 3, 62, 56, 16, 92
2, 3, 76, 76, 16, 92
2, 3, 69, 70, 16, 92
2, 3, 68, 64, 16, 92
2, 3, 79, 73, 16, 92
2, 3, 79, 71, 16, 92
2, 3, 81, 69, 16, 92
2, 3, 88, 96, 16, 92
2, 3, 82, 68, 16, 92
2, 3, 68, 61, 16, 92
2, 3, 67, 53, 16, 92
2, 3, 84, 75, 16, 92
2, 3, 80, 80, 16, 92
2, 3, 79, 84, 16, 92
2, 3, 56, 56, 16, 92
2, 3, 66, 70, 16, 92
2, 3, 76, 73, 16, 92
2, 3, 76, 71, 16, 92
2, 3, 83, 83, 16, 92
2, 3, 74, 71, 16, 92
2, 3, 78, 67, 16, 92
2, 3, 78, 77, 16, 92
2, 3, 81, 84, 16, 92
2, 3, 77, 73, 16, 92
2, 3, 73, 67, 16, 92
2, 3, 84, 95, 16, 92
2, 3, 67, 54, 16, 92
2, 3, 72, 69, 16, 92
2, 3, 75, 55, 16, 92
2, 3, 79, 62, 16, 92
2, 3, 82, 72, 16, 92
2, 3, 77, 65, 16, 92
2, 3, 81, 78, 16, 92
2, 3, 74, 61, 16, 92
2, 3, 82, 69, 16, 92
2, 3, 78, 74, 16, 92
2, 3, 75, 73, 16, 92
2, 3, 86, 92, 16, 92
2, 3, 71, 62, 16, 92
2, 3, 73, 62, 16, 92
2, 3, 74, 81, 16, 92
2, 3, 81, 83, 16, 92
2, 3, 81, 76, 16, 92
2, 3, 81, 78, 16, 92
2, 3, 79, 74, 16, 92
2, 3, 85, 77, 16, 92
2, 3, 71, 71, 16, 92
2, 3, 82, 82, 16, 92
2, 3, 75, 68, 16, 92
2, 3, 71, 65, 16, 92
2, 3, 84, 91, 16, 92
2, 3, 71, 89, 16, 92
2, 3, 69, 80, 16, 92
2, 3, 81, 86, 16, 92
2, 3, 82, 84, 16, 92
2, 3, 87, 77, 16, 92
2, 3, 78, 74, 16, 92
2, 3, 75, 68, 16, 92
2, 3, 78, 71, 16, 92
2, 3, 83, 77, 16, 92
2, 3, 81, 82, 16, 92
2, 3, 73, 75, 16, 92
2, 3, 77, 73, 16, 92
2, 3, 72, 84, 16, 92
2, 3, 74, 82, 16, 92
2, 3, 69, 58, 16, 92
2, 3, 72, 60, 16, 92
2, 3, 68, 64, 16, 92
2, 3, 86, 92, 16, 92
2, 3, 76, 73, 16, 92
2, 3, 73, 62, 16, 92
2, 3, 75, 63, 16, 92
2, 3, 73, 55, 16, 92
2, 3, 69, 71, 16, 92
2, 3, 74, 72, 16, 92
2, 3, 78, 84, 16, 92
2, 3, 77, 80, 16, 92
2, 3, 78, 63, 16, 92
2, 3, 82, 67, 16, 92
2, 3, 70, 68, 16, 92
2, 3, 78, 65, 16, 92
2, 3, 79, 62, 16, 92
2, 3, 78, 68, 16, 92
2, 3, 69, 73, 16, 92
2, 3, 77, 59, 16, 92
2, 3, 80, 87, 16, 92
2, 3, 71, 70, 16, 92
2, 3, 75, 86, 16, 92
2, 3, 60, 85, 16, 92
2, 3, 71, 58, 16, 92
2, 3, 78, 78, 16, 92
2, 3, 82, 80, 16, 92
2, 3, 74, 75, 16, 92
2, 3, 76, 67, 16, 92
2, 3, 82, 79, 16, 92
2, 3, 76, 64, 16, 92
2, 3, 77, 61, 16, 92
2, 3, 78, 62, 16, 92
2, 3, 76, 57, 16, 92
2, 3, 76, 67, 16, 92
2, 3, 76, 66, 16, 92
