from, to, dqf, range, status, distance
2, 3, 65, 34, 16, 44
2, 3, 82, 47, 16, 44
2, 3, 86, 49, 16, 44
2, 3, 94, 56, 16, 44
2, 3, 80, 44, 16, 44
2, 3, 85, 55, 16, 44
2, 3, 79, 57, 16, 44
2, 3, 67, 32, 16, 44
2, 3, 76, 44, 16, 44
2, 3, 74, 49, 16, 44
2, 3, 84, 52, 16, 44
2, 3, 96, 66, 16, 44
2, 3, 79, 51, 16, 44
2, 3, 80, 56, 16, 44
2, 3, 85, 51, 16, 44
2, 3, 83, 53, 16, 44
2, 3, 94, 62, 16, 44
2, 3, 85, 55, 16, 44
2, 3, 80, 46, 16, 44
2, 3, 80, 60, 16, 44
2, 3, 67, 33, 16, 44
2, 3, 89, 53, 16, 44
2, 3, 87, 57, 16, 44
2, 3, 91, 57, 16, 44
2, 3, 87, 60, 16, 44
2, 3, 83, 48, 16, 44
2, 3, 83, 46, 16, 44
2, 3, 80, 41, 16, 44
2, 3, 84, 52, 16, 44
2, 3, 86, 54, 16, 44
2, 3, 93, 54, 16, 44
2, 3, 86, 49, 16, 44
2, 3, 84, 43, 16, 44
2, 3, 95, 61, 16, 44
2, 3, 94, 56, 16, 44
2, 3, 98, 53, 16, 44
2, 3, 75, 42, 16, 44
2, 3, 92, 59, 16, 44
2, 3, 89, 56, 16, 44
2, 3, 85, 54, 16, 44
2, 3, 86, 56, 16, 44
2, 3, 82, 47, 16, 44
2, 3, 88, 46, 16, 44
2, 3, 70, 34, 16, 44
2, 3, 82, 45, 16, 44
2, 3, 71, 42, 16, 44
2, 3, 79, 54, 16, 44
2, 3, 81, 44, 16, 44
2, 3, 88, 59, 16, 44
2, 3, 89, 52, 16, 44
2, 3, 89, 53, 16, 44
2, 3, 93, 49, 16, 44
2, 3, 60, 33, 16, 44
2, 3, 88, 50, 16, 44
2, 3, 87, 53, 16, 44
2, 3, 89, 55, 16, 44
2, 3, 83, 52, 16, 44
2, 3, 88, 59, 16, 44
2, 3, 92, 51, 16, 44
2, 3, 78, 42, 16, 44
2, 3, 74, 48, 16, 44
2, 3, 86, 45, 16, 44
2, 3, 0, 31, 16, 44
2, 3, 87, 52, 16, 44
2, 3, 76, 49, 16, 44
2, 3, 84, 53, 16, 44
2, 3, 81, 49, 16, 44
2, 3, 89, 58, 16, 44
2, 3, 84, 48, 16, 44
2, 3, 67, 38, 16, 44
2, 3, 67, 47, 16, 44
2, 3, 71, 51, 16, 44
2, 3, 88, 53, 16, 44
2, 3, 86, 43, 16, 44
2, 3, 89, 56, 16, 44
2, 3, 83, 59, 16, 44
2, 3, 73, 39, 16, 44
2, 3, 86, 53, 16, 44
2, 3, 83, 40, 16, 44
2, 3, 85, 53, 16, 44
2, 3, 75, 46, 16, 44
2, 3, 75, 41, 16, 44
2, 3, 69, 47, 16, 44
2, 3, 77, 45, 16, 44
2, 3, 87, 41, 16, 44
2, 3, 82, 52, 16, 44
2, 3, 93, 52, 16, 44
2, 3, 84, 52, 16, 44
2, 3, 89, 52, 16, 44
2, 3, 80, 45, 16, 44
2, 3, 78, 40, 16, 44
2, 3, 70, 40, 16, 44
2, 3, 89, 60, 16, 44
2, 3, 91, 64, 16, 44
2, 3, 82, 44, 16, 44
2, 3, 74, 38, 16, 44
2, 3, 87, 41, 16, 44
2, 3, 85, 51, 16, 44
2, 3, 83, 36, 16, 44
2, 3, 80, 38, 16, 44
2, 3, 78, 47, 16, 44
2, 3, 73, 53, 16, 44
2, 3, 88, 49, 16, 44
2, 3, 88, 55, 16, 44
2, 3, 82, 48, 16, 44
2, 3, 74, 32, 16, 44
2, 3, 76, 38, 16, 44
2, 3, 78, 27, 16, 44
2, 3, 92, 58, 16, 44
2, 3, 79, 48, 16, 44
2, 3, 79, 50, 16, 44
2, 3, 77, 41, 16, 44
2, 3, 86, 55, 16, 44
2, 3, 83, 46, 16, 44
2, 3, 86, 45, 16, 44
2, 3, 86, 50, 16, 44
2, 3, 75, 41, 16, 44
2, 3, 80, 41, 16, 44
2, 3, 73, 54, 16, 44
2, 3, 82, 44, 16, 44
2, 3, 86, 50, 16, 44
2, 3, 0, 29, 16, 44
2, 3, 78, 45, 16, 44
2, 3, 94, 58, 16, 44
2, 3, 83, 48, 16, 44
2, 3, 83, 48, 16, 44
2, 3, 86, 45, 16, 44
2, 3, 81, 46, 16, 44
2, 3, 81, 45, 16, 44
2, 3, 87, 42, 16, 44
2, 3, 85, 62, 16, 44
2, 3, 84, 51, 16, 44
2, 3, 69, 51, 16, 44
2, 3, 83, 54, 16, 44
2, 3, 86, 56, 16, 44
2, 3, 83, 49, 16, 44
2, 3, 85, 54, 16, 44
2, 3, 86, 55, 16, 44
2, 3, 85, 55, 16, 44
2, 3, 85, 48, 16, 44
2, 3, 83, 60, 16, 44
2, 3, 77, 49, 16, 44
2, 3, 82, 42, 16, 44
