from, to, dqf, range, status, distance
3, 2, 86, 94, 16, 120
3, 2, 94, 133, 16, 120
3, 2, 86, 101, 16, 120
3, 2, 96, 127, 16, 120
3, 2, 77, 83, 16, 120
3, 2, 79, 73, 16, 120
3, 2, 95, 116, 16, 120
3, 2, 92, 124, 16, 120
3, 2, 81, 84, 16, 120
3, 2, 86, 96, 16, 120
3, 2, 90, 148, 16, 120
3, 2, 76, 71, 16, 120
3, 2, 91, 147, 16, 120
3, 2, 80, 75, 16, 120
3, 2, 74, 69, 16, 120
3, 2, 80, 85, 16, 120
3, 2, 61, 65, 16, 120
3, 2, 83, 88, 16, 120
3, 2, 93, 132, 16, 120
3, 2, 80, 75, 16, 120
3, 2, 87, 97, 16, 120
3, 2, 81, 105, 16, 120
3, 2, 72, 80, 16, 120
3, 2, 81, 81, 16, 120
3, 2, 89, 142, 16, 120
3, 2, 72, 116, 16, 120
3, 2, 74, 62, 16, 120
3, 2, 86, 85, 16, 120
3, 2, 87, 123, 16, 120
3, 2, 80, 89, 16, 120
3, 2, 76, 70, 16, 120
3, 2, 82, 78, 16, 120
3, 2, 84, 105, 16, 120
3, 2, 89, 117, 16, 120
3, 2, 91, 126, 16, 120
3, 2, 86, 145, 16, 120
3, 2, 84, 85, 16, 120
3, 2, 90, 116, 16, 120
3, 2, 86, 88, 16, 120
3, 2, 85, 106, 16, 120
3, 2, 92, 133, 16, 120
3, 2, 68, 73, 16, 120
3, 2, 77, 71, 16, 120
3, 2, 81, 76, 16, 120
3, 2, 82, 93, 16, 120
3, 2, 95, 127, 16, 120
3, 2, 83, 85, 16, 120
3, 2, 85, 141, 16, 120
3, 2, 79, 92, 16, 120
3, 2, 92, 122, 16, 120
