from, to, dqf, range, status, distance
2, 2, 82, 94, 16, 100
2, 2, 85, 94, 16, 100
2, 2, 82, 93, 16, 100
2, 2, 83, 99, 16, 100
2, 2, 87, 99, 16, 100
2, 2, 92, 104, 16, 100
2, 2, 95, 112, 16, 100
2, 2, 86, 99, 16, 100
2, 2, 84, 91, 16, 100
2, 2, 87, 89, 16, 100
2, 2, 91, 102, 16, 100
2, 2, 88, 98, 16, 100
2, 2, 90, 113, 16, 100
2, 2, 69, 91, 16, 100
2, 2, 67, 66, 16, 100
2, 2, 88, 95, 16, 100
2, 2, 88, 98, 16, 100
2, 2, 89, 105, 16, 100
2, 2, 83, 92, 16, 100
2, 2, 85, 105, 16, 100
2, 2, 90, 100, 16, 100
2, 2, 87, 109, 16, 100
2, 2, 76, 89, 16, 100
2, 2, 85, 98, 16, 100
2, 2, 89, 109, 16, 100
2, 2, 87, 101, 16, 100
2, 2, 81, 71, 16, 100
2, 2, 85, 109, 16, 100
2, 2, 84, 96, 16, 100
2, 2, 73, 93, 16, 100
2, 2, 80, 104, 16, 100
2, 2, 69, 85, 16, 100
2, 2, 84, 110, 16, 100
2, 2, 79, 79, 16, 100
2, 2, 81, 105, 16, 100
2, 2, 85, 114, 16, 100
2, 2, 88, 111, 16, 100
2, 2, 91, 104, 16, 100
2, 2, 90, 113, 16, 100
2, 2, 90, 108, 16, 100
2, 2, 90, 101, 16, 100
2, 2, 91, 109, 16, 100
2, 2, 74, 75, 16, 100
2, 2, 86, 113, 16, 100
2, 2, 91, 111, 16, 100
2, 2, 76, 101, 16, 100
2, 2, 83, 100, 16, 100
2, 2, 90, 98, 16, 100
2, 2, 86, 98, 16, 100
2, 2, 90, 101, 16, 100
2, 2, 84, 101, 16, 100
2, 2, 86, 105, 16, 100
2, 2, 83, 98, 16, 100
2, 2, 73, 55, 16, 100
2, 2, 84, 91, 16, 100
2, 2, 95, 109, 16, 100
2, 2, 87, 112, 16, 100
2, 2, 89, 99, 16, 100
2, 2, 88, 98, 16, 100
2, 2, 77, 71, 16, 100
2, 2, 93, 118, 16, 100
2, 2, 85, 113, 16, 100
2, 2, 87, 103, 16, 100
2, 2, 96, 116, 16, 100
2, 2, 76, 70, 16, 100
2, 2, 90, 110, 16, 100
2, 2, 89, 105, 16, 100
2, 2, 85, 87, 16, 100
2, 2, 89, 104, 16, 100
2, 2, 82, 89, 16, 100
2, 2, 89, 98, 16, 100
2, 2, 91, 95, 16, 100
2, 2, 82, 95, 16, 100
2, 2, 85, 97, 16, 100
2, 2, 82, 92, 16, 100
2, 2, 84, 97, 16, 100
2, 2, 91, 125, 16, 100
2, 2, 76, 104, 16, 100
2, 2, 86, 100, 16, 100
2, 2, 84, 89, 16, 100
2, 2, 87, 97, 16, 100
2, 2, 84, 95, 16, 100
2, 2, 86, 86, 16, 100
2, 2, 88, 103, 16, 100
2, 2, 89, 109, 16, 100
2, 2, 83, 103, 16, 100
2, 2, 83, 105, 16, 100
2, 2, 86, 103, 16, 100
2, 2, 85, 100, 16, 100
2, 2, 92, 108, 16, 100
2, 2, 83, 90, 16, 100
2, 2, 86, 100, 16, 100
