from, to, dqf, range, status, distance
2, 3, 88, 110, 16, 100
2, 3, 47, 54, 16, 100
2, 3, 81, 77, 16, 100
2, 3, 90, 116, 16, 100
2, 3, 61, 59, 16, 100
2, 3, 84, 96, 16, 100
2, 3, 79, 90, 16, 100
2, 3, 83, 95, 16, 100
2, 3, 82, 90, 16, 100
2, 3, 81, 72, 16, 100
2, 3, 87, 101, 16, 100
2, 3, 84, 92, 16, 100
2, 3, 86, 104, 16, 100
2, 3, 89, 103, 16, 100
2, 3, 84, 97, 16, 100
2, 3, 85, 97, 16, 100
2, 3, 89, 103, 16, 100
2, 3, 85, 87, 16, 100
2, 3, 85, 97, 16, 100
2, 3, 86, 103, 16, 100
2, 3, 93, 118, 16, 100
2, 3, 81, 90, 16, 100
2, 3, 87, 106, 16, 100
2, 3, 84, 97, 16, 100
2, 3, 92, 112, 16, 100
2, 3, 85, 96, 16, 100
2, 3, 77, 89, 16, 100
2, 3, 77, 121, 16, 100
2, 3, 78, 78, 16, 100
2, 3, 85, 84, 16, 100
2, 3, 84, 83, 16, 100
2, 3, 86, 94, 16, 100
2, 3, 83, 97, 16, 100
2, 3, 87, 103, 16, 100
2, 3, 76, 91, 16, 100
2, 3, 86, 99, 16, 100
2, 3, 87, 106, 16, 100
2, 3, 91, 98, 16, 100
2, 3, 85, 93, 16, 100
2, 3, 90, 113, 16, 100
2, 3, 86, 101, 16, 100
2, 3, 64, 85, 16, 100
2, 3, 89, 107, 16, 100
2, 3, 84, 116, 16, 100
2, 3, 74, 80, 16, 100
2, 3, 87, 98, 16, 100
2, 3, 87, 93, 16, 100
2, 3, 89, 105, 16, 100
2, 3, 91, 98, 16, 100
2, 3, 88, 100, 16, 100
2, 3, 86, 93, 16, 100
2, 3, 82, 90, 16, 100
2, 3, 82, 97, 16, 100
2, 3, 90, 113, 16, 100
2, 3, 84, 83, 16, 100
2, 3, 84, 93, 16, 100
2, 3, 89, 106, 16, 100
2, 3, 93, 100, 16, 100
2, 3, 76, 68, 16, 100
