from, to, dqf, range, status, distance
2, 3, 77, 71, 16, 100
2, 3, 84, 92, 16, 100
2, 3, 82, 76, 16, 100
2, 3, 84, 88, 16, 100
2, 3, 86, 97, 16, 100
2, 3, 93, 114, 16, 100
2, 3, 89, 104, 16, 100
2, 3, 82, 111, 16, 100
2, 3, 98, 120, 16, 100
2, 3, 90, 98, 16, 100
2, 3, 89, 94, 16, 100
2, 3, 89, 108, 16, 100
2, 3, 85, 101, 16, 100
2, 3, 88, 104, 16, 100
2, 3, 84, 102, 16, 100
2, 3, 91, 107, 16, 100
2, 3, 96, 127, 16, 100
2, 3, 68, 67, 16, 100
2, 3, 91, 119, 16, 100
2, 3, 81, 92, 16, 100
2, 3, 95, 110, 16, 100
2, 3, 90, 108, 16, 100
2, 3, 90, 101, 16, 100
2, 3, 82, 113, 16, 100
2, 3, 81, 93, 16, 100
2, 3, 90, 113, 16, 100
2, 3, 83, 87, 16, 100
2, 3, 86, 99, 16, 100
2, 3, 92, 109, 16, 100
2, 3, 91, 114, 16, 100
2, 3, 85, 97, 16, 100
2, 3, 94, 125, 16, 100
2, 3, 72, 94, 16, 100
2, 3, 75, 92, 16, 100
2, 3, 90, 109, 16, 100
2, 3, 92, 112, 16, 100
2, 3, 89, 107, 16, 100
2, 3, 81, 92, 16, 100
2, 3, 86, 93, 16, 100
2, 3, 87, 222, 16, 100
2, 3, 76, 91, 16, 100
2, 3, 92, 111, 16, 100
2, 3, 85, 111, 16, 100
2, 3, 95, 101, 16, 100
2, 3, 83, 101, 16, 100
2, 3, 88, 107, 16, 100
2, 3, 88, 100, 16, 100
2, 3, 91, 119, 16, 100
2, 3, 74, 84, 16, 100
2, 3, 78, 98, 16, 100
2, 3, 87, 87, 16, 100
2, 3, 86, 98, 16, 100
2, 3, 83, 102, 16, 100
2, 3, 87, 99, 16, 100
2, 3, 84, 107, 16, 100
2, 3, 86, 89, 16, 100
2, 3, 89, 106, 16, 100
2, 3, 91, 102, 16, 100
2, 3, 92, 105, 16, 100
2, 3, 88, 102, 16, 100
2, 3, 83, 75, 16, 100
2, 3, 95, 115, 16, 100
2, 3, 78, 84, 16, 100
2, 3, 90, 113, 16, 100
2, 3, 81, 98, 16, 100
2, 3, 83, 106, 16, 100
2, 3, 86, 87, 16, 100
2, 3, 86, 88, 16, 100
2, 3, 83, 96, 16, 100
2, 3, 95, 116, 16, 100
2, 3, 86, 99, 16, 100
2, 3, 91, 109, 16, 100
2, 3, 88, 98, 16, 100
2, 3, 85, 97, 16, 100
2, 3, 80, 71, 16, 100
2, 3, 94, 117, 16, 100
2, 3, 91, 109, 16, 100
2, 3, 88, 92, 16, 100
2, 3, 87, 103, 16, 100
2, 3, 88, 112, 16, 100
2, 3, 81, 102, 16, 100
2, 3, 84, 96, 16, 100
2, 3, 90, 111, 16, 100
2, 3, 85, 96, 16, 100
2, 3, 80, 90, 16, 100
2, 3, 86, 92, 16, 100
2, 3, 81, 84, 16, 100
2, 3, 87, 104, 16, 100
2, 3, 87, 106, 16, 100
2, 3, 89, 103, 16, 100
2, 3, 87, 116, 16, 100
2, 3, 85, 100, 16, 100
2, 3, 82, 72, 16, 100
2, 3, 83, 96, 16, 100
2, 3, 85, 103, 16, 100
2, 3, 73, 88, 16, 100
2, 3, 76, 89, 16, 100
2, 3, 84, 97, 16, 100
2, 3, 91, 113, 16, 100
2, 3, 86, 91, 16, 100
2, 3, 88, 109, 16, 100
2, 3, 88, 101, 16, 100
2, 3, 84, 99, 16, 100
2, 3, 89, 107, 16, 100
2, 3, 80, 89, 16, 100
2, 3, 87, 103, 16, 100
2, 3, 88, 102, 16, 100
2, 3, 89, 112, 16, 100
2, 3, 88, 100, 16, 100
2, 3, 89, 107, 16, 100
2, 3, 77, 64, 16, 100
2, 3, 75, 97, 16, 100
2, 3, 74, 102, 16, 100
2, 3, 93, 116, 16, 100
2, 3, 99, 111, 16, 100
2, 3, 87, 106, 16, 100
2, 3, 86, 105, 16, 100
2, 3, 87, 93, 16, 100
2, 3, 87, 102, 16, 100
2, 3, 83, 87, 16, 100
2, 3, 88, 108, 16, 100
2, 3, 82, 90, 16, 100
2, 3, 88, 97, 16, 100
2, 3, 82, 68, 16, 100
2, 3, 81, 77, 16, 100
2, 3, 90, 98, 16, 100
2, 3, 86, 102, 16, 100
2, 3, 90, 118, 16, 100
2, 3, 83, 90, 16, 100
2, 3, 89, 104, 16, 100
2, 3, 83, 94, 16, 100
2, 3, 89, 108, 16, 100
2, 3, 90, 105, 16, 100
2, 3, 87, 97, 16, 100
2, 3, 86, 95, 16, 100
2, 3, 78, 83, 16, 100
2, 3, 87, 100, 16, 100
2, 3, 82, 100, 16, 100
2, 3, 89, 106, 16, 100
2, 3, 82, 105, 16, 100
2, 3, 90, 108, 16, 100
2, 3, 69, 81, 16, 100
2, 3, 59, 59, 16, 100
2, 3, 87, 115, 16, 100
2, 3, 84, 111, 16, 100
2, 3, 85, 98, 16, 100
2, 3, 88, 110, 16, 100
2, 3, 82, 87, 16, 100
2, 3, 82, 82, 16, 100
2, 3, 88, 91, 16, 100
2, 3, 82, 101, 16, 100
2, 3, 85, 99, 16, 100
2, 3, 61, 74, 16, 100
2, 3, 83, 92, 16, 100
2, 3, 88, 109, 16, 100
2, 3, 85, 91, 16, 100
2, 3, 83, 78, 16, 100
2, 3, 90, 113, 16, 100
2, 3, 98, 113, 16, 100
2, 3, 84, 88, 16, 100
2, 3, 77, 68, 16, 100
2, 3, 87, 97, 16, 100
2, 3, 83, 95, 16, 100
2, 3, 81, 98, 16, 100
2, 3, 81, 88, 16, 100
ffff, ffff, 255, 65535, 255, 100
2, 3, 89, 112, 16, 100
2, 3, 88, 97, 16, 100
2, 3, 90, 112, 16, 100
2, 3, 89, 111, 16, 100
2, 2, 92, 117, 16, 100
2, 3, 89, 106, 16, 100
2, 3, 90, 113, 16, 100
2, 3, 84, 95, 16, 100
2, 3, 73, 60, 16, 100
2, 3, 82, 92, 16, 100
2, 3, 91, 120, 16, 100
2, 3, 85, 102, 16, 100
2, 3, 80, 69, 16, 100
2, 3, 84, 96, 16, 100
2, 3, 88, 103, 16, 100
2, 3, 77, 61, 16, 100
2, 3, 84, 93, 16, 100
2, 3, 78, 61, 16, 100
2, 3, 81, 93, 16, 100
2, 3, 93, 120, 16, 100
2, 3, 87, 108, 16, 100
2, 3, 80, 80, 16, 100
2, 3, 87, 101, 16, 100
2, 3, 82, 95, 16, 100
2, 3, 75, 83, 16, 100
2, 3, 89, 113, 16, 100
2, 3, 79, 87, 16, 100
2, 3, 90, 32875, 16, 100
2, 3, 84, 99, 16, 100
2, 3, 92, 99, 16, 100
2, 3, 85, 88, 16, 100
2, 3, 85, 85, 16, 100
2, 3, 87, 91, 16, 100
2, 3, 85, 99, 16, 100
