from, to, dqf, range, status, distance
2, 3, 81, 111, 16, 200
2, 3, 99, 133, 16, 200
2, 3, 89, 130, 16, 200
2, 3, 96, 140, 16, 200
2, 3, 94, 120, 16, 200
2, 3, 87, 124, 16, 200
2, 3, 92, 128, 16, 200
2, 3, 91, 121, 16, 200
2, 3, 100, 146, 16, 200
2, 3, 95, 133, 16, 200
2, 3, 93, 124, 16, 200
2, 3, 93, 131, 16, 200
2, 3, 96, 138, 16, 200
2, 3, 90, 127, 16, 200
2, 3, 94, 136, 16, 200
2, 3, 93, 136, 16, 200
2, 3, 100, 173, 16, 200
2, 3, 74, 143, 16, 200
2, 3, 93, 140, 16, 200
2, 3, 96, 132, 16, 200
2, 3, 93, 130, 16, 200
2, 3, 95, 136, 16, 200
2, 3, 82, 125, 16, 200
2, 3, 95, 142, 16, 200
2, 3, 94, 130, 16, 200
2, 3, 78, 131, 16, 200
2, 3, 93, 127, 16, 200
2, 3, 91, 131, 16, 200
2, 3, 77, 93, 16, 200
2, 3, 93, 135, 16, 200
2, 3, 90, 130, 16, 200
2, 3, 82, 108, 16, 200
2, 3, 88, 132, 16, 200
2, 3, 95, 127, 16, 200
2, 3, 77, 125, 16, 200
2, 3, 87, 127, 16, 200
2, 3, 97, 133, 16, 200
2, 3, 87, 127, 16, 200
2, 3, 95, 133, 16, 200
2, 3, 89, 119, 16, 200
2, 3, 96, 130, 16, 200
2, 3, 95, 138, 16, 200
2, 3, 96, 130, 16, 200
2, 3, 97, 133, 16, 200
2, 3, 97, 133, 16, 200
2, 3, 92, 132, 16, 200
2, 3, 92, 130, 16, 200
2, 3, 82, 128, 16, 200
2, 3, 93, 124, 16, 200
2, 3, 91, 126, 16, 200
