from, to, dqf, range, status, distance
3, 2, 73, 37, 16, 50
3, 2, 100, 28, 16, 50
3, 2, 64, 29, 16, 50
3, 2, 74, 30, 16, 50
3, 2, 79, 41, 16, 50
3, 2, 50, 43, 16, 50
3, 2, 100, 28, 16, 50
3, 2, 64, 33, 16, 50
3, 2, 74, 36, 16, 50
3, 2, 80, 37, 16, 50
3, 2, 67, 34, 16, 50
3, 2, 75, 43, 16, 50
3, 2, 76, 32, 16, 50
3, 2, 100, 26, 16, 50
3, 2, 68, 34, 16, 50
3, 2, 0, 46, 16, 50
3, 2, 0, 44, 16, 50
3, 2, 100, 25, 16, 50
3, 2, 80, 44, 16, 50
3, 2, 90, 46, 16, 50
3, 2, 100, 23, 16, 50
3, 2, 100, 22, 16, 50
3, 2, 100, 23, 16, 50
3, 2, 85, 60, 16, 50
3, 2, 73, 38, 16, 50
3, 2, 70, 36, 16, 50
3, 2, 100, 22, 16, 50
3, 2, 100, 39, 16, 50
3, 2, 64, 47, 16, 50
3, 2, 0, 36, 16, 50
3, 2, 100, 60, 16, 50
3, 2, 68, 34, 16, 50
3, 2, 68, 35, 16, 50
3, 2, 100, 39, 16, 50
3, 2, 0, 45, 16, 50
3, 2, 63, 34, 16, 50
3, 2, 0, 1814, 16, 50
3, 2, 72, 34, 16, 50
3, 2, 0, 38, 16, 50
3, 2, 100, 29, 16, 50
3, 2, 100, 22, 16, 50
3, 2, 100, 57, 16, 50
3, 2, 0, 43, 16, 50
3, 2, 52, 25, 16, 50
3, 2, 100, 42, 16, 50
3, 2, 100, 31, 16, 50
3, 2, 100, 22, 16, 50
3, 2, 70, 29, 16, 50
3, 2, 100, 22, 16, 50
3, 2, 76, 36, 16, 50
3, 2, 69, 58, 16, 50
3, 2, 100, 26, 16, 50
3, 2, 0, 496, 16, 50
3, 2, 70, 37, 16, 50
3, 2, 78, 31, 16, 50
3, 2, 76, 54, 16, 50
3, 2, 100, 28, 16, 50
3, 2, 100, 29, 16, 50
