from, to, dqf, range, status, distance
2, 3, 85, 226, 16, 190
2, 3, 74, 137, 16, 190
2, 3, 71, 153, 16, 190
2, 3, 71, 125, 16, 190
2, 3, 87, 211, 16, 190
2, 3, 75, 191, 16, 190
2, 3, 80, 220, 16, 190
2, 3, 89, 208, 16, 190
2, 3, 93, 224, 16, 190
2, 3, 77, 184, 16, 190
2, 3, 84, 238, 16, 190
2, 3, 85, 284, 16, 190
2, 3, 76, 153, 16, 190
2, 3, 79, 233, 16, 190
2, 3, 76, 184, 16, 190
2, 3, 74, 141, 16, 190
2, 3, 81, 200, 16, 190
2, 3, 83, 248, 16, 190
2, 3, 78, 199, 16, 190
2, 3, 97, 224, 16, 190
2, 3, 82, 228, 16, 190
2, 3, 75, 223, 16, 190
2, 3, 82, 266, 16, 190
2, 3, 89, 254, 16, 190
2, 3, 79, 176, 16, 190
2, 3, 68, 130, 16, 190
2, 3, 73, 130, 16, 190
2, 3, 91, 216, 16, 190
2, 3, 76, 186, 16, 190
2, 3, 72, 163, 16, 190
2, 3, 81, 237, 16, 190
2, 3, 100, 264, 16, 190
2, 3, 98, 277, 16, 190
2, 3, 94, 213, 16, 190
2, 3, 81, 209, 16, 190
2, 3, 79, 235, 16, 190
2, 3, 99, 226, 16, 190
2, 3, 87, 261, 16, 190
2, 3, 84, 237, 16, 190
2, 3, 74, 158, 16, 190
2, 3, 83, 222, 16, 190
2, 3, 70, 123, 16, 190
2, 3, 84, 223, 16, 190
2, 3, 77, 151, 16, 190
2, 3, 93, 226, 16, 190
2, 3, 85, 270, 16, 190
2, 3, 75, 130, 16, 190
2, 3, 78, 225, 16, 190
2, 3, 80, 230, 16, 190
2, 3, 77, 209, 16, 190
2, 3, 77, 174, 16, 190
2, 3, 87, 236, 16, 190
2, 3, 75, 227, 16, 190
2, 3, 77, 179, 16, 190
2, 3, 78, 240, 16, 190
2, 3, 76, 133, 16, 190
2, 3, 78, 197, 16, 190
2, 3, 81, 202, 16, 190
2, 3, 85, 195, 16, 190
2, 3, 97, 236, 16, 190
2, 3, 88, 270, 16, 190
2, 3, 79, 163, 16, 190
2, 3, 81, 209, 16, 190
2, 3, 89, 208, 16, 190
2, 3, 81, 241, 16, 190
2, 3, 90, 213, 16, 190
2, 3, 99, 221, 16, 190
2, 3, 76, 213, 16, 190
2, 3, 72, 153, 16, 190
2, 3, 76, 191, 16, 190
2, 3, 74, 153, 16, 190
2, 3, 86, 233, 16, 190
2, 3, 75, 184, 16, 190
2, 3, 79, 184, 16, 190
2, 3, 77, 242, 16, 190
2, 3, 78, 174, 16, 190
2, 3, 80, 212, 16, 190
2, 3, 97, 203, 16, 190
2, 3, 76, 215, 16, 190
2, 3, 83, 238, 16, 190
2, 3, 69, 199, 16, 190
2, 3, 80, 141, 16, 190
2, 3, 68, 171, 16, 190
2, 3, 81, 166, 16, 190
2, 3, 83, 249, 16, 190
2, 3, 73, 130, 16, 190
2, 3, 75, 202, 16, 190
2, 3, 98, 234, 16, 190
2, 3, 79, 147, 16, 190
2, 3, 85, 168, 16, 190
2, 3, 81, 162, 16, 190
2, 3, 100, 236, 16, 190
2, 3, 75, 181, 16, 190
2, 3, 82, 265, 16, 190
2, 3, 79, 242, 16, 190
2, 3, 75, 204, 16, 190
2, 3, 71, 181, 16, 190
2, 3, 83, 212, 16, 190
2, 3, 82, 187, 16, 190
2, 3, 77, 123, 16, 190
2, 3, 76, 158, 16, 190
2, 3, 76, 138, 16, 190
2, 3, 81, 164, 16, 190
2, 3, 75, 186, 16, 190
2, 3, 77, 130, 16, 190
2, 3, 79, 181, 16, 190
2, 3, 98, 247, 16, 190
2, 3, 81, 240, 16, 190
2, 3, 79, 237, 16, 190
2, 3, 74, 133, 16, 190
2, 3, 100, 269, 16, 190
2, 3, 78, 223, 16, 190
2, 3, 72, 156, 16, 190
2, 3, 77, 150, 16, 190
2, 3, 74, 204, 16, 190
2, 3, 77, 186, 16, 190
2, 3, 96, 221, 16, 190
2, 3, 82, 249, 16, 190
2, 3, 74, 169, 16, 190
2, 3, 89, 236, 16, 190
