from, to, dqf, range, status, distance
2, 3, 92, 100, 16, 95
2, 3, 93, 98, 16, 95
2, 3, 94, 93, 16, 95
2, 3, 90, 85, 16, 95
2, 3, 78, 62, 16, 95
2, 3, 93, 90, 16, 95
2, 3, 84, 91, 16, 95
2, 3, 91, 87, 16, 95
2, 3, 91, 87, 16, 95
2, 3, 95, 102, 16, 95
2, 3, 89, 97, 16, 95
2, 3, 62, 1735, 16, 95
2, 3, 92, 98, 16, 95
2, 3, 92, 89, 16, 95
2, 3, 90, 72, 16, 95
2, 3, 91, 87, 16, 95
2, 3, 90, 82, 16, 95
2, 3, 86, 87, 16, 95
2, 3, 94, 92, 16, 95
2, 3, 83, 87, 16, 95
2, 3, 91, 89, 16, 95
2, 3, 87, 86, 16, 95
2, 3, 85, 80, 16, 95
2, 3, 88, 79, 16, 95
2, 3, 92, 89, 16, 95
2, 3, 82, 87, 16, 95
2, 3, 88, 86, 16, 95
2, 3, 86, 75, 16, 95
2, 3, 91, 73, 16, 95
2, 3, 92, 92, 16, 95
2, 3, 78, 70, 16, 95
2, 3, 95, 109, 16, 95
2, 3, 69, 53, 16, 95
2, 3, 79, 90, 16, 95
2, 3, 92, 87, 16, 95
2, 3, 85, 80, 16, 95
2, 3, 95, 93, 16, 95
2, 3, 88, 84, 16, 95
2, 3, 82, 94, 16, 95
2, 3, 86, 86, 16, 95
2, 3, 95, 98, 16, 95
2, 3, 90, 83, 16, 95
2, 3, 93, 85, 16, 95
2, 3, 92, 101, 16, 95
2, 3, 92, 91, 16, 95
2, 3, 90, 108, 16, 95
2, 3, 81, 91, 16, 95
2, 3, 84, 86, 16, 95
2, 3, 83, 80, 16, 95
2, 3, 87, 97, 16, 95
2, 3, 89, 84, 16, 95
2, 3, 74, 59, 16, 95
2, 3, 91, 98, 16, 95
2, 3, 88, 90, 16, 95
2, 3, 86, 75, 16, 95
2, 3, 90, 99, 16, 95
2, 3, 88, 82, 16, 95
2, 3, 92, 97, 16, 95
2, 3, 92, 89, 16, 95
2, 3, 92, 92, 16, 95
2, 3, 90, 93, 16, 95
2, 3, 88, 86, 16, 95
2, 3, 88, 85, 16, 95
2, 3, 91, 92, 16, 95
2, 3, 86, 83, 16, 95
2, 3, 83, 78, 16, 95
2, 3, 84, 79, 16, 95
2, 3, 90, 88, 16, 95
2, 3, 95, 78, 16, 95
2, 3, 89, 81, 16, 95
2, 3, 92, 85, 16, 95
2, 3, 92, 85, 16, 95
2, 3, 87, 82, 16, 95
2, 3, 88, 75, 16, 95
2, 3, 94, 95, 16, 95
2, 3, 87, 83, 16, 95
2, 3, 82, 61, 16, 95
2, 3, 91, 95, 16, 95
2, 3, 0, 65535, 24, 95
2, 3, 92, 83, 16, 95
2, 3, 93, 81, 16, 95
2, 3, 91, 85, 16, 95
2, 3, 94, 96, 16, 95
2, 3, 93, 98, 16, 95
2, 3, 91, 92, 16, 95
2, 3, 93, 97, 16, 95
2, 3, 93, 95, 16, 95
2, 3, 93, 95, 16, 95
2, 3, 85, 69, 16, 95
2, 3, 92, 92, 16, 95
2, 3, 91, 92, 16, 95
2, 3, 90, 88, 16, 95
2, 3, 88, 90, 16, 95
2, 3, 97, 88, 16, 95
2, 3, 94, 83, 16, 95
2, 3, 95, 104, 16, 95
2, 3, 79, 77, 16, 95
2, 3, 93, 106, 16, 95
