from, to, dqf, range, status, distance
2, 1, 69, 175, 16, 200
2, 1, 86, 271, 16, 200
2, 1, 69, 326, 16, 200
2, 1, 73, 344, 16, 200
2, 1, 71, 356, 16, 200
2, 1, 76, 244, 16, 200
2, 1, 65, 198, 16, 200
2, 1, 65, 198, 16, 200
2, 1, 0, 65535, 24, 200
2, 1, 72, 233, 16, 200
2, 1, 79, 195, 16, 200
2, 1, 72, 279, 16, 200
2, 1, 56, 174, 16, 200
2, 1, 62, 258, 16, 200
2, 1, 57, 291, 16, 200
2, 1, 70, 200, 16, 200
2, 1, 80, 309, 16, 200
2, 1, 77, 265, 16, 200
2, 1, 75, 216, 16, 200
2, 1, 70, 182, 16, 200
2, 1, 69, 291, 16, 200
2, 1, 74, 213, 16, 200
2, 1, 82, 372, 16, 200
2, 1, 75, 342, 16, 200
2, 1, 78, 310, 16, 200
2, 1, 71, 227, 16, 200
2, 1, 45, 167, 16, 200
2, 1, 70, 272, 16, 200
2, 1, 69, 322, 16, 200
2, 1, 69, 322, 16, 200
2, 1, 0, 65535, 24, 200
2, 1, 70, 300, 16, 200
2, 1, 52, 220, 16, 200
2, 1, 74, 294, 16, 200
2, 1, 73, 346, 16, 200
2, 1, 60, 247, 16, 200
2, 1, 73, 260, 16, 200
2, 1, 62, 180, 16, 200
2, 1, 68, 236, 16, 200
2, 1, 71, 193, 16, 200
2, 1, 67, 285, 16, 200
2, 1, 65, 237, 16, 200
2, 1, 70, 257, 16, 200
2, 1, 65, 236, 16, 200
2, 1, 87, 299, 16, 200
2, 1, 59, 293, 16, 200
2, 1, 81, 266, 16, 200
2, 1, 79, 234, 16, 200
2, 1, 68, 270, 16, 200
2, 1, 75, 332, 16, 200
2, 1, 64, 221, 16, 200
2, 1, 75, 289, 16, 200
2, 1, 76, 314, 16, 200
2, 1, 69, 262, 16, 200
2, 1, 84, 341, 16, 200
2, 1, 67, 221, 16, 200
2, 1, 72, 232, 16, 200
2, 1, 70, 274, 16, 200
2, 1, 82, 240, 16, 200
2, 1, 73, 200, 16, 200
2, 1, 74, 275, 16, 200
2, 1, 52, 231, 16, 200
2, 1, 69, 225, 16, 200
2, 1, 58, 228, 16, 200
2, 1, 62, 269, 16, 200
2, 1, 69, 312, 16, 200
2, 1, 66, 196, 16, 200
2, 1, 68, 328, 16, 200
2, 1, 64, 277, 16, 200
2, 1, 72, 248, 16, 200
2, 1, 72, 266, 16, 200
2, 1, 75, 254, 16, 200
2, 1, 73, 243, 16, 200
2, 1, 100, 206, 16, 200
2, 1, 78, 146, 16, 200
2, 1, 90, 379, 16, 200
2, 1, 66, 177, 16, 200
2, 1, 78, 220, 16, 200
2, 1, 62, 216, 16, 200
2, 1, 91, 396, 16, 200
2, 1, 73, 221, 16, 200
2, 1, 70, 325, 16, 200
2, 1, 0, 65535, 233, 200
2, 1, 0, 65535, 24, 200
2, 1, 74, 238, 16, 200
2, 1, 62, 285, 16, 200
2, 1, 71, 185, 16, 200
2, 1, 64, 220, 16, 200
2, 1, 71, 361, 16, 200
2, 1, 79, 251, 16, 200
2, 1, 68, 337, 16, 200
2, 1, 73, 224, 16, 200
2, 1, 73, 275, 16, 200
2, 1, 77, 283, 16, 200
2, 1, 65, 162, 16, 200
2, 1, 91, 364, 16, 200
2, 1, 77, 235, 16, 200
2, 1, 71, 261, 16, 200
2, 1, 74, 303, 16, 200
2, 1, 65, 243, 16, 200
2, 1, 64, 264, 16, 200
2, 1, 59, 215, 16, 200
2, 1, 60, 149, 16, 200
2, 1, 86, 372, 16, 200
2, 1, 80, 328, 16, 200
2, 1, 83, 277, 16, 200
2, 1, 75, 329, 16, 200
2, 1, 77, 250, 16, 200
2, 1, 81, 306, 16, 200
2, 1, 67, 221, 16, 200
2, 1, 49, 212, 16, 200
2, 1, 79, 225, 16, 200
2, 1, 82, 296, 16, 200
2, 1, 55, 168, 16, 200
2, 1, 67, 221, 16, 200
2, 1, 80, 203, 16, 200
2, 1, 67, 218, 16, 200
2, 1, 69, 190, 16, 200
2, 1, 89, 303, 16, 200
2, 1, 75, 275, 16, 200
2, 1, 61, 160, 16, 200
2, 1, 59, 234, 16, 200
2, 1, 83, 298, 16, 200
2, 1, 72, 157, 16, 200
2, 1, 56, 236, 16, 200
2, 1, 85, 482, 16, 200
2, 1, 78, 328, 16, 200
2, 1, 52, 149, 16, 200
2, 1, 79, 324, 16, 200
2, 1, 70, 262, 16, 200
2, 1, 69, 262, 16, 200
2, 1, 63, 199, 16, 200
2, 1, 62, 230, 16, 200
