from, to, dqf, range, status, distance
2, 3, 62, 267, 16, 177
2, 3, 64, 153, 16, 177
2, 3, 78, 139, 16, 177
2, 3, 83, 228, 16, 177
2, 3, 72, 138, 16, 177
2, 3, 73, 135, 16, 177
2, 3, 88, 232, 16, 177
2, 3, 73, 146, 16, 177
2, 3, 77, 156, 16, 177
2, 3, 76, 143, 16, 177
2, 3, 76, 134, 16, 177
2, 3, 79, 138, 16, 177
2, 3, 74, 146, 16, 177
2, 3, 71, 146, 16, 177
2, 3, 81, 213, 16, 177
2, 3, 72, 143, 16, 177
2, 3, 89, 231, 16, 177
2, 3, 76, 134, 16, 177
2, 3, 78, 147, 16, 177
2, 3, 76, 141, 16, 177
2, 3, 76, 143, 16, 177
2, 3, 89, 236, 16, 177
2, 3, 79, 152, 16, 177
2, 3, 72, 146, 16, 177
2, 3, 94, 229, 16, 177
2, 3, 72, 164, 16, 177
2, 3, 72, 124, 16, 177
2, 3, 74, 128, 16, 177
2, 3, 69, 138, 16, 177
2, 3, 75, 171, 16, 177
2, 3, 79, 157, 16, 177
2, 3, 72, 133, 16, 177
2, 3, 86, 226, 16, 177
2, 3, 74, 129, 16, 177
2, 3, 82, 154, 16, 177
2, 3, 76, 131, 16, 177
2, 3, 76, 154, 16, 177
2, 3, 72, 128, 16, 177
2, 3, 70, 148, 16, 177
2, 3, 82, 170, 16, 177
2, 3, 73, 134, 16, 177
2, 3, 88, 241, 16, 177
2, 3, 86, 229, 16, 177
2, 3, 74, 146, 16, 177
2, 3, 75, 169, 16, 177
2, 3, 77, 130, 16, 177
2, 3, 88, 220, 16, 177
2, 3, 72, 153, 16, 177
2, 3, 73, 108, 16, 177
2, 3, 85, 180, 16, 177
2, 3, 84, 241, 16, 177
2, 3, 71, 135, 16, 177
2, 3, 91, 274, 16, 177
2, 3, 75, 148, 16, 177
2, 3, 75, 142, 16, 177
2, 3, 75, 131, 16, 177
2, 3, 76, 158, 16, 177
2, 3, 72, 143, 16, 177
2, 3, 77, 163, 16, 177
2, 3, 80, 147, 16, 177
2, 3, 90, 229, 16, 177
2, 3, 74, 133, 16, 177
2, 3, 73, 143, 16, 177
2, 3, 77, 170, 16, 177
2, 3, 76, 161, 16, 177
2, 3, 74, 138, 16, 177
2, 3, 82, 146, 16, 177
2, 3, 76, 119, 16, 177
2, 3, 85, 219, 16, 177
2, 3, 83, 235, 16, 177
2, 3, 75, 157, 16, 177
2, 3, 77, 154, 16, 177
2, 3, 71, 126, 16, 177
2, 3, 82, 198, 16, 177
2, 3, 68, 148, 16, 177
2, 3, 74, 125, 16, 177
2, 3, 83, 210, 16, 177
2, 3, 74, 151, 16, 177
2, 3, 72, 130, 16, 177
2, 3, 71, 135, 16, 177
2, 3, 79, 147, 16, 177
2, 3, 74, 116, 16, 177
2, 3, 79, 144, 16, 177
2, 3, 83, 203, 16, 177
2, 3, 89, 239, 16, 177
2, 3, 76, 148, 16, 177
2, 3, 77, 124, 16, 177
2, 3, 77, 149, 16, 177
2, 3, 74, 131, 16, 177
2, 3, 75, 169, 16, 177
2, 3, 81, 172, 16, 177
2, 3, 79, 161, 16, 177
2, 3, 83, 177, 16, 177
2, 3, 80, 187, 16, 177
2, 3, 81, 179, 16, 177
2, 3, 79, 167, 16, 177
2, 3, 75, 136, 16, 177
2, 3, 75, 139, 16, 177
2, 3, 84, 223, 16, 177
2, 3, 73, 125, 16, 177
2, 3, 85, 215, 16, 177
2, 3, 75, 139, 16, 177
2, 3, 84, 246, 16, 177
2, 3, 81, 147, 16, 177
2, 3, 78, 147, 16, 177
2, 3, 80, 141, 16, 177
2, 3, 77, 159, 16, 177
2, 3, 84, 206, 16, 177
2, 3, 77, 131, 16, 177
2, 3, 76, 142, 16, 177
2, 3, 75, 143, 16, 177
2, 3, 72, 128, 16, 177
2, 3, 75, 126, 16, 177
2, 3, 83, 164, 16, 177
2, 3, 72, 125, 16, 177
2, 3, 79, 128, 16, 177
2, 3, 86, 231, 16, 177
2, 3, 82, 162, 16, 177
2, 3, 76, 152, 16, 177
2, 3, 82, 208, 16, 177
2, 3, 77, 139, 16, 177
2, 3, 79, 152, 16, 177
2, 3, 73, 141, 16, 177
2, 3, 81, 154, 16, 177
2, 3, 82, 167, 16, 177
2, 3, 75, 151, 16, 177
2, 3, 76, 131, 16, 177
2, 3, 79, 149, 16, 177
2, 3, 76, 149, 16, 177
2, 3, 79, 157, 16, 177
2, 3, 82, 164, 16, 177
2, 3, 82, 177, 16, 177
2, 3, 81, 172, 16, 177
2, 3, 86, 171, 16, 177
2, 3, 79, 159, 16, 177
2, 3, 77, 199, 16, 177
2, 3, 86, 181, 16, 177
2, 3, 79, 179, 16, 177
2, 3, 78, 169, 16, 177
2, 3, 78, 152, 16, 177
2, 3, 82, 182, 16, 177
2, 3, 82, 190, 16, 177
2, 3, 80, 159, 16, 177
2, 3, 88, 193, 16, 177
2, 3, 88, 193, 16, 177
2, 3, 75, 176, 16, 177
2, 3, 68, 158, 16, 177
2, 3, 72, 169, 16, 177
2, 3, 82, 175, 16, 177
2, 3, 81, 153, 16, 177
2, 3, 79, 189, 16, 177
2, 3, 79, 139, 16, 177
2, 3, 73, 138, 16, 177
2, 3, 78, 147, 16, 177
2, 3, 82, 154, 16, 177
2, 3, 78, 152, 16, 177
2, 3, 77, 166, 16, 177
2, 3, 83, 175, 16, 177
2, 3, 75, 129, 16, 177
2, 3, 74, 131, 16, 177
2, 3, 82, 187, 16, 177
2, 3, 80, 169, 16, 177
2, 3, 78, 144, 16, 177
2, 3, 78, 171, 16, 177
2, 3, 83, 158, 16, 177
2, 3, 82, 150, 16, 177
2, 3, 79, 139, 16, 177
2, 3, 80, 159, 16, 177
2, 3, 83, 180, 16, 177
2, 3, 90, 209, 16, 177
2, 3, 79, 164, 16, 177
2, 3, 79, 154, 16, 177
2, 3, 79, 181, 16, 177
2, 3, 76, 158, 16, 177
2, 3, 79, 184, 16, 177
2, 3, 84, 183, 16, 177
2, 3, 72, 124, 16, 177
2, 3, 73, 141, 16, 177
2, 3, 77, 164, 16, 177
2, 3, 80, 154, 16, 177
2, 3, 84, 180, 16, 177
2, 3, 76, 174, 16, 177
2, 3, 82, 162, 16, 177
2, 3, 85, 177, 16, 177
2, 3, 81, 150, 16, 177
2, 3, 75, 163, 16, 177
2, 3, 82, 189, 16, 177
2, 3, 82, 154, 16, 177
2, 3, 78, 175, 16, 177
2, 3, 0, 65535, 233, 177
2, 3, 80, 147, 16, 177
2, 3, 83, 182, 16, 177
2, 3, 77, 144, 16, 177
2, 3, 74, 151, 16, 177
2, 3, 75, 156, 16, 177
2, 3, 77, 164, 16, 177
2, 3, 75, 179, 16, 177
2, 3, 87, 181, 16, 177
2, 3, 77, 161, 16, 177
2, 3, 77, 157, 16, 177
2, 3, 79, 167, 16, 177
