from, to, dqf, range, status, distance
2, 3, 77, 213, 16, 170
2, 3, 91, 180, 16, 170
2, 3, 97, 203, 16, 170
2, 3, 98, 211, 16, 170
2, 3, 93, 198, 16, 170
2, 3, 94, 208, 16, 170
2, 3, 95, 157, 16, 170
2, 3, 99, 208, 16, 170
2, 3, 98, 193, 16, 170
2, 3, 95, 175, 16, 170
2, 3, 87, 155, 16, 170
2, 3, 95, 170, 16, 170
2, 3, 95, 175, 16, 170
2, 3, 98, 170, 16, 170
2, 3, 92, 168, 16, 170
2, 3, 88, 160, 16, 170
2, 3, 94, 180, 16, 170
2, 3, 92, 170, 16, 170
2, 3, 96, 185, 16, 170
2, 3, 95, 183, 16, 170
2, 3, 97, 178, 16, 170
2, 3, 100, 206, 16, 170
2, 3, 96, 201, 16, 170
2, 3, 96, 208, 16, 170
2, 3, 98, 193, 16, 170
2, 3, 89, 162, 16, 170
2, 3, 98, 198, 16, 170
2, 3, 91, 191, 16, 170
2, 3, 94, 183, 16, 170
2, 3, 99, 213, 16, 170
2, 3, 79, 196, 16, 170
2, 3, 100, 190, 16, 170
2, 3, 90, 170, 16, 170
2, 3, 94, 170, 16, 170
2, 3, 87, 157, 16, 170
2, 3, 86, 162, 16, 170
2, 3, 95, 193, 16, 170
2, 3, 91, 162, 16, 170
2, 3, 94, 180, 16, 170
2, 3, 97, 201, 16, 170
2, 3, 100, 190, 16, 170
2, 3, 97, 193, 16, 170
2, 3, 97, 208, 16, 170
2, 3, 90, 175, 16, 170
2, 3, 79, 124, 16, 170
2, 3, 83, 155, 16, 170
2, 3, 94, 188, 16, 170
2, 3, 87, 165, 16, 170
2, 3, 95, 188, 16, 170
2, 3, 88, 170, 16, 170
2, 3, 93, 178, 16, 170
2, 3, 68, 173, 16, 170
2, 3, 93, 173, 16, 170
2, 3, 92, 183, 16, 170
2, 3, 92, 208, 16, 170
2, 3, 99, 183, 16, 170
2, 3, 100, 213, 16, 170
2, 3, 95, 185, 16, 170
2, 3, 96, 185, 16, 170
2, 3, 99, 198, 16, 170
2, 3, 96, 180, 16, 170
2, 3, 96, 188, 16, 170
2, 3, 98, 188, 16, 170
2, 3, 96, 193, 16, 170
2, 3, 92, 185, 16, 170
2, 3, 95, 178, 16, 170
2, 3, 87, 170, 16, 170
2, 3, 97, 183, 16, 170
2, 3, 89, 173, 16, 170
2, 3, 98, 188, 16, 170
2, 3, 98, 178, 16, 170
2, 3, 90, 165, 16, 170
2, 3, 92, 203, 16, 170
2, 3, 64, 134, 16, 170
2, 3, 91, 178, 16, 170
2, 3, 100, 188, 16, 170
2, 3, 93, 170, 16, 170
2, 3, 94, 193, 16, 170
2, 3, 90, 170, 16, 170
2, 3, 90, 173, 16, 170
2, 3, 98, 183, 16, 170
2, 3, 88, 168, 16, 170
2, 3, 95, 173, 16, 170
2, 3, 100, 193, 16, 170
2, 3, 96, 183, 16, 170
2, 3, 99, 183, 16, 170
2, 3, 90, 165, 16, 170
2, 3, 89, 162, 16, 170
2, 3, 97, 193, 16, 170
2, 3, 93, 185, 16, 170
2, 3, 96, 185, 16, 170
2, 3, 96, 201, 16, 170
2, 3, 97, 175, 16, 170
2, 3, 90, 170, 16, 170
2, 3, 98, 206, 16, 170
2, 3, 93, 198, 16, 170
2, 3, 97, 183, 16, 170
2, 3, 99, 198, 16, 170
2, 3, 89, 185, 16, 170
2, 3, 89, 160, 16, 170
2, 3, 98, 198, 16, 170
2, 3, 92, 190, 16, 170
2, 3, 89, 188, 16, 170
2, 3, 89, 175, 16, 170
2, 3, 83, 157, 16, 170
2, 3, 93, 165, 16, 170
2, 3, 90, 170, 16, 170
2, 3, 89, 165, 16, 170
2, 3, 92, 170, 16, 170
2, 3, 93, 180, 16, 170
2, 3, 87, 162, 16, 170
2, 3, 98, 198, 16, 170
2, 3, 96, 180, 16, 170
2, 3, 92, 178, 16, 170
2, 3, 89, 155, 16, 170
2, 3, 100, 180, 16, 170
2, 3, 83, 163, 16, 170
2, 3, 92, 173, 16, 170
2, 3, 93, 178, 16, 170
2, 3, 94, 178, 16, 170
2, 3, 92, 198, 16, 170
2, 3, 100, 196, 16, 170
2, 3, 97, 178, 16, 170
2, 3, 93, 185, 16, 170
2, 3, 98, 175, 16, 170
2, 3, 90, 165, 16, 170
2, 3, 100, 188, 16, 170
2, 3, 98, 170, 16, 170
2, 3, 98, 190, 16, 170
2, 3, 98, 185, 16, 170
2, 3, 93, 188, 16, 170
2, 3, 97, 190, 16, 170
2, 3, 100, 198, 16, 170
2, 3, 96, 180, 16, 170
2, 3, 99, 173, 16, 170
2, 3, 91, 155, 16, 170
2, 3, 96, 168, 16, 170
2, 3, 98, 196, 16, 170
2, 3, 99, 193, 16, 170
2, 3, 92, 165, 16, 170
2, 3, 100, 183, 16, 170
2, 3, 99, 203, 16, 170
2, 3, 93, 180, 16, 170
2, 3, 91, 178, 16, 170
2, 3, 82, 162, 16, 170
2, 3, 95, 185, 16, 170
2, 3, 91, 178, 16, 170
2, 3, 100, 193, 16, 170
2, 3, 93, 180, 16, 170
2, 3, 91, 183, 16, 170
2, 3, 100, 175, 16, 170
2, 3, 100, 170, 16, 170
2, 3, 99, 168, 16, 170
2, 3, 83, 180, 16, 170
2, 3, 100, 203, 16, 170
2, 3, 98, 193, 16, 170
2, 3, 99, 188, 16, 170
2, 3, 100, 190, 16, 170
2, 3, 92, 190, 16, 170
2, 3, 98, 188, 16, 170
2, 3, 94, 191, 16, 170
2, 3, 97, 175, 16, 170
2, 3, 90, 175, 16, 170
2, 3, 98, 188, 16, 170
2, 3, 98, 183, 16, 170
2, 3, 93, 196, 16, 170
2, 3, 98, 183, 16, 170
2, 3, 98, 180, 16, 170
2, 3, 95, 183, 16, 170
2, 3, 97, 198, 16, 170
2, 3, 92, 147, 16, 170
2, 3, 99, 190, 16, 170
2, 3, 98, 185, 16, 170
2, 3, 95, 157, 16, 170
2, 3, 95, 236, 16, 170
2, 3, 88, 185, 16, 170
2, 3, 96, 173, 16, 170
2, 3, 100, 185, 16, 170
2, 3, 100, 185, 16, 170
2, 3, 96, 183, 16, 170
2, 3, 81, 140, 16, 170
2, 3, 93, 175, 16, 170
2, 3, 93, 188, 16, 170
2, 3, 97, 185, 16, 170
2, 3, 93, 185, 16, 170
2, 3, 73, 190, 16, 170
2, 3, 97, 183, 16, 170
2, 3, 91, 180, 16, 170
2, 3, 89, 206, 16, 170
2, 3, 95, 190, 16, 170
2, 3, 90, 175, 16, 170
2, 3, 96, 180, 16, 170
2, 3, 93, 168, 16, 170
2, 3, 100, 201, 16, 170
2, 3, 98, 185, 16, 170
2, 3, 95, 188, 16, 170
2, 3, 93, 196, 16, 170
2, 3, 96, 198, 16, 170
2, 3, 96, 193, 16, 170
2, 3, 97, 201, 16, 170
