from, to, dqf, range, status, distance
2, 3, 0, 65535, 24, 184
2, 3, 85, 168, 16, 184
2, 3, 78, 212, 16, 184
2, 3, 83, 236, 16, 184
2, 3, 82, 222, 16, 184
2, 3, 73, 121, 16, 184
2, 3, 87, 183, 16, 184
2, 3, 85, 182, 16, 184
2, 3, 92, 227, 16, 184
2, 3, 90, 243, 16, 184
2, 3, 85, 250, 16, 184
2, 3, 88, 228, 16, 184
2, 3, 80, 241, 16, 184
2, 3, 92, 270, 16, 184
2, 3, 89, 214, 16, 184
2, 3, 91, 212, 16, 184
2, 3, 85, 256, 16, 184
2, 3, 87, 197, 16, 184
2, 3, 98, 256, 16, 184
2, 3, 85, 171, 16, 184
2, 3, 95, 220, 16, 184
2, 3, 88, 263, 16, 184
2, 3, 85, 201, 16, 184
2, 3, 89, 248, 16, 184
2, 3, 89, 212, 16, 184
2, 3, 88, 225, 16, 184
2, 3, 84, 271, 16, 184
2, 3, 88, 225, 16, 184
2, 3, 81, 183, 16, 184
2, 3, 90, 252, 16, 184
2, 3, 88, 209, 16, 184
2, 3, 88, 188, 16, 184
2, 3, 86, 190, 16, 184
2, 3, 95, 240, 16, 184
2, 3, 88, 221, 16, 184
2, 3, 88, 223, 16, 184
2, 3, 86, 201, 16, 184
2, 3, 91, 237, 16, 184
2, 3, 91, 219, 16, 184
2, 3, 84, 217, 16, 184
2, 3, 82, 180, 16, 184
2, 3, 89, 256, 16, 184
2, 3, 92, 224, 16, 184
2, 3, 88, 220, 16, 184
2, 3, 86, 201, 16, 184
2, 3, 86, 227, 16, 184
2, 3, 87, 243, 16, 184
2, 3, 88, 240, 16, 184
2, 3, 88, 240, 16, 184
2, 3, 0, 65535, 24, 184
2, 3, 93, 228, 16, 184
2, 3, 93, 251, 16, 184
2, 3, 88, 244, 16, 184
2, 3, 83, 222, 16, 184
2, 3, 92, 235, 16, 184
2, 3, 78, 158, 16, 184
2, 3, 83, 255, 16, 184
2, 3, 84, 248, 16, 184
2, 3, 84, 209, 16, 184
2, 3, 94, 241, 16, 184
2, 3, 88, 222, 16, 184
2, 3, 92, 260, 16, 184
2, 3, 94, 261, 16, 184
2, 3, 93, 272, 16, 184
2, 3, 89, 211, 16, 184
2, 3, 90, 239, 16, 184
2, 3, 93, 245, 16, 184
2, 3, 91, 229, 16, 184
2, 3, 93, 249, 16, 184
2, 3, 92, 212, 16, 184
2, 3, 98, 247, 16, 184
2, 3, 91, 238, 16, 184
2, 3, 90, 245, 16, 184
2, 3, 82, 206, 16, 184
2, 3, 89, 216, 16, 184
2, 3, 82, 186, 16, 184
2, 3, 88, 220, 16, 184
2, 3, 81, 231, 16, 184
2, 3, 87, 208, 16, 184
2, 3, 90, 231, 16, 184
2, 3, 92, 251, 16, 184
2, 3, 92, 266, 16, 184
2, 3, 0, 65535, 24, 184
2, 3, 85, 277, 16, 184
2, 3, 92, 234, 16, 184
2, 3, 91, 252, 16, 184
2, 3, 90, 248, 16, 184
2, 3, 93, 251, 16, 184
2, 3, 97, 247, 16, 184
2, 3, 88, 230, 16, 184
2, 3, 83, 235, 16, 184
2, 3, 88, 232, 16, 184
2, 3, 90, 236, 16, 184
2, 3, 94, 247, 16, 184
2, 3, 91, 232, 16, 184
2, 3, 89, 216, 16, 184
2, 3, 93, 255, 16, 184
2, 3, 94, 239, 16, 184
2, 3, 92, 259, 16, 184
2, 3, 92, 259, 16, 184
2, 3, 0, 65535, 24, 184
2, 3, 90, 233, 16, 184
2, 3, 92, 252, 16, 184
2, 3, 86, 211, 16, 184
2, 3, 90, 244, 16, 184
2, 3, 81, 160, 16, 184
2, 3, 85, 233, 16, 184
2, 3, 93, 230, 16, 184
2, 3, 91, 239, 16, 184
2, 3, 83, 200, 16, 184
2, 3, 94, 231, 16, 184
2, 3, 95, 254, 16, 184
2, 3, 89, 257, 16, 184
2, 3, 94, 236, 16, 184
2, 3, 87, 234, 16, 184
2, 3, 94, 250, 16, 184
2, 3, 89, 236, 16, 184
