from, to, dqf, range, status, distance
2, 3, 76, 86, 16, 80
2, 3, 59, 52, 16, 80
2, 3, 83, 97, 16, 80
2, 3, 0, 73, 16, 80
2, 3, 95, 109, 16, 80
2, 3, 0, 463, 16, 80
2, 3, 0, 72, 16, 80
2, 3, 97, 96, 16, 80
2, 3, 87, 81, 16, 80
2, 3, 0, 464, 16, 80
2, 3, 0, 81, 16, 80
2, 3, 0, 63, 16, 80
2, 3, 100, 86, 16, 80
2, 3, 97, 122, 16, 80
2, 3, 88, 103, 16, 80
2, 3, 100, 51, 16, 80
2, 3, 97, 171, 16, 80
2, 3, 90, 116, 16, 80
2, 3, 0, 361, 16, 80
2, 3, 79, 73, 16, 80
2, 3, 0, 466, 16, 80
2, 3, 93, 121, 16, 80
2, 3, 100, 46, 16, 80
2, 3, 0, 75, 16, 80
2, 3, 0, 474, 16, 80
2, 3, 86, 70, 16, 80
2, 3, 100, 80, 16, 80
2, 3, 100, 92, 16, 80
2, 3, 100, 69, 16, 80
2, 3, 54, 40, 16, 80
2, 3, 94, 117, 16, 80
2, 3, 89, 99, 16, 80
2, 3, 100, 57, 16, 80
2, 3, 95, 152, 16, 80
2, 3, 0, 460, 16, 80
2, 3, 0, 585, 16, 80
2, 3, 98, 134, 16, 80
2, 3, 100, 63, 16, 80
2, 3, 0, 467, 16, 80
2, 3, 0, 79, 16, 80
2, 3, 0, 77, 16, 80
2, 3, 0, 75, 16, 80
2, 3, 100, 53, 16, 80
2, 3, 0, 487, 16, 80
2, 3, 0, 274, 16, 80
2, 3, 76, 78, 16, 80
2, 3, 80, 73, 16, 80
2, 3, 77, 89, 16, 80
2, 3, 88, 120, 16, 80
2, 3, 86, 113, 16, 80
2, 3, 97, 150, 16, 80
2, 3, 72, 84, 16, 80
2, 3, 94, 96, 16, 80
2, 3, 0, 66, 16, 80
2, 3, 84, 94, 16, 80
2, 3, 79, 70, 16, 80
2, 3, 83, 99, 16, 80
2, 3, 0, 64, 16, 80
2, 3, 0, 77, 16, 80
2, 3, 99, 99, 16, 80
2, 3, 79, 90, 16, 80
2, 3, 85, 89, 16, 80
2, 3, 77, 115, 16, 80
2, 3, 91, 111, 16, 80
2, 3, 77, 83, 16, 80
2, 3, 80, 90, 16, 80
2, 3, 100, 39, 16, 80
2, 3, 0, 478, 16, 80
2, 3, 84, 87, 16, 80
2, 3, 75, 58, 16, 80
2, 3, 0, 70, 16, 80
2, 3, 0, 78, 16, 80
2, 3, 0, 57, 16, 80
2, 3, 0, 470, 16, 80
2, 3, 94, 124, 16, 80
2, 3, 92, 100, 16, 80
2, 3, 0, 75, 16, 80
2, 3, 99, 138, 16, 80
2, 3, 0, 65, 16, 80
2, 3, 0, 69, 16, 80
2, 3, 0, 68, 16, 80
2, 3, 91, 110, 16, 80
2, 3, 82, 114, 16, 80
2, 3, 100, 148, 16, 80
2, 3, 0, 76, 16, 80
2, 3, 0, 268, 16, 80
2, 3, 0, 451, 16, 80
2, 3, 85, 97, 16, 80
2, 3, 77, 82, 16, 80
2, 3, 80, 224, 16, 80
2, 3, 82, 110, 16, 80
2, 3, 86, 100, 16, 80
2, 3, 68, 66, 16, 80
2, 3, 0, 76, 16, 80
2, 3, 100, 107, 16, 80
2, 3, 0, 83, 16, 80
2, 3, 0, 63, 16, 80
2, 3, 94, 108, 16, 80
2, 3, 0, 83, 16, 80
2, 3, 79, 95, 16, 80
2, 3, 0, 848, 16, 80
2, 3, 78, 84, 16, 80
2, 3, 100, 90, 16, 80
2, 3, 0, 63, 16, 80
2, 3, 74, 60, 16, 80
2, 3, 72, 44, 16, 80
2, 3, 93, 87, 16, 80
2, 3, 80, 93, 16, 80
2, 3, 0, 68, 16, 80
2, 3, 0, 369, 16, 80
2, 3, 0, 74, 16, 80
2, 3, 100, 89, 16, 80
2, 3, 55, 54, 16, 80
2, 3, 0, 477, 16, 80
2, 3, 0, 470, 16, 80
2, 3, 94, 134, 16, 80
2, 3, 84, 111, 16, 80
2, 3, 0, 83, 16, 80
2, 3, 77, 78, 16, 80
2, 3, 0, 50, 16, 80
2, 3, 77, 78, 16, 80
2, 3, 89, 104, 16, 80
2, 3, 0, 71, 16, 80
2, 3, 81, 108, 16, 80
2, 3, 87, 145, 16, 80
2, 3, 100, 95, 16, 80
2, 3, 0, 453, 16, 80
2, 3, 0, 441, 16, 80
2, 3, 0, 82, 16, 80
2, 3, 87, 115, 16, 80
2, 3, 94, 142, 16, 80
2, 3, 100, 121, 16, 80
2, 3, 97, 84, 16, 80
2, 3, 100, 72, 16, 80
2, 3, 82, 114, 16, 80
2, 3, 100, 63, 16, 80
2, 3, 91, 122, 16, 80
2, 3, 93, 108, 16, 80
2, 3, 0, 66, 16, 80
2, 3, 0, 452, 16, 80
2, 3, 0, 472, 16, 80
2, 3, 0, 462, 16, 80
2, 3, 0, 66, 16, 80
2, 3, 0, 79, 16, 80
2, 3, 0, 79, 16, 80
2, 3, 0, 77, 16, 80
2, 3, 93, 124, 16, 80
2, 3, 82, 104, 16, 80
2, 3, 75, 84, 16, 80
2, 3, 0, 78, 16, 80
2, 3, 93, 147, 16, 80
2, 3, 0, 75, 16, 80
2, 3, 0, 83, 16, 80
2, 3, 0, 447, 16, 80
2, 3, 0, 449, 16, 80
2, 3, 0, 451, 16, 80
2, 3, 94, 148, 16, 80
2, 3, 0, 465, 16, 80
2, 3, 0, 65, 16, 80
2, 3, 100, 54, 16, 80
2, 3, 0, 69, 16, 80
2, 3, 76, 78, 16, 80
2, 3, 73, 67, 16, 80
2, 3, 100, 148, 16, 80
2, 3, 88, 73, 16, 80
2, 3, 83, 90, 16, 80
2, 3, 0, 432, 16, 80
2, 3, 76, 101, 16, 80
2, 3, 90, 143, 16, 80
2, 3, 61, 40, 16, 80
2, 3, 74, 77, 16, 80
2, 3, 0, 71, 16, 80
