from, to, dqf, range, status, distance
2, 3, 96, 118, 16, 205
2, 3, 74, 190, 16, 205
2, 3, 82, 229, 16, 205
2, 3, 82, 229, 16, 205
2, 3, 86, 254, 16, 205
2, 3, 76, 183, 16, 205
2, 3, 78, 183, 16, 205
2, 3, 76, 185, 16, 205
2, 3, 84, 208, 16, 205
2, 3, 75, 206, 16, 205
2, 3, 91, 224, 16, 205
2, 3, 77, 201, 16, 205
2, 3, 78, 183, 16, 205
2, 3, 85, 224, 16, 205
2, 3, 88, 231, 16, 205
2, 3, 85, 213, 16, 205
2, 3, 83, 231, 16, 205
2, 3, 68, 170, 16, 205
2, 3, 73, 206, 16, 205
2, 3, 82, 236, 16, 205
2, 3, 90, 275, 16, 205
2, 3, 81, 229, 16, 205
2, 3, 92, 262, 16, 205
2, 3, 88, 249, 16, 205
2, 3, 91, 247, 16, 205
2, 3, 96, 285, 16, 205
2, 3, 88, 252, 16, 205
2, 3, 89, 257, 16, 205
2, 3, 89, 267, 16, 205
2, 3, 83, 295, 16, 205
2, 3, 94, 264, 16, 205
2, 3, 88, 264, 16, 205
2, 3, 82, 249, 16, 205
2, 3, 94, 262, 16, 205
2, 3, 79, 201, 16, 205
2, 3, 73, 146, 16, 205
2, 3, 82, 208, 16, 205
2, 3, 76, 118, 16, 205
2, 3, 81, 170, 16, 205
2, 3, 97, 270, 16, 205
2, 3, 90, 242, 16, 205
2, 3, 88, 277, 16, 205
2, 3, 88, 211, 16, 205
2, 3, 83, 188, 16, 205
2, 3, 97, 259, 16, 205
2, 3, 98, 269, 16, 205
2, 3, 97, 252, 16, 205
2, 3, 93, 239, 16, 205
2, 3, 78, 277, 16, 205
2, 3, 97, 285, 16, 205
2, 3, 97, 272, 16, 205
2, 3, 68, 137, 16, 205
2, 3, 91, 247, 16, 205
2, 3, 89, 267, 16, 205
2, 3, 93, 269, 16, 205
2, 3, 92, 252, 16, 205
2, 3, 97, 275, 16, 205
2, 3, 85, 291, 16, 205
2, 3, 95, 295, 16, 205
2, 3, 91, 283, 16, 205
2, 3, 100, 216, 16, 205
2, 3, 82, 218, 16, 205
2, 3, 99, 247, 16, 205
2, 3, 93, 255, 16, 205
2, 3, 100, 140, 16, 205
2, 3, 80, 201, 16, 205
2, 3, 100, 308, 16, 205
2, 3, 100, 114, 16, 205
2, 3, 67, 125, 16, 205
2, 3, 72, 191, 16, 205
2, 3, 76, 167, 16, 205
2, 3, 73, 163, 16, 205
2, 3, 66, 124, 16, 205
2, 3, 80, 178, 16, 205
2, 3, 73, 180, 16, 205
2, 3, 78, 185, 16, 205
2, 3, 59, 117, 16, 205
2, 3, 66, 230, 16, 205
2, 3, 66, 136, 16, 205
2, 3, 72, 145, 16, 205
2, 3, 72, 150, 16, 205
2, 3, 83, 208, 16, 205
2, 3, 82, 145, 16, 205
2, 3, 57, 122, 16, 205
2, 3, 64, 142, 16, 205
2, 3, 69, 129, 16, 205
2, 3, 84, 296, 16, 205
2, 3, 70, 165, 16, 205
2, 3, 76, 202, 16, 205
2, 3, 92, 264, 16, 205
2, 3, 85, 247, 16, 205
2, 3, 84, 188, 16, 205
2, 3, 82, 220, 16, 205
2, 3, 0, 65535, 233, 205
2, 3, 0, 65535, 24, 205
2, 3, 67, 132, 16, 205
2, 3, 93, 272, 16, 205
2, 3, 87, 216, 16, 205
