from, to, dqf, range, status, distance
2, 2, 0, 65535, 233, 100
2, 3, 81, 69, 16, 100
2, 3, 82, 70, 16, 100
2, 3, 77, 75, 16, 100
2, 3, 80, 81, 16, 100
2, 3, 87, 84, 16, 100
2, 3, 85, 76, 16, 100
2, 3, 87, 86, 16, 100
2, 3, 87, 90, 16, 100
2, 3, 84, 85, 16, 100
2, 3, 97, 96, 16, 100
2, 3, 81, 79, 16, 100
2, 3, 87, 77, 16, 100
2, 3, 80, 80, 16, 100
2, 3, 86, 96, 16, 100
2, 3, 81, 73, 16, 100
2, 3, 82, 85, 16, 100
2, 3, 82, 81, 16, 100
2, 3, 81, 70, 16, 100
2, 3, 86, 87, 16, 100
2, 3, 82, 85, 16, 100
2, 3, 77, 61, 16, 100
2, 3, 81, 53, 16, 100
2, 3, 77, 85, 16, 100
